sector,scenario,ensemble,window_id,M2,s0,theta_deg,f1_GeV,f2_GeV,normalization_scheme,two_point_M2_GeV2,two_point_s0_mix_GeV2,two_point_s01_GeV2,two_point_s02_GeV2,GA_basis,GB_basis,chi_effective,fperp_s_used_GeV,state,state_key,g_GeV_inv,g_A_component_GeV_inv,g_B_component_GeV_inv,interference,Gamma_keV,rho_AB,g_low_GeV_inv,g_high_GeV_inv,quoted_combo
Ds,legacy_chi_condensate,theta_prior_gaussian,central,3.174181376371903,7.638471987008013,26.29568583421853,0.4024504310889867,0.16644610592313439,AA_AB_BB_two_point_LO_d3_d5,2.3298341167429837,10.60254088004169,7.7,9.625,-0.44825350453770885,-0.3438597720406031,3.185323513144468,-0.0344674596161359,D_{s1}(2460),Ds1_2460,-0.4626189572238742,-0.11516415352378209,-0.3474548037000921,constructive,45.013359955520215,,,,
Ds,legacy_chi_condensate,theta_prior_gaussian,central,3.174181376371903,7.638471987008013,26.29568583421853,0.4024504310889867,0.16644610592313439,AA_AB_BB_two_point_LO_d3_d5,2.3298341167429837,10.60254088004169,7.7,9.625,-0.44825350453770885,-0.3438597720406031,3.185323513144468,-0.0344674596161359,D_{s1}(2536),Ds1_2536,-0.14838866844769857,-0.5635190692758979,0.4151304008281993,destructive,6.837311868381676,,,,
Ds,legacy_chi_condensate,theta_prior_gaussian,central,3.1740925075217623,8.218930503446076,25.71958736883971,0.38754178856625704,0.16554773216059065,AA_AB_BB_two_point_LO_d3_d5,2.030268157651501,10.76980307168076,7.5,10.175,-0.6083022366692746,-0.30780524708494256,3.2291597868512194,-0.036137258618848214,D_{s1}(2460),Ds1_2460,-0.5163649502003337,-0.12974492990821956,-0.3866200202921142,constructive,56.14297359664296,,,,
Ds,legacy_chi_condensate,theta_prior_gaussian,central,3.1740925075217623,8.218930503446076,25.71958736883971,0.38754178856625704,0.16554773216059065,AA_AB_BB_two_point_LO_d3_d5,2.030268157651501,10.76980307168076,7.5,10.175,-0.6083022366692746,-0.30780524708494256,3.2291597868512194,-0.036137258618848214,D_{s1}(2536),Ds1_2536,-0.19459031455443537,-0.6305496923035246,0.43595937774908927,destructive,11.756018270407496,,,,
Ds,legacy_chi_condensate,theta_prior_gaussian,central,3.4409956029354545,8.293781085594446,26.244762341579936,0.40205208722122543,0.16693514293007344,AA_AB_BB_two_point_LO_d3_d5,2.5233212047332665,9.933298028283547,8.075,10.075,-0.7307542204033851,-0.49809770694091005,2.8148086831932857,-0.016591720033525277,D_{s1}(2460),Ds1_2460,-0.6516635273692344,-0.18538285211845507,-0.4662806752507794,constructive,89.4837617711219,,,,
Ds,legacy_chi_condensate,theta_prior_gaussian,central,3.4409956029354545,8.293781085594446,26.244762341579936,0.40205208722122543,0.16693514293007344,AA_AB_BB_two_point_LO_d3_d5,2.5233212047332665,9.933298028283547,8.075,10.075,-0.7307542204033851,-0.49809770694091005,2.8148086831932857,-0.016591720033525277,D_{s1}(2536),Ds1_2536,-0.3519074230460143,-0.9055849333728282,0.5536775103268139,destructive,38.40572939848864,,,,
Ds,legacy_chi_condensate,theta_prior_gaussian,central,3.912551806087361,7.655745660048398,26.5486103381497,0.40168847503715444,0.15757406924072312,AA_AB_BB_two_point_LO_d3_d5,2.493402842735607,9.607599315893971,7.85,9.425,-0.6030476316789042,-0.4231608611611109,3.061374453095144,-0.02432776335196864,D_{s1}(2460),Ds1_2460,-0.5354180613979701,-0.13903953041279163,-0.3963785309851785,constructive,60.25917546815515,,,,
Ds,legacy_chi_condensate,theta_prior_gaussian,central,3.912551806087361,7.655745660048398,26.5486103381497,0.40168847503715444,0.15757406924072312,AA_AB_BB_two_point_LO_d3_d5,2.493402842735607,9.607599315893971,7.85,9.425,-0.6030476316789042,-0.4231608611611109,3.061374453095144,-0.02432776335196864,D_{s1}(2536),Ds1_2536,-0.20452659869159062,-0.7093891218910996,0.504862523199509,destructive,12.980449141754166,,,,
Ds,legacy_chi_condensate,theta_prior_gaussian,central,3.4181582803131385,8.208289925471663,26.93534621323196,0.4186326326872077,0.16300205018517208,AA_AB_BB_two_point_LO_d3_d5,2.2817036436317015,9.25143194393718,8.225,9.675,-0.5863515482593318,-0.35321967266175486,2.987818004299287,-0.03213838605327351,D_{s1}(2460),Ds1_2460,-0.5194531666038704,-0.1464942950203338,-0.3729588715835367,constructive,56.48970586089166,,,,
Ds,legacy_chi_condensate,theta_prior_gaussian,central,3.4181582803131385,8.208289925471663,26.93534621323196,0.4186326326872077,0.16300205018517208,AA_AB_BB_two_point_LO_d3_d5,2.2817036436317015,9.25143194393718,8.225,9.675,-0.5863515482593318,-0.35321967266175486,2.987818004299287,-0.03213838605327351,D_{s1}(2536),Ds1_2536,-0.2537776679809333,-0.7404698016220048,0.4866921336410715,destructive,20.00155630391081,,,,
