sector,M2,s0,state,g_low,g_high,g_quoted,Gamma_low_keV,Gamma_high_keV,Gamma_quoted_keV,GA_basis,GB_basis,GB_hard_frac,GB_soft2p_frac,GB_3p_frac,GA_3p_frac,spectral_pole_axial,spectral_pole_tensor,twist2_retention,rho_AB,window,window_state,s0_sqrt
Bs,10.0,39.082499999999996,B_{s1}(5750),0.41016341336434203,-0.04013237872466828,0.41016341336434203,20.78194856126209,0.19895837824367288,20.78194856126209,0.3276456952412615,0.4036324835980108,0.29151087211940413,0.7078029869032909,0.0006861409773049986,0.0008452691147492476,0.6228425785470576,0.8427040568328161,0.8847912985324062,0.6561573080128956,Bslow_M2_10_14,B_{s1}(5750),6.251599795252412
Bs,10.0,39.7025,B_{s1}(5750),0.4141933501271638,-0.039418846914532894,0.4141933501271638,21.19232825693213,0.19194652782738633,21.19232825693213,0.3314479134481997,0.40726995210377825,0.2926965035175722,0.706623483667003,0.0006800128154247244,0.0008355725757533418,0.6336278804862189,0.8537560859132955,0.8917173130811852,0.6561573080128956,Bslow_M2_10_14,B_{s1}(5750),6.300991985394046
Bs,10.0,40.3225,B_{s1}(5750),0.4179827349352459,-0.03860301275379583,0.4179827349352459,21.581872121883706,0.1840834855257609,21.581872121883706,0.33509942731294656,0.410647357286878,0.2937205330025837,0.7056050470069949,0.000674419990421384,0.0008264675024626131,0.6445162723252174,0.8638473793018775,0.8982269556292487,0.6561573080128956,Bslow_M2_10_14,B_{s1}(5750),6.35
Bs,10.4,36.6025,B_{s1}(5750),0.3814819466196218,-0.042138621613561626,0.3814819466196218,17.97713204648221,0.219347697054739,17.97713204648221,0.3022016754070845,0.376833877430125,0.28819565774394384,0.7111064873136802,0.0006978549423760213,0.0008701982987522763,0.554546195706825,0.7719365577751683,0.841092449984,0.6561573080128956,Bslow_M2_10_14,B_{s1}(5750),6.05
Bs,10.4,37.2225,B_{s1}(5750),0.3867217469059926,-0.04195635504790892,0.3867217469059926,18.474369179219938,0.2174542660117413,18.474369179219938,0.30675305985361806,0.38178430101621796,0.2902325546579188,0.7090786391677064,0.0006888061743747853,0.0008572869132742274,0.5642542420493019,0.7876040850786835,0.8502889351692691,0.6561573080128956,Bslow_M2_10_14,B_{s1}(5750),6.101024504130433
Bs,10.4,37.8425,B_{s1}(5750),0.3916738651060494,-0.04161571365716828,0.3916738651060494,18.950541130044076,0.21393760101970213,18.950541130044076,0.31114317450498963,0.38641303147984357,0.2920393485538978,0.707280096282597,0.0006805551635052714,0.000845190913275571,0.5743848463406183,0.8021146616504947,0.8589531905155259,0.6561573080128956,Bslow_M2_10_14,B_{s1}(5750),6.151625801363409
Bs,10.4,38.4625,B_{s1}(5750),0.39635080658864613,-0.0411301245131591,0.39635080658864613,19.405816524256288,0.20897410638563263,19.405816524256288,0.31537558641617824,0.39073599148580057,0.2936339262340939,0.7056930480156562,0.0006730257502498055,0.000833848259491789,0.5848384617912586,0.8155159745458149,0.8671160178558431,0.6561573080128956,Bslow_M2_10_14,B_{s1}(5750),6.201814250685036
Bs,10.4,39.082499999999996,B_{s1}(5750),0.4007648499413408,-0.040512539774556273,0.4007648499413408,19.84045719472809,0.20274556789605366,19.84045719472809,0.31945391974482,0.3947687463671226,0.2950328114767851,0.704301038058571,0.0006661504646438592,0.0008232028707908716,0.5955477725345842,0.8278570611175645,0.8748064364232759,0.6561573080128956,Bslow_M2_10_14,B_{s1}(5750),6.251599795252412
Bs,10.4,39.7025,B_{s1}(5750),0.4049280110136108,-0.03977538836850278,0.4049280110136108,20.25480510969909,0.19543452423521543,20.25480510969909,0.3233818506057556,0.39852645546460486,0.2962512864366588,0.703088844236692,0.0006598693266492284,0.0008132039053111043,0.6064625797474396,0.8391881946434596,0.8820517860155922,0.6561573080128956,Bslow_M2_10_14,B_{s1}(5750),6.300991985394046
Bs,10.4,40.3225,B_{s1}(5750),0.4088520133986988,-0.03893054151262752,0.4088520133986988,20.649270328461768,0.187220464161293,20.649270328461768,0.32716310011648836,0.4020238337172539,0.29730350031174174,0.7020423708487122,0.0006541288395460775,0.0008038051471137747,0.6175081708889183,0.8495590167733648,0.8888778241895325,0.6561573080128956,Bslow_M2_10_14,B_{s1}(5750),6.35
Bs,10.8,36.6025,B_{s1}(5750),0.37270608156649465,-0.04247767382533457,0.37270608156649465,17.15952994518597,0.22289169137965634,17.15952994518597,0.2945610221095108,0.3685526856607945,0.2912790762251511,0.7080407863748223,0.0006801374000267221,0.0008509831463886174,0.5281801333574564,0.7557146025123027,0.8298892452534118,0.6561573080128956,Bslow_M2_10_14,B_{s1}(5750),6.05
Bs,10.8,37.2225,B_{s1}(5750),0.37805860003364283,-0.04229145336896644,0.37805860003364283,17.65593298972908,0.22094167829061775,17.65593298972908,0.2992103329482922,0.37360959260306814,0.2933635687852684,0.7059654996584733,0.0006709315562582803,0.0008377600563731778,0.5378705262349942,0.7715652741204443,0.8393798411051636,0.6561573080128956,Bslow_M2_10_14,B_{s1}(5750),6.101024504130433
Bs,10.8,37.8425,B_{s1}(5750),0.3831284288728209,-0.041942682806769625,0.3831284288728209,18.132646109910596,0.21731256625059509,18.132646109910596,0.3037048165026937,0.3783483373135019,0.295213508237455,0.7041239635030632,0.0006625282594819353,0.0008253621667405307,0.5480047347428805,0.786277916436458,0.8483409500955148,0.6561573080128956,Bslow_M2_10_14,B_{s1}(5750),6.151625801363409
Bs,10.8,38.4625,B_{s1}(5750),0.38792712322092954,-0.0414444211164972,0.38792712322092954,18.589714497986463,0.21218006792847657,18.589714497986463,0.30804742555535536,0.3827838258257696,0.2968467908100261,0.7024983579436931,0.0006548512462809585,0.0008137268634733467,0.5584853516793216,0.799895888050303,0.8568021126601526,0.6561573080128956,Bslow_M2_10_14,B_{s1}(5750),6.201814250685036
Bs,10.8,39.082499999999996,B_{s1}(5750),0.39246608583203635,-0.040809327884650984,0.39246608583203635,19.027279436348792,0.20572700924811493,19.027279436348792,0.3122411935077534,0.3869307002787574,0.2982799558648255,0.7010722111634885,0.000647832971686171,0.0008027975507721537,0.569246140165945,0.812464220076326,0.8647912211535675,0.6561573080128956,Bslow_M2_10_14,B_{s1}(5750),6.251599795252412
Bs,10.8,39.7025,B_{s1}(5750),0.3967565283237597,-0.040049609592030765,0.3967565283237597,19.44556611566042,0.19813855985784493,19.44556611566042,0.31628922969641227,0.3908032859858047,0.29952830762752547,0.6998302789699083,0.0006414134025661791,0.0007925229247888043,0.5802373102232506,0.8240294788647485,0.872334611796634,0.6561573080128956,Bslow_M2_10_14,B_{s1}(5750),6.300991985394046
Bs,10.8,40.3225,B_{s1}(5750),0.4008094386541523,-0.03917697962134097,0.4008094386541523,19.84487230079974,0.1895982522678281,19.84487230079974,0.3201947127853337,0.3944155485210123,0.3006060241174017,0.698758436877257,0.0006355390053413284,0.0007828563539281533,0.5913848995338525,0.834637968458266,0.8794571514943743,0.6561573080128956,Bslow_M2_10_14,B_{s1}(5750),6.35
Bs,11.2,36.6025,B_{s1}(5750),0.36488030333490007,-0.04274902896979687,0.36488030333490007,16.446491647989937,0.22574853306909118,16.446491647989937,0.287763865953629,0.36115884281623734,0.2941305067525647,0.7052056490166758,0.0006638442307595297,0.0008331595539169653,0.5030315509090899,0.7391856611463782,0.8187802041748268,0.6561573080128956,Bslow_M2_10_14,B_{s1}(5750),6.05
Bs,11.2,37.2225,B_{s1}(5750),0.3703396607360844,-0.04255906021888225,0.3703396607360844,16.94231987405818,0.22374662186699176,16.94231987405818,0.29250599579378533,0.3663166788811064,0.2962587727231805,0.7030867301490238,0.0006544971277957083,0.0008196523067526154,0.5126691449590453,0.755166383675595,0.8285394016005996,0.6561573080128956,Bslow_M2_10_14,B_{s1}(5750),6.101024504130433
Bs,11.2,37.8425,B_{s1}(5750),0.375521298097137,-0.042202567405071265,0.375521298097137,17.419736257831584,0.2200139269474515,17.419736257831584,0.2970996154606492,0.37115992142239557,0.298148335834232,0.7012057075299531,0.0006459566358149369,0.0008069792140915855,0.5227685266496837,0.770030179372291,0.8377730387035527,0.6561573080128956,Bslow_M2_10_14,B_{s1}(5750),6.151625801363409
Bs,11.2,38.4625,B_{s1}(5750),0.38043588675118983,-0.04169224222129809,0.38043588675118983,17.878677198047658,0.21472515888214855,17.878677198047658,0.30154711952326363,0.3757025235268061,0.2998170929997964,0.6995447605966588,0.0006381464035448267,0.000795077116207872,0.5332347137092193,0.7838162981792912,0.8465094183902542,0.6561573080128956,Bslow_M2_10_14,B_{s1}(5750),6.201814250685036
Bs,11.2,39.082499999999996,B_{s1}(5750),0.3850940109002992,-0.04104044671606687,0.3850940109002992,18.31917692565227,0.20806382918391716,18.31917692565227,0.30585100194744663,0.3799582573759791,0.3012815894021023,0.6980874117722712,0.0006309988256265335,0.0007838889284807475,0.5440028155513607,0.7965659364533516,0.8547753193758799,0.6561573080128956,Bslow_M2_10_14,B_{s1}(5750),6.251599795252412
Bs,11.2,39.7025,B_{s1}(5750),0.3895061267688799,-0.04025915502506611,0.3895061267688799,18.741356198207193,0.20021736399997778,18.741356198207193,0.3100138520289896,0.3839406579672709,0.30255714058388067,0.6968184055865596,0.0006244538295597358,0.0007733629082126546,0.5550237163437387,0.8083220824807191,0.8625960782662215,0.6561573080128956,Bslow_M2_10_14,B_{s1}(5750),6.300991985394046
Bs,11.2,40.3225,B_{s1}(5750),0.39368252776287926,-0.039359908659733066,0.39368252776287926,19.145411682873483,0.19137296787971791,19.145411682873483,0.3140383482988503,0.3876629765880061,0.30365794168297594,0.695723600458857,0.0006184578581672189,0.0007634520289961183,0.566224521690188,0.8191277874771261,0.8699956672193457,0.6561573080128956,Bslow_M2_10_14,B_{s1}(5750),6.35
Bs,11.6,36.6025,B_{s1}(5750),0.35786340592149113,-0.042966382579038134,0.35786340592149113,15.820019344083923,0.22804996534343902,15.820019344083923,0.2816829301987461,0.3545215442101567,0.29677410539208215,0.7025770760933608,0.0006488185145569894,0.0008165924059742966,0.4791143033785911,0.7223852694517323,0.8077861167538763,0.6561573080128956,Bslow_M2_10_14,B_{s1}(5750),6.05
Bs,11.6,37.2225,B_{s1}(5750),0.36342415195031935,-0.04277285619045335,0.36342415195031935,16.315485425999338,0.22600025617428,16.315485425999338,0.28651314424446533,0.3597751604099298,0.2989426959676789,0.7004179598890768,0.0006393441432443465,0.0008028257911149125,0.48866959582953984,0.7384462539774942,0.8177898937106548,0.6561573080128956,Bslow_M2_10_14,B_{s1}(5750),6.101024504130433
Bs,11.6,37.8425,B_{s1}(5750),0.3687121040226275,-0.042409019959844856,0.3687121040226275,16.793731983420862,0.22217178330981183,16.793731983420862,0.2912010292015369,0.36471776600948286,0.300868703858627,0.6985006163030705,0.0006306798383024293,0.0007899015409512498,0.4987015961602464,0.7534132410194457,0.8272730238145064,0.6561573080128956,Bslow_M2_10_14,B_{s1}(5750),6.151625801363409
Bs,11.6,38.4625,B_{s1}(5750),0.3737371105600451,-0.04188720067881727,0.3737371105600451,17.254599195226845,0.21673802078643128,17.254599195226845,0.29574847194840337,0.36936242001195985,0.3025700196836299,0.6968072311431179,0.000622749173252211,0.0007777559768187526,0.5091179556737659,0.7673215963885931,0.8362626041455272,0.6561573080128956,Bslow_M2_10_14,B_{s1}(5750),6.201814250685036
Bs,11.6,39.082499999999996,B_{s1}(5750),0.3785089901956938,-0.04121945995267777,0.3785089901956938,17.698025910019748,0.20988288399604393,17.698025910019748,0.3001574735962798,0.37372207438398436,0.30406318656600284,0.6953213289404145,0.0006154844935826496,0.0007663315490263868,0.5198553360471836,0.7802088627071158,0.8447843215155181,0.6561573080128956,Bslow_M2_10_14,B_{s1}(5750),6.251599795252412
Bs,11.6,39.7025,B_{s1}(5750),0.3830374893997569,-0.04041753209540142,0.3830374893997569,18.12403919140571,0.20179574843512388,18.12403919140571,0.30443014614234354,0.3778095151802359,0.30536352260488,0.6940276516973789,0.0006088256977412325,0.0007555760972020574,0.5308655082877705,0.7921145924442232,0.8528625258654379,0.6561573080128956,Bslow_M2_10_14,B_{s1}(5750),6.300991985394046
Bs,11.6,40.3225,B_{s1}(5750),0.38733224587791015,-0.03949277538273531,0.38733224587791015,18.532744411328743,0.1926671790169765,18.532744411328743,0.3085687070015296,0.3816373131401702,0.3064852304401011,0.6929120503451549,0.0006027192147440799,0.0007454422191027416,0.5420769002603043,0.803078685945656,0.8605202998428835,0.6561573080128956,Bslow_M2_10_14,B_{s1}(5750),6.35
Bs,12.0,36.6025,B_{s1}(5750),0.3515402179981384,-0.0431403520770787,0.3515402179981384,15.26590177527579,0.22990043794345252,15.26590177527579,0.2762146956287028,0.34853393822088113,0.29923092017531727,0.7001341552651948,0.0006349245594878098,0.0008011621419626192,0.45642204111884405,0.7053539701802406,0.7969240028901394,0.6561573080128956,Bslow_M2_10_14,B_{s1}(5750),6.05
Bs,12.0,37.2225,B_{s1}(5750),0.3571972930967449,-0.04294344509072561,0.3571972930967449,15.761180635423411,0.22780654260912372,15.761180635423411,0.2811285985083874,0.35387855472931207,0.30143672069273836,0.6979379439931149,0.000625335314146728,0.0007871584689909883,0.4658705971158802,0.7214487712229996,0.8071498211004481,0.6561573080128956,Bslow_M2_10_14,B_{s1}(5750),6.101024504130433
Bs,12.0,37.8425,B_{s1}(5750),0.3625864408533619,-0.042572618490332406,0.3625864408533619,16.24035607209142,0.22388920493333453,16.24035607209142,0.2859062101877966,0.3589157389215057,0.3033963022222556,0.6959871386994035,0.0006165590783407825,0.0007740047235983052,0.47580798151048537,0.7364740130330734,0.8168607219420946,0.6561573080128956,Bslow_M2_10_14,B_{s1}(5750),6.151625801363409
Bs,12.0,38.4625,B_{s1}(5750),0.3677167426086039,-0.04203983778745788,0.3677167426086039,16.70318290779842,0.21832048704026172,16.70318290779842,0.29054895542225495,0.36365771011286274,0.3051275435156923,0.6942639371238277,0.000608519360479846,0.0007616367330243525,0.48614462326558583,0.750461403014142,0.826082633892497,0.6561573080128956,Bslow_M2_10_14,B_{s1}(5750),6.201814250685036
Bs,12.0,39.082499999999996,B_{s1}(5750),0.3725973003984171,-0.0413568629237482,0.3725973003984171,17.149514754140757,0.21128448400535196,17.149514754140757,0.2950583847519189,0.36811664646534104,0.30664697927972384,0.6927518722546572,0.0006011484656189805,0.0007499965045138589,0.49681888969826615,0.7634450167701615,0.8348401798099937,0.6561573080128956,Bslow_M2_10_14,B_{s1}(5750),6.251599795252412
Bs,12.0,39.7025,B_{s1}(5750),0.3772371935061088,-0.040535182941398476,0.3772371935061088,17.57929437536475,0.2029722673173004,17.57929437536475,0.29943617193911476,0.3723046241311543,0.3079699230316283,0.6914356906974305,0.0005943862709410994,0.0007390314795917194,0.5077836053101494,0.775461122541511,0.843156742677818,0.6561573080128956,Bslow_M2_10_14,B_{s1}(5750),6.300991985394046
Bs,12.0,40.3225,B_{s1}(5750),0.38164544055223637,-0.03958596378928043,0.38164544055223637,17.992544476172174,0.1935774989454187,17.992544476172174,0.30368410920154226,0.3762335655782412,0.30911057700758393,0.6903012437935416,0.000588179198874335,0.0007286938976598932,0.5189687190733886,0.7865465846919609,0.8510545280375602,0.6561573080128956,Bslow_M2_10_14,B_{s1}(5750),6.35
Bs,12.4,36.6025,B_{s1}(5750),0.34581596391323144,-0.04327924506093126,0.34581596391323144,14.772789304219653,0.23138317784102153,14.772789304219653,0.2712742013167443,0.34310796826191725,0.301519354751531,0.6978586006632426,0.0006220445852262779,0.0007867628133060564,0.4349329460193162,0.6881363831095937,0.786207636715972,0.6561573080128956,Bslow_M2_10_14,B_{s1}(5750),6.05
Bs,12.4,37.2225,B_{s1}(5750),0.35156466481660703,-0.043079122094013794,0.35156466481660703,15.268025092535034,0.2292482962941726,15.268025092535034,0.2762677071564426,0.3485391418601429,0.3037595491018856,0.6956280994340399,0.0006123514640744624,0.0007725421693403229,0.4442548236161119,0.7042219219147293,0.7966344133106865,0.6561573080128956,Bslow_M2_10_14,B_{s1}(5750),6.101024504130433
Bs,12.4,37.8425,B_{s1}(5750),0.3570502333026541,-0.042701634489137504,0.3570502333026541,15.748205403574184,0.22524825019518058,15.748205403574184,0.2811308120218862,0.35366644177835793,0.3057501086620019,0.6936464174750776,0.0006034738629204475,0.0007591784488877003,0.4540751081033037,0.7192635620283434,0.8065526700102743,0.6561573080128956,Bslow_M2_10_14,B_{s1}(5750),6.151625801363409
Bs,12.4,38.4625,B_{s1}(5750),0.3622810348458241,-0.04215839106420832,0.3622810348458241,16.213009139656673,0.21955356048920557,16.213009139656673,0.28586451968011967,0.3585012979177292,0.30750889588008545,0.6918957688866951,0.0005953352332194176,0.0007466070082574086,0.4643070965795229,0.733289576675997,0.8159872076226735,0.6561573080128956,Bslow_M2_10_14,B_{s1}(5750),6.201814250685036
Bs,12.4,39.082499999999996,B_{s1}(5750),0.3672655001354312,-0.04146085025092465,0.3672655001354312,16.662213541570182,0.2123483234234736,16.662213541570182,0.29046996849639056,0.3630551578990627,0.3090524319227344,0.6903597002308468,0.0005878678464186785,0.000734769432138274,0.4748909709046469,0.7463307637959102,0.8249616174061463,0.6561573080128956,Bslow_M2_10_14,B_{s1}(5750),6.251599795252412
Bs,12.4,39.7025,B_{s1}(5750),0.3720120809197088,-0.040620252064112614,0.3720120809197088,17.09568533359611,0.20382509638108032,17.09568533359611,0.29494842969103996,0.367339424729872,0.3103960199129382,0.6890229685227238,0.0005810115643379763,0.0007236127821696921,0.4857807360448151,0.7584202650573605,0.8334983400597128,0.6561573080128956,Bslow_M2_10_14,B_{s1}(5750),6.300991985394046
Bs,12.4,40.3225,B_{s1}(5750),0.3765292111547886,-0.03964756296832747,0.3765292111547886,17.5133721837877,0.19418041429363778,17.5133721837877,0.2993013033196538,0.3713654033600939,0.31155385518586753,0.6878714320060081,0.0005747128081243601,0.0007130889556380369,0.4969080130240155,0.769592033171768,0.841618721836587,0.6561573080128956,Bslow_M2_10_14,B_{s1}(5750),6.35
Bs,12.8,36.6025,B_{s1}(5750),0.3406120115742619,-0.04338961705171861,0.3406120115742619,14.331523052549384,0.23256484291376545,14.331523052549384,0.2667911354688824,0.3381704769482885,0.3036555552881063,0.6957343687316097,0.0006100759802841586,0.000773300375459633,0.41461372048625295,0.6707801978340754,0.775648006852253,0.6561573080128956,Bslow_M2_10_14,B_{s1}(5750),6.05
Bs,12.8,37.2225,B_{s1}(5750),0.3464479602471416,-0.04318643137646508,0.3464479602471416,14.826834698209836,0.23039182516084206,14.826834698209836,0.27186044091179123,0.3436840716763964,0.3059275939448092,0.6934721172951646,0.0006002887600262259,0.0007588808601039844,0.4237929176319563,0.686816767651451,0.7862560685616513,0.6561573080128956,Bslow_M2_10_14,B_{s1}(5750),6.101024504130433
Bs,12.8,37.8425,B_{s1}(5750),0.3520254905226212,-0.042802590375947205,0.3520254905226212,15.308077523410711,0.22631458025119247,15.308077523410711,0.2768050855879701,0.3488973198266494,0.30794678235527856,0.691461898441324,0.0005913192033974181,0.0007453247644968657,0.43347781247944905,0.7018360626674632,0.7963625480401477,0.6561573080128956,Bslow_M2_10_14,B_{s1}(5750),6.151625801363409
Bs,12.8,38.4625,B_{s1}(5750),0.35735229902240495,-0.042249351504702416,0.35735229902240495,15.774862746280146,0.2205019948259496,15.774862746280146,0.28162568944699723,0.35382090836722113,0.30973096314471826,0.689685946143714,0.0005830907115677442,0.0007325669956902729,0.44358461679801786,0.7158631425597424,0.8059911616594266,0.6561573080128956,Bslow_M2_10_14,B_{s1}(5750),6.201814250685036
Bs,12.8,39.082499999999996,B_{s1}(5750),0.3624361869021537,-0.04153787295545619,0.3624361869021537,16.226899021328034,0.21313802427071318,16.226899021328034,0.2863230135643695,0.35846559468921824,0.3112966398214623,0.6881278246507662,0.0005755355277715132,0.0007205487350076637,0.45405539876182915,0.7289257171483604,0.8151645044071782,0.6561573080128956,Bslow_M2_10_14,B_{s1}(5750),6.251599795252412
Bs,12.8,39.7025,B_{s1}(5750),0.36728501528175306,-0.04067914337559302,0.36728501528175306,16.663984326869887,0.2044165367584953,16.663984326869887,0.2908979592321814,0.36284214321092667,0.31265910038929,0.6867723061077567,0.0005685935029533133,0.0007092166812443041,0.46484543700613357,0.7410539625949125,0.823904102909629,0.6561573080128956,Bslow_M2_10_14,B_{s1}(5750),6.300991985394046
Bs,12.8,40.3225,B_{s1}(5750),0.3719066657524996,-0.039683924232490515,0.3719066657524996,17.08599807187446,0.19453674807622587,17.08599807187446,0.2953515647099194,0.36696127057932904,0.3138325279482038,0.6856052609909349,0.0005622110608612276,0.000698522404748444,0.47588813472284264,0.7522790508445008,0.8322304659470028,0.6561573080128956,Bslow_M2_10_14,B_{s1}(5750),6.35
Bs,13.2,36.6025,B_{s1}(5750),0.33586262877076717,-0.043476681316584435,0.33586262877076717,13.934641307001993,0.23349909414952574,13.934641307001993,0.26270686160765166,0.33366022956797076,0.30565373420473946,0.6937473367683863,0.0005989290268743114,0.0007606911954216863,0.3954228770312207,0.6533351381660603,0.7652537182007422,0.6561573080128956,Bslow_M2_10_14,B_{s1}(5750),6.05
Bs,13.2,37.2225,B_{s1}(5750),0.3417817444074649,-0.04327057583252532,0.3417817444074649,14.430126966237886,0.2312904907937426,14.430126966237886,0.26784842149356985,0.3392523902706834,0.30795530566140716,0.6914556379241565,0.0005890564144363324,0.0007460891331278632,0.4044468144260257,0.6692863894900364,0.776024743877991,0.6561573080128956,Bslow_M2_10_14,B_{s1}(5750),6.101024504130433
Bs,13.2,37.8425,B_{s1}(5750),0.3474470679620439,-0.04288066904531147,0.3474470679620439,14.912475064582685,0.227141000235209,14.912475064582685,0.2728709100863456,0.3445476906162005,0.3100009940442185,0.6894190026585765,0.0005800032972051147,0.0007323565437538515,0.41398169743997704,0.684247719117309,0.7863015551495816,0.6561573080128956,Bslow_M2_10_14,B_{s1}(5750),6.151625801363409
Bs,13.2,38.4625,B_{s1}(5750),0.35286567039641414,-0.0423178729407118,0.35286567039641414,15.381236356035375,0.22121781010012265,15.381236356035375,0.2777745971433347,0.3495561176393215,0.3118086193803802,0.6876196875880363,0.0005716930315835623,0.0007194279054203257,0.42394666349870547,0.6982411885718927,0.7961068283962109,0.6561573080128956,Bslow_M2_10_14,B_{s1}(5750),6.201814250685036
Bs,13.2,39.082499999999996,B_{s1}(5750),0.35804476197944146,-0.041593047647929614,0.35804476197944146,15.836057772600446,0.2137046221432042,15.836057772600446,0.2825598981672453,0.354287776057037,0.3133946642234483,0.6860412779396546,0.000564057836897065,0.000707244014094034,0.43428570823255214,0.7112916073431789,0.8054621995225495,0.6561573080128956,Bslow_M2_10_14,B_{s1}(5750),6.251599795252412
Bs,13.2,39.7025,B_{s1}(5750),0.3629916475400017,-0.040716929287741066,0.3629916475400017,16.27667501426261,0.20479646868482462,16.27667501426261,0.2872273743293965,0.3587528241498547,0.3147743976281509,0.6846685648152101,0.0005570375566390785,0.0006957512217224325,0.4449554487549243,0.7234263483757692,0.8143883116981196,0.6561573080128956,Bslow_M2_10_14,B_{s1}(5750),6.300991985394046
Bs,13.2,40.3225,B_{s1}(5750),0.36771368657579107,-0.03970007021564909,0.36771368657579107,16.702905274190726,0.19469508050413536,16.702905274190726,0.29177772999863066,0.3629614179539429,0.3159619860889361,0.6834874352910874,0.0005505786199765236,0.0006849007859604018,0.4558911461376709,0.7346739378937783,0.8229048609076474,0.6561573080128956,Bslow_M2_10_14,B_{s1}(5750),6.35
Bs,13.6,36.6025,B_{s1}(5750),0.3315124821643661,-0.0435446133679933,0.3315124821643661,13.57601154507387,0.23422934605390672,13.57601154507387,0.2589721316832509,0.329525615649419,0.30752644185829,0.6918850331342049,0.0005885250075050766,0.0007488607525553765,0.37731340055062523,0.6358519401521665,0.7550313412280257,0.6561573080128956,Bslow_M2_10_14,B_{s1}(5750),6.05
Bs,13.6,37.2225,B_{s1}(5750),0.3375109559432805,-0.043335721479245755,0.3375109559432805,14.071752188204108,0.23198744990453254,14.071752188204108,0.26418263712035384,0.3351927441245628,0.30985544720894576,0.6895659780193071,0.0005785747717472083,0.0007340908832507364,0.38617244801778267,0.6516848444978147,0.7659482970595938,0.6561573080128956,Bslow_M2_10_14,B_{s1}(5750),6.101024504130433
Bs,13.6,37.8425,B_{s1}(5750),0.3432601713912134,-0.042940018115154854,0.3432601713912134,14.555236225970217,0.22777018519511114,14.555236225970217,0.2692795105577273,0.3405664503019065,0.31192570364782307,0.6875048507557264,0.0005694455964504724,0.0007201961449703926,0.39554587732620283,0.6665556979123882,0.7763787419830896,0.6561573080128956,Bslow_M2_10_14,B_{s1}(5750),6.151625801363409
Bs,13.6,38.4625,B_{s1}(5750),0.3487666135309094,-0.04236807610582936,0.3487666135309094,15.025960303001137,0.22174299821067664,15.025960303001137,0.2742627020129387,0.34565606109016217,0.3137550064351637,0.6856839327669684,0.0005610607978680949,0.0007071106059986248,0.4053557341771319,0.6804837726566386,0.7863443572132514,0.6561573080128956,Bslow_M2_10_14,B_{s1}(5750),6.201814250685036
Bs,13.6,39.082499999999996,B_{s1}(5750),0.3540369374811398,-0.0416304604204503,0.3540369374811398,15.483515704047303,0.2140892478789343,15.483515704047303,0.27913231027517227,0.3504710635241022,0.3153598145470198,0.6840868328780969,0.0005533525748834106,0.0006947746938790661,0.4155479578327613,0.6934911623502605,0.7958658577478948,0.6561573080128956,Bslow_M2_10_14,B_{s1}(5750),6.251599795252412
Bs,13.6,39.7025,B_{s1}(5750),0.3590779237224798,-0.04073765447741381,0.3590779237224798,15.927581606848323,0.2050050072930988,15.927581606848323,0.2838885836487222,0.3550210402022621,0.3167553749981989,0.6826983642356429,0.0005462607661582577,0.0006831344287629378,0.42608054507340387,0.705602598453507,0.8049630354270838,0.6561573080128956,Bslow_M2_10_14,B_{s1}(5750),6.300991985394046
Bs,13.6,40.3225,B_{s1}(5750),0.36389643800574817,-0.039699998593676795,0.36389643800574817,16.357918396315632,0.19469437801504616,16.357918396315632,0.2885319182555731,0.3593156127561315,0.3179558341080754,0.6815044340836249,0.0005397318082997214,0.0006721407690202517,0.43689066188073317,0.7168440986764574,0.8136548000733832,0.6561573080128956,Bslow_M2_10_14,B_{s1}(5750),6.35
Bs,14.0,36.6025,B_{s1}(5750),0.3275146897032195,-0.0435967795540732,0.3275146897032195,13.250552763672484,0.23479089292556485,13.250552763672484,0.2555453097170788,0.32572285659951683,0.3092847952584847,0.6901364101176565,0.000578794623858884,0.0007377425102283488,0.3602348652775329,0.6183813787924839,0.7449857146176844,0.6561573080128956,Bslow_M2_10_14,B_{s1}(5750),6.05
Bs,14.0,37.2225,B_{s1}(5750),0.3335889620124668,-0.04338522596128758,0.3335889620124668,13.7466150856072,0.23251777351552744,13.7466150856072,0.26082166829983217,0.3314615900813305,0.31163932562936825,0.6877919006607685,0.0005687737098633356,0.0007228181596133125,0.36892191487510057,0.6340661703822448,0.7560327852685207,0.6561573080128956,Bslow_M2_10_14,B_{s1}(5750),6.101024504130433
Bs,14.0,37.8425,B_{s1}(5750),0.3394184138765977,-0.04298397828888832,0.3394184138765977,14.231255885456177,0.22823678687351612,14.231255885456177,0.2659896855244895,0.3369102855694204,0.3137323943830637,0.6857080304233528,0.0005595751935834343,0.0007087742439937621,0.37812518606269857,0.6488171087407407,0.7666013032383511,0.6561573080128956,Bslow_M2_10_14,B_{s1}(5750),6.151625801363409
Bs,14.0,38.4625,B_{s1}(5750),0.3450089809441701,-0.04240327682458507,0.3450089809441701,14.703923312094366,0.2221116132702002,14.703923312094366,0.27104901928001524,0.3420776467287432,0.3155817703386584,0.6838671073063131,0.0005511223550285185,0.0006955444397789742,0.3877695931468695,0.6626508782802617,0.7767119991512236,0.6561573080128956,Bslow_M2_10_14,B_{s1}(5750),6.201814250685036
