sector,state,scenario,M2,s0,theta_deg,GA_basis,GB_basis,f1_GeV,f2_GeV,rho_AB,f1_target_clipped,g_2460,g_2536,Gamma_2460_keV,Gamma_2536_keV,chi_effective
Ds,"Ds1(2460), Ds1(2536)",lattice_fperp_s,3.833333333333333,7.5,35.3,-0.2939053856992643,-0.24663592748587337,0.345,0.3807805629715229,-0.4081864418895571,0,-0.38028261247962153,0.031163836584288035,30.398187343669697,0.30137137554441074,4.980468750000001
Ds,"Ds1(2460), Ds1(2536)",lattice_fperp_s,4.0,7.5,35.3,-0.2957085955394498,-0.24745282268761673,0.345,0.3807805629715229,-0.4081864418895571,0,-0.38185486859993534,0.03086690944105421,30.650065997717512,0.2956558381842629,4.980468750000001
Ds,"Ds1(2460), Ds1(2536)",lattice_fperp_s,4.166666666666666,7.5,35.3,-0.2975735262469905,-0.2483083979660142,0.345,0.3807805629715229,-0.4081864418895571,0,-0.38349265412870376,0.03056733340518415,30.91354769956099,0.28994476476283426,4.980468750000001
Ds,"Ds1(2460), Ds1(2536)",lattice_fperp_s,4.333333333333333,7.5,35.3,-0.2994660812964062,-0.2491852502784707,0.345,0.3807805629715229,-0.4081864418895571,0,-0.3851641015185782,0.030269351417680918,31.183607479572608,0.2843193348760889,4.980468750000001
Ds,"Ds1(2460), Ds1(2536)",lattice_fperp_s,4.5,7.5,35.3,-0.3013618837015083,-0.25007070017360034,0.345,0.3807805629715229,-0.4081864418895571,0,-0.38684616803897215,0.02997583056595193,31.45656872683588,0.27883200027167704,4.980468750000001
Ds,"Ds1(2460), Ds1(2536)",lattice_fperp_s,4.666666666666666,7.5,35.3,-0.30324355434636263,-0.2509555098823734,0.345,0.3807805629715229,-0.4081864418895571,0,-0.3885222092255138,0.02968867594794273,31.729735278918984,0.27351542433164605,4.980468750000001
Ds,"Ds1(2460), Ds1(2536)",lattice_fperp_s,4.833333333333333,7.5,35.3,-0.305098795263689,-0.2518329715602188,0.345,0.3807805629715229,-0.4081864418895571,0,-0.3901802601808173,0.0294091158385282,32.00113173653783,0.2683886214584943,4.980468750000001
Ds,"Ds1(2460), Ds1(2536)",lattice_fperp_s,5.0,7.5,35.3,-0.3069190233846115,-0.2526982509014407,0.345,0.3807805629715229,-0.4081864418895571,0,-0.3918118033952615,0.029137900415595334,32.269317473258326,0.26346120450917654,4.980468750000001
Ds,"Ds1(2460), Ds1(2536)",lattice_fperp_s,5.166666666666666,7.5,35.3,-0.3086983861407606,-0.2535479094615366,0.345,0.3807805629715229,-0.4081864418895571,0,-0.3934108757635829,0.02887544161801666,32.53325169410758,0.25873634191054523,4.980468750000001
Ds,"Ds1(2460), Ds1(2536)",lattice_fperp_s,5.333333333333333,7.5,35.3,-0.3104330453987563,-0.25437955366164866,0.345,0.3807805629715229,-0.4081864418895571,0,-0.394973415162689,0.028621912408723357,32.79219440392626,0.25421282701295556,4.980468750000001
