scenario,ensemble,M2,s0_root,theta_deg,GA,GB,GB_hard,GB_soft2p,GB_3p,GB_em,T_A,T_B,transition_scheme,G2460,G2536,Gamma2460_keV,Gamma2536_keV,chi_effective,fperp_s_used_GeV
legacy_chi_condensate,theta_scan_25_45,3.3700508106040585,2.579946129374001,34.875056895445496,-0.31423528602941453,-0.3313260157358181,-0.4073521576018981,0.11420805103464436,-0.0015523082469416566,-0.03662960092162272,-0.032798116401182256,-0.0651195015706776,rohrwild_nonlocal_exact_post_borel,-0.4514963626905769,-0.06835040721560148,42.92151704813681,1.449983695277049,3.126373229519105,-0.032134763887624374
legacy_chi_condensate,theta_scan_25_45,4.177906607903314,2.5547605617191715,26.157590970105705,-0.24504421146511607,-0.27651407570693964,-0.43861205800826597,0.2028495631390856,-0.0018421141184443827,-0.038909466719314945,-0.030415750223293504,-0.06548169651472238,rohrwild_nonlocal_exact_post_borel,-0.3562205462079857,-0.09804908003601037,26.559157533518988,2.981214156810471,3.375725706812257,-0.044137030555559904
legacy_chi_condensate,theta_scan_25_45,3.768199158480859,2.5255503172345346,37.79970811789972,-0.2229584534418866,-0.2824502670121364,-0.40803755699279437,0.17464018543759322,-0.002147809629503971,-0.046905085827431234,-0.028248987564045584,-0.06116602014408676,rohrwild_nonlocal_exact_post_borel,-0.35983228743983064,-0.003057811675718558,27.241020502566318,0.002901804003129361,2.61243559798433,-0.03846862231103496
legacy_chi_condensate,theta_scan_25_45,3.1197655769612993,2.5619131906796606,41.31077307288375,-0.2104477833290828,-0.3016271399996041,-0.4634048919605997,0.22176092119559257,-0.002380946540164285,-0.05760222269443274,-0.020079826306851154,-0.0472335656610532,rohrwild_nonlocal_exact_post_borel,-0.36548982964119525,0.041041266078368166,27.937908414720734,0.5225301784990908,3.0805178257909906,-0.039534083274456705
legacy_chi_condensate,theta_scan_25_45,5.7146928551733644,2.564475059483726,36.66547460291381,-0.4508993984789593,-0.48458557391283963,-0.5124799623999434,0.046526459927536366,-0.0009940929776328432,-0.017637978462799606,-0.07271980363431958,-0.13103086284716012,rohrwild_nonlocal_exact_post_borel,-0.657954273079326,-0.07231611528407256,90.82610919320236,1.6226453989573697,3.4152297928852904,-0.024940557931716605
legacy_chi_condensate,theta_scan_25_45,5.9738194235420226,2.553497558081931,44.331222153611215,-0.3048816277297893,-0.359014032420444,-0.408761476304958,0.07515446768489259,-0.0014099770251522138,-0.02399704677522638,-0.05401252039736314,-0.12124205124510624,rohrwild_nonlocal_exact_post_borel,-0.4698599219580666,0.03279536765326785,46.79773089836055,0.3336656687216638,2.937310071210223,-0.03797485881366278
legacy_chi_condensate,theta_scan_25_45,3.1686649934733833,2.5350336800164737,32.91952479291557,-0.22544143217673263,-0.30584853447182936,-0.4162303521092449,0.15817138994890334,-0.0019212681966343159,-0.04586830411485341,-0.020159659306251552,-0.05437761803793053,rohrwild_nonlocal_exact_post_borel,-0.3792583998925081,-0.023026755990294218,30.052941345842928,0.16445814132473055,3.720702830630192,-0.04309334643647511
legacy_chi_condensate,theta_scan_25_45,3.6657332436557026,2.547477423206759,34.29871561939022,-0.22476926096343278,-0.28742220996559903,-0.44971001253183274,0.21218082124708906,-0.0021301964404923115,-0.04776282224036303,-0.02063874491767072,-0.05567637253336034,rohrwild_nonlocal_exact_post_borel,-0.3641017993795025,-0.02371976273416629,27.867835200553404,0.1744740234632018,3.755212014969732,-0.049985795105962835
legacy_chi_condensate,theta_scan_25_45,3.0971038681334084,2.552240632633528,29.97655526266762,-0.17504675060285793,-0.23209675218253537,-0.459590286374764,0.28975565500230355,-0.002463292008116641,-0.059798828801958304,-0.01324634927231107,-0.03622503568101033,rohrwild_nonlocal_exact_post_borel,-0.2885104894537645,-0.0356646147525754,17.63191081985252,0.394706229988204,3.9795850144464264,-0.05313232756276147
legacy_chi_condensate,theta_scan_25_45,5.204661413310398,2.534496163541969,34.86804728800297,-0.2917999504496733,-0.21676971401526174,-0.3540675694652805,0.16503268035484306,-0.001433480058744509,-0.02630134484607979,-0.039101300070232034,-0.07423962759888496,rohrwild_nonlocal_exact_post_borel,-0.3446718730110375,-0.11548861394853334,24.951539047497917,4.1400957356944375,3.1593055469432274,-0.043894974135701065
legacy_chi_condensate,theta_scan_25_45,3.5453149534449673,2.5186696777349162,28.824643128847125,-0.3269082216455233,-0.3064700183116998,-0.371381151214095,0.09555007556038918,-0.0013057994947751228,-0.02933314316321886,-0.032008042435682116,-0.06905636034312593,rohrwild_nonlocal_exact_post_borel,-0.4261106325282926,-0.1386455421200069,38.00165151665437,5.965669732691814,3.230584568906646,-0.03033345939795389
legacy_chi_condensate,theta_scan_25_45,3.8786437044211675,2.5693709182556557,25.090724807737004,-0.43587912300703097,-0.44955346970664234,-0.4839578220232486,0.07210107887527228,-0.0016330033347589715,-0.03606372322390705,-0.045641544159788404,-0.08943617099546192,rohrwild_nonlocal_exact_post_borel,-0.591968233255574,-0.20411404364946,73.89296452454197,12.931637007563978,2.660304835086827,-0.02691352975766512
legacy_chi_condensate,theta_scan_25_45,4.8943623464103165,2.5054262569922416,43.573380743955006,-0.3162267023917983,-0.28924221206538125,-0.38664058014995667,0.12189821885550277,-0.0012587186982771028,-0.023241132072650213,-0.045665125266384235,-0.079583237184296,rohrwild_nonlocal_exact_post_borel,-0.42752341723882625,-0.029734025265719,38.27681719454203,0.27445881395128763,2.929692987004447,-0.029768994395988447
legacy_chi_condensate,theta_scan_25_45,3.2983333177734377,2.5361864622156194,40.6996952597447,-0.2230111622265837,-0.27372045108073256,-0.37086801430900435,0.141834356080743,-0.0018353536271292846,-0.042851439225341965,-0.018055662793207077,-0.056330688719626584,rohrwild_nonlocal_exact_post_borel,-0.3529421455068156,0.009418372605558945,26.144868302789835,0.02750677074280191,3.4320173018963818,-0.04333912070361925
legacy_chi_condensate,theta_scan_25_45,3.2595495467465767,2.5004923763628226,28.946641389931056,-0.3153685818841273,-0.31472694746809937,-0.4361825637210452,0.1741131135695246,-0.002168242550720482,-0.05048925476585835,-0.025392538576261156,-0.05453884402145387,rohrwild_nonlocal_exact_post_borel,-0.42804515143531885,-0.1236436097617189,38.50862408095555,4.7438597654312735,2.991240308105206,-0.03732612000106434
legacy_chi_condensate,theta_scan_25_45,5.844791841109451,2.5427857354672327,33.087956171045434,-0.3825621372687631,-0.31306535373587513,-0.36551989509083194,0.0648406010633489,-0.0006831369965357683,-0.01170292271185625,-0.07200025521573503,-0.11609863736602978,rohrwild_nonlocal_exact_post_borel,-0.47114720083131256,-0.1496128996117359,46.374509542103475,6.946963702273421,3.0106396954845738,-0.02055769037465055
legacy_chi_condensate,theta_scan_25_45,4.4450833842972655,2.5761473193801474,30.820302444715054,-0.3399976664615356,-0.28471834863428863,-0.400154711025143,0.14944540949114782,-0.0015749447127763516,-0.03243410238751707,-0.033833904128963366,-0.07859318213688146,rohrwild_nonlocal_exact_post_borel,-0.4187068214354782,-0.14610800433831295,36.88735512997526,6.622492344901531,3.4403785740658535,-0.044371043806502204
legacy_chi_condensate,theta_scan_25_45,3.738020588633379,2.577055460339826,44.210726328436174,-0.39828039148941397,-0.33623347241515134,-0.4192638859898053,0.11129002209708382,-0.0012043220827770255,-0.02705528643965282,-0.04305787741601104,-0.07230697188450683,rohrwild_nonlocal_exact_post_borel,-0.518726094415197,-0.05102408441184719,56.38513887080564,0.8071846891609732,3.267658423642247,-0.02726494804081498
legacy_chi_condensate,theta_scan_25_45,4.004157569360158,2.533747268932283,29.274180397517622,-0.38910712938724096,-0.3215190219926263,-0.399697390298045,0.1066333956544039,-0.001262090296980984,-0.027192937052004203,-0.04489133387956346,-0.08073689964902898,rohrwild_nonlocal_exact_post_borel,-0.47072700464464556,-0.18219474948898443,46.49374593127467,10.298497954068452,3.3661946636269646,-0.03223442123203538
legacy_chi_condensate,theta_scan_25_45,4.166471032734146,2.5038972086656304,28.018664228891325,-0.33235485516408536,-0.28671833177058825,-0.39736820017423263,0.14323666821494388,-0.0015205079467702194,-0.031066291864529264,-0.03706159040217446,-0.06768795372244496,rohrwild_nonlocal_exact_post_borel,-0.40924013678882154,-0.15871251357569743,35.310097804959625,7.814965776350526,3.1205339094784486,-0.03463587128728638
legacy_chi_condensate,theta_scan_25_45,4.873481697112294,2.504254276739549,41.63830579437517,-0.29210702239518743,-0.2817744775084288,-0.40026501757087973,0.14787133766641172,-0.0014824253873943693,-0.02789837221656633,-0.03775362604345549,-0.08082038054847511,rohrwild_nonlocal_exact_post_borel,-0.4046688007167789,-0.031089072584663452,34.43817533421512,0.2998855568472479,3.258993811697176,-0.03902299582359576
legacy_chi_condensate,theta_scan_25_45,5.130638725514042,2.5106550195371993,33.777452277019506,-0.21288306142498978,-0.3167092340871637,-0.4268467079720785,0.14493499006148988,-0.0018122017403437746,-0.032985314436231254,-0.03484320735304672,-0.08735639796439423,rohrwild_nonlocal_exact_post_borel,-0.3816060561618494,-0.0008687337643230042,30.456799949248456,0.00023434886859169602,3.0021644212302907,-0.04206384807154365
legacy_chi_condensate,theta_scan_25_45,5.10561281592753,2.584213445523642,36.00630418698144,-0.3722733158362183,-0.33042563948017345,-0.42867301810190955,0.12715252664387722,-0.0014258130639237115,-0.027479334958217347,-0.05030097241807746,-0.10078068925490016,rohrwild_nonlocal_exact_post_borel,-0.4861484879002771,-0.10690263150104584,49.78544700273933,3.544556632146073,3.1663571703252464,-0.0383413694766814
legacy_chi_condensate,theta_scan_25_45,4.503500778659767,2.5219042916089136,39.067393966508,-0.27126415504647566,-0.2620065859124465,-0.37512646863795723,0.13702843649595847,-0.001162589795196949,-0.022745963975250826,-0.04202795033340445,-0.07040636863036953,rohrwild_nonlocal_exact_post_borel,-0.3743831852975982,-0.045485420092584106,29.455662831376404,0.6418687156248223,3.0457676686243094,-0.028553206367711546
legacy_chi_condensate,theta_scan_25_45,5.277061234787011,2.509481038475051,38.645391819657696,-0.39651697426044624,-0.3054690945677725,-0.4320343043409629,0.15187178414666166,-0.001353916335143762,-0.023952658038327555,-0.04475855030217399,-0.07903507412830765,rohrwild_nonlocal_exact_post_borel,-0.4862035704434967,-0.1189250465659353,49.7948843539949,4.386080772044709,3.638992587001359,-0.037086950622822294
legacy_chi_condensate,theta_scan_25_45,4.435624823549014,2.5450775799750063,30.072367750897506,-0.3256127962589472,-0.25789477230409497,-0.37831718830954014,0.1476878878091349,-0.0012856254071997228,-0.02597984639648994,-0.04360622518875331,-0.07162676242448403,rohrwild_nonlocal_exact_post_borel,-0.3863428143795534,-0.15255371659398392,31.198102733516784,7.2209883581735514,3.0834313957911546,-0.03301249156538874
legacy_chi_condensate,theta_scan_25_45,5.986911769397679,2.5261011842473677,37.61992291507804,-0.3750620601798403,-0.28035661418036645,-0.3538495029475452,0.08742921698650839,-0.000774236317263268,-0.01316209190206638,-0.07102792302897805,-0.11417767206092595,rohrwild_nonlocal_exact_post_borel,-0.45100976417425775,-0.1259427358782767,42.71878566628088,4.924441232495642,3.294874113608303,-0.02721965396452323
legacy_chi_condensate,theta_scan_25_45,3.85073940048495,2.528419409045178,38.26349657277658,-0.2764078542598528,-0.3482522261906578,-0.44994471451423823,0.15278978965375362,-0.002280473007755852,-0.048816828322417294,-0.025019418493620646,-0.06715303567746776,rohrwild_nonlocal_exact_post_borel,-0.4446111327706021,-0.0013621893140015884,41.36944294410124,0.0005754090469158407,2.7497830614283716,-0.03859448621530559
legacy_chi_condensate,theta_scan_25_45,5.379162415474447,2.559865915898407,38.67153939586946,-0.44793069400581287,-0.3224798168338679,-0.41798344536749865,0.1175652893785242,-0.0011377555034197291,-0.020923905341473745,-0.06048375549124438,-0.10151299407778935,rohrwild_nonlocal_exact_post_borel,-0.5316648745017634,-0.14821470952222807,59.72405530695938,6.817172269031149,3.2252424866783,-0.031990320574453855
legacy_chi_condensate,theta_scan_25_45,5.944153135460465,2.5086483340320296,35.41746015373432,-0.3697263456037769,-0.2944398624941073,-0.3627259187934667,0.08713961034116614,-0.0010623996269892542,-0.017791154414817514,-0.05620604225205458,-0.11180628042223187,rohrwild_nonlocal_exact_post_borel,-0.45422146882598535,-0.1306723402891243,43.37777391898472,5.295722661127334,3.000989846812935,-0.031758751722111615
legacy_chi_condensate,theta_scan_25_45,4.488451733567592,2.537961236558026,29.008868751544686,-0.31327654721685494,-0.3403159125926951,-0.43572308911782504,0.1275158115902951,-0.0015213043347548079,-0.030587330730410412,-0.04094507401543508,-0.08495009164029914,rohrwild_nonlocal_exact_post_borel,-0.4495433557585402,-0.10893983060967075,42.38746679837807,3.679671107435216,3.277660441891526,-0.036536415153057424
legacy_chi_condensate,theta_scan_25_45,3.4829133819707105,2.583969121981208,44.52839728105176,-0.2991839214862556,-0.3461253531438646,-0.42539926721068333,0.12517388926751452,-0.001898751189611934,-0.044001224011083806,-0.032701313727813534,-0.06695268686776973,rohrwild_nonlocal_exact_post_borel,-0.4565603128759203,0.02943568703972632,44.2875722012476,0.26896539695173305,2.4036191500659383,-0.02937193892616455
legacy_chi_condensate,theta_scan_25_45,5.97089764176121,2.5723123981791476,31.488341312183575,-0.3278880909602818,-0.32152671914190484,-0.41335110635423533,0.11289658428016833,-0.001163979309343498,-0.019908217758494325,-0.05877739460106745,-0.1067109163194432,rohrwild_nonlocal_exact_post_borel,-0.4454449391313246,-0.11166394905261923,41.698401748107386,3.8688511456862122,3.2044391914552737,-0.03395877404967406
legacy_chi_condensate,theta_scan_25_45,5.503817866527242,2.5576038873218763,42.2131240545055,-0.4296285403497372,-0.29154143204204175,-0.40587571857346083,0.13910705803144036,-0.0012919595123273382,-0.023480811987693886,-0.05985429471552907,-0.09655676797520095,rohrwild_nonlocal_exact_post_borel,-0.5045936009772618,-0.1223208368716063,53.44860410488137,4.642556499890932,2.9999830466116553,-0.035391491699461056
legacy_chi_condensate,theta_scan_25_45,5.615104913708888,2.5998237475845603,37.51040618418823,-0.4673587985484481,-0.35282056183203003,-0.38431692567644204,0.047566903397906715,-0.0008387029902776786,-0.015231836563217045,-0.06737541092557645,-0.1259841072441027,rohrwild_nonlocal_exact_post_borel,-0.5644497045431863,-0.15589460052621407,67.08460934027444,7.53920520186677,3.3245897402625344,-0.027537368129943396
legacy_chi_condensate,theta_scan_25_45,4.771461234088388,2.5869854776729135,44.72029329501172,-0.2609126345700302,-0.2780279638298305,-0.41637480159257256,0.17135393073058405,-0.0015756164531366373,-0.03143147651470536,-0.0381146850034303,-0.08003543002210835,rohrwild_nonlocal_exact_post_borel,-0.3811430918713744,0.01024182934659415,30.538811458463552,0.03254349187941371,3.4269099025975116,-0.04497255621285717
legacy_chi_condensate,theta_scan_25_45,5.010189468698506,2.5930484836080088,26.069806957649696,-0.356689390875657,-0.3366980486572948,-0.41181711763696316,0.10203231365669804,-0.0013135514831712134,-0.025599693193858485,-0.05440199287485243,-0.10468550472191263,rohrwild_nonlocal_exact_post_borel,-0.4591949643995923,-0.1724322539519057,44.40660478783371,9.226138291530788,2.745312891966866,-0.03141466769630022
legacy_chi_condensate,theta_scan_25_45,4.040170518790909,2.593034067465051,41.05147126093606,-0.4088958734274144,-0.32718884931127973,-0.4205355653472552,0.12330058192974669,-0.0013030130024702005,-0.028650852891300968,-0.04525089984029625,-0.08248620081688257,rohrwild_nonlocal_exact_post_borel,-0.5152765734253475,-0.09347957690661574,55.811262731067025,2.710663955833298,3.1688225971820447,-0.031197034317711855
legacy_chi_condensate,theta_scan_25_45,4.463715950529485,2.5303606345252563,32.015627747260716,-0.3143353338089799,-0.28420726008107966,-0.3932038916498294,0.1406790862573803,-0.0015058259084107211,-0.0301766287802198,-0.038271997282776464,-0.07638325244096539,rohrwild_nonlocal_exact_post_borel,-0.4076253894716895,-0.11585340142460523,34.668198479585115,4.165694418559478,3.204482851662713,-0.0385557862940153
legacy_chi_condensate,theta_scan_25_45,4.548738422814468,2.525367305030665,44.95387682155761,-0.4343760859125013,-0.39980517244689745,-0.43149265304349443,0.056509985349202985,-0.0011962102878410688,-0.02362629446476494,-0.049111573391376485,-0.09961354160145976,rohrwild_nonlocal_exact_post_borel,-0.5898353548847899,-0.02492015360892047,73.1273108579486,0.19272982384969664,3.170653620895154,-0.02771671226580423
legacy_chi_condensate,theta_scan_25_45,4.60493950472494,2.502823410687579,27.443917657352145,-0.44558842839652296,-0.29498566826247385,-0.3606154794269187,0.08437824128403984,-0.0009180119883191639,-0.017830418131275828,-0.05033223749032277,-0.08792774020584394,rohrwild_nonlocal_exact_post_borel,-0.46715155177137513,-0.2594899221140154,45.825496932353005,20.889462855596776,3.4620228645867916,-0.027569112809143273
legacy_chi_condensate,theta_scan_25_45,4.238809538193113,2.5591981657307907,42.34674463439996,-0.35334289671391655,-0.32420079893247317,-0.43562284268158497,0.1393629483539435,-0.0012738349030182805,-0.026667069701813515,-0.045845192675487076,-0.07658565554607653,rohrwild_nonlocal_exact_post_borel,-0.4776282296325898,-0.04276254137295318,48.10630212878365,0.5673591104814295,3.409614289896602,-0.03118608893000173
legacy_chi_condensate,theta_scan_25_45,3.3907517605695374,2.5367042594002163,26.899464465603046,-0.25602480694556307,-0.3110190424556713,-0.41661375957807467,0.16000126271091558,-0.002268304486370342,-0.05213824110214188,-0.024817242646955267,-0.056339759107747994,rohrwild_nonlocal_exact_post_borel,-0.3931997039683709,-0.08761015546579642,32.372214675741425,2.381849397615078,2.7101682935628686,-0.03804081493253837
legacy_chi_condensate,theta_scan_25_45,4.501164570005672,2.596281282954901,31.13122681460538,-0.38112699450258386,-0.3317146443611324,-0.48169992131631545,0.1870928251952606,-0.001693951252330045,-0.03541359698774754,-0.04939512991220245,-0.08190579989337221,rohrwild_nonlocal_exact_post_borel,-0.48098553450691794,-0.15474271167747952,48.70438603661239,7.42888301001587,3.059608078894763,-0.03717228341631176
legacy_chi_condensate,theta_scan_25_45,3.37798239170403,2.5295273925417354,40.52630783672609,-0.3249106107541602,-0.29456240592683786,-0.38350903430549244,0.13123555954991453,-0.001766095989121537,-0.04052283518213843,-0.02518623284768649,-0.05884499927781208,rohrwild_nonlocal_exact_post_borel,-0.43502513001265186,-0.05556124749790972,40.01204721342272,0.9582433106105305,2.876551029813941,-0.03389682678184732
legacy_chi_condensate,theta_scan_25_45,4.450603972106318,2.569396256691649,41.32735948846707,-0.17115774411252427,-0.30099809456067983,-0.4463895140531359,0.18797915850767846,-0.001996340148817525,-0.04059139886640484,-0.022279100478501235,-0.07099219221876928,rohrwild_nonlocal_exact_post_borel,-0.3390599691073597,0.0702364837371903,24.194226414856963,1.5313606607503036,3.718599810374215,-0.05307506135387763
legacy_chi_condensate,theta_scan_25_45,5.9525315807437345,2.506825716453459,30.293670490523596,-0.3823840917896265,-0.24393073580683136,-0.38004091094576786,0.158156312252302,-0.0012568967048249746,-0.020789240408540657,-0.048387438216947166,-0.08430059168707794,rohrwild_nonlocal_exact_post_borel,-0.40350917053398755,-0.2071235061986278,34.098724475283795,13.321209375289097,3.248931042953314,-0.038112340071366345
legacy_chi_condensate,theta_scan_25_45,4.741330269388049,2.5826632183865326,27.622485627312667,-0.4412462386250972,-0.3430534149815234,-0.3963903639680999,0.07629480024034982,-0.0010885047886537269,-0.021869346465119576,-0.06316035416073103,-0.10450052988134942,rohrwild_nonlocal_exact_post_borel,-0.5085338446620338,-0.2318991536520391,54.340578098734156,16.694859355280222,2.737612839234195,-0.02621531902772392
legacy_chi_condensate,theta_scan_25_45,4.219116054221194,2.5625274472081316,34.22018189712435,-0.35467038734551154,-0.34205234421804565,-0.40905163912887404,0.09573243308752785,-0.0013023129252893002,-0.02743082525141015,-0.048382165632583185,-0.08617130390117007,rohrwild_nonlocal_exact_post_borel,-0.4822947528533985,-0.10090917309618003,49.077809276025725,3.1603335932231276,2.9859974585828346,-0.029858086747330405
legacy_chi_condensate,theta_scan_25_45,5.056277692002203,2.586674029882634,33.33809878082546,-0.4719292524686831,-0.3381922130810124,-0.42517336425230695,0.10692996434162681,-0.0009879560261651077,-0.018960857144167172,-0.06049886333367545,-0.09791871816025925,rohrwild_nonlocal_exact_post_borel,-0.5419021687981306,-0.2084064101129458,61.73477715458158,13.481861149623361,3.402212355750943,-0.027991068641896186
legacy_chi_condensate,theta_scan_25_45,5.322930270867355,2.5698980619911675,35.16888294053649,-0.3337014159787573,-0.30420390598749125,-0.43182154816634194,0.15422009221815536,-0.001363433177863172,-0.025239016861441615,-0.05220489182361306,-0.09100322497924018,rohrwild_nonlocal_exact_post_borel,-0.4408820257782359,-0.09756890278133165,40.850732692039855,2.955075247772361,3.195099996032139,-0.03646292273032616
legacy_chi_condensate,theta_scan_25_45,4.403266031500539,2.579583012182779,37.73610020787645,-0.383979125975365,-0.2864920337177739,-0.39485829053821175,0.13528240558526194,-0.001235604953542457,-0.025680543811281632,-0.04600163662462129,-0.08049501966593102,rohrwild_nonlocal_exact_post_borel,-0.46157380244585655,-0.12832489806824213,45.01789422423196,5.111110435700543,3.292614398892874,-0.033854547914873176
legacy_chi_condensate,theta_scan_25_45,5.333289071696647,2.5959670643499075,37.156801909416316,-0.3910674572500872,-0.4114114770568655,-0.43805386544841346,0.05065929628320013,-0.0012111438270292771,-0.022805764064622813,-0.0634521089324735,-0.12579278600687277,rohrwild_nonlocal_exact_post_borel,-0.5640931120024155,-0.06318323009779461,66.68368361302718,1.2386090982374511,2.984165780165695,-0.030859999337895457
legacy_chi_condensate,theta_scan_25_45,3.4775680057739047,2.528932508256378,32.031356966108675,-0.3627849168280042,-0.3332614785901632,-0.4217270699828503,0.12491624283849452,-0.0015320948141200506,-0.03491855663168724,-0.03731120199481999,-0.06385635077254709,rohrwild_nonlocal_exact_post_borel,-0.47494013290657366,-0.1307974737702907,47.38130685931286,5.308179579223988,2.8287003366719947,-0.027358470165861543
legacy_chi_condensate,theta_scan_25_45,5.415665499846049,2.524494080797521,27.102929155667375,-0.45276447334874564,-0.30575576281677486,-0.3760442936698225,0.09189892767689346,-0.0011442180051022433,-0.020466178818743602,-0.05430850655034755,-0.1027133519457347,rohrwild_nonlocal_exact_post_borel,-0.4784557294141839,-0.2637467910955052,48.09206198315888,21.595392794093268,3.213674475180645,-0.03428499083164299
legacy_chi_condensate,theta_scan_25_45,3.2082211241865375,2.5891737972464433,31.483152595587367,-0.3258587812586529,-0.3649343097309959,-0.41370913013639043,0.08946325263971562,-0.001615375866719323,-0.0390730563676017,-0.029211895688540795,-0.06777001072033238,rohrwild_nonlocal_exact_post_borel,-0.48139274498999357,-0.0873041855423444,48.91172576593745,2.3649109543214646,3.089546213048418,-0.031514300593694713
legacy_chi_condensate,theta_scan_25_45,5.62324948867604,2.5140571488183476,33.27124420403937,-0.2597972724611939,-0.2863384587019615,-0.3856402041383863,0.12477413838866518,-0.0013974549249075752,-0.024074938027332793,-0.04313616793504027,-0.09406137231626618,rohrwild_nonlocal_exact_post_borel,-0.38192829421923197,-0.06012581629282476,30.716466947550465,1.1204861530828862,3.1798266465412595,-0.04003010379891477
legacy_chi_condensate,theta_scan_25_45,5.239860501641691,2.5130171074351897,29.188556209231376,-0.2997485282511941,-0.28944040946846583,-0.39546977630406877,0.1298188487574367,-0.0012517109790574008,-0.02253777094277638,-0.04561551743255505,-0.08626407946478525,rohrwild_nonlocal_exact_post_borel,-0.39887007248252776,-0.12053047788759957,33.54721878950047,4.5091511533149875,3.600013445123021,-0.03818095263633759
legacy_chi_condensate,theta_scan_25_45,3.383415203003792,2.543808274098946,32.22976567409357,-0.22604266419691088,-0.27075639207403773,-0.4163801192523759,0.19999323681488496,-0.002242851479635889,-0.052126658156910866,-0.02138322476730384,-0.05134101316984216,rohrwild_nonlocal_exact_post_borel,-0.34958934951327814,-0.04681449127215356,25.552016035978895,0.6796727502805043,3.174675225783375,-0.04516168470660992
legacy_chi_condensate,theta_scan_25_45,4.736765243697549,2.513708859911838,32.76205457431592,-0.27810485733121953,-0.3006675044713079,-0.38993578482727137,0.11579133376201912,-0.001319385068721733,-0.02520366833733388,-0.038816836390668776,-0.0830040515774613,rohrwild_nonlocal_exact_post_borel,-0.4033357095263901,-0.07115873338575837,34.201613707407816,1.5723368272192977,3.6386574191585774,-0.0389379014070579
legacy_chi_condensate,theta_scan_25_45,3.3125201954135948,2.5456601434533868,39.4616046571617,-0.2787692888011991,-0.28381162283512346,-0.3687087575736593,0.12504861974736253,-0.0016446535051982526,-0.038506831503628505,-0.02541581434780327,-0.05932780173806187,rohrwild_nonlocal_exact_post_borel,-0.3962918371818098,-0.03484441731610155,33.016573882491365,0.3768616165274874,3.1406524289634645,-0.036234266437333615
legacy_chi_condensate,theta_scan_25_45,4.76055550612481,2.5913654446912844,36.34927341515707,-0.3494088321466327,-0.31850930895671115,-0.4414238698089895,0.15412209739339836,-0.0014742094857353985,-0.029733327055384683,-0.04802715745256334,-0.08902357213107705,rohrwild_nonlocal_exact_post_borel,-0.46363013229832295,-0.09263807154294071,45.1293789110123,2.660785269147019,3.3769901770688344,-0.039887551207663526
legacy_chi_condensate,theta_scan_25_45,5.828513372431517,2.539054431966853,37.82504543047561,-0.3324040433485079,-0.27914120868675507,-0.3748886739388501,0.11870889380850679,-0.0012742321034035905,-0.02168719645300807,-0.05171145475778306,-0.09787601994778643,rohrwild_nonlocal_exact_post_borel,-0.4243375920400898,-0.09137762528736229,37.78687364295094,2.5896340881634106,2.8219992035616506,-0.03444299447973649
legacy_chi_condensate,theta_scan_25_45,3.0821083738579724,2.5378843048259685,39.72519760730281,-0.4986591660519152,-0.37836195140596407,-0.4584752211264574,0.11402083783307702,-0.0013444738574414545,-0.03256309425514235,-0.03704526363821404,-0.05842842514050567,rohrwild_nonlocal_exact_post_borel,-0.6097013266100424,-0.14171458107504378,77.80726216519759,6.23131532748622,3.220638149035378,-0.023235058443437068
legacy_chi_condensate,theta_scan_25_45,5.095093821417595,2.5140521448768864,44.24507200621725,-0.3976662569552886,-0.3274888080427911,-0.4070978118101109,0.10371298410768989,-0.00124243816698471,-0.022861542173385405,-0.052454874896734026,-0.09522088437777407,rohrwild_nonlocal_exact_post_borel,-0.5120637430867891,-0.05637458940040685,55.01404937339165,0.9861294510359945,3.0026779733440834,-0.030600976152884287
legacy_chi_condensate,theta_scan_25_45,5.028686842217228,2.558142919081842,26.219620537513922,-0.2959488896609113,-0.3998831113429893,-0.40826004454034576,0.035590015507029504,-0.0013622176946564233,-0.025850864615016657,-0.05301494389872016,-0.11824022223933785,rohrwild_nonlocal_exact_post_borel,-0.48949208140298883,-0.08882426623758646,50.476930993669534,2.450121887111452,2.7187821210088408,-0.03125605185231462
legacy_chi_condensate,theta_scan_25_45,5.774044700057554,2.5361249176194236,44.51570305287405,-0.31434040997511814,-0.2967337305971092,-0.41774155813104097,0.1437374071802897,-0.0012363596193281869,-0.02149322002702981,-0.0586631670350097,-0.09612499881414707,rohrwild_nonlocal_exact_post_borel,-0.43197400131922126,-0.016101627298648863,38.89529086014994,0.08044685956315349,3.388582640290638,-0.037090971424521356
legacy_chi_condensate,theta_scan_25_45,3.1962559573314566,2.5128258820269327,32.65367655893837,-0.4728873160503812,-0.3636671048219476,-0.4465965092711214,0.11717071150312387,-0.0013928756815485474,-0.032848431372401544,-0.038555211021568066,-0.059253596616965866,rohrwild_nonlocal_exact_post_borel,-0.5613395118842595,-0.20192604886059592,66.23902274689875,12.648500600788887,2.8293748443152973,-0.021888656543234755
legacy_chi_condensate,theta_scan_25_45,5.250796004037731,2.504032518525671,42.14810023257407,-0.24703723564199706,-0.2656910459033126,-0.3816983941630113,0.14543311165309777,-0.001547961567590242,-0.027877801825808842,-0.03416975175418817,-0.08477283228408,rohrwild_nonlocal_exact_post_borel,-0.3627608877162386,-0.004864772364897768,27.62263057109893,0.007343736426838476,3.420687630860342,-0.04687655812081104
