M2,s0_root,s0,theta_deg,GA,GB,T_A,T_B,T_A_pert,T_A_tw2,T_A_tw3,T_A_tw4,T_A_3p_g,T_A_3p_gamma,T_B_pert,T_B_tw2,T_B_tw3,T_B_tw4,T_B_3p_g,T_B_3p_gamma,GB_hard,GB_soft2p,GB_3p,GB_em,G_low_combo,G_high_combo,Gamma_low_combo_keV,Gamma_high_combo_keV,fB_effective,hard_qcd_side,f1_tensor_matched,chi_effective,fperp_s_used_GeV,transition_scheme,state,m_initial,m_final,quoted_combo,mass_comment,scenario,mb_MSbar,ms_MSbar,f_Bs,f_Bs1_A_working,fT_Bs1_working,G_quoted,Gamma_quoted_keV
8.0,5.95,35.4025,35.3,0.45912570446235457,0.5705002601314585,0.012862459541309747,0.024342705441558803,-0.003648702418658075,0.014020173850773237,0.0,0.0021577563549583733,2.9189139052281013e-05,0.00030404261518393057,0.008331439578486978,0.013715030820555144,-0.0006154708131655445,0.0021107937195707937,-6.343734656609683e-05,0.0008643494826775282,0.19525719761130966,0.35647273384444045,-0.0014867296819120615,0.020257058357620445,0.7309159963178127,0.045041820954025535,52.06585769195964,0.19771971395080568,0.22471315655866592,0.008331439578486978,-0.15625,3.15,-0.034836479999999996,rohrwild_nonlocal_exact_post_borel,Bs1_lower_model_5720_low_combo,5.72,5.36692,low,model lower 1+ partner diagnostic,legacy_chi_condensate,4.18,0.093,0.2303,0.14753936745002144,0.1678670136320244,0.7309159963178127,52.06585769195964
8.5,5.95,35.4025,35.3,0.4298794108010939,0.5400894001825608,0.015099751952689287,0.028894115547310754,-0.004282541148743601,0.016654607841402908,0.0,0.002354566861351666,3.3190716695973475e-05,0.00033992768198234,0.010148022735046136,0.016292127492877173,-0.0007435869277505464,0.0023033207302714637,-7.213405623401103e-05,0.000966365573100543,0.18968704901300132,0.3336873573232179,-0.0013483312579812856,0.018063325104323038,0.6891963565897354,0.038745968612077075,46.29179694981569,0.14630903245594237,0.22471315655866592,0.010148022735046136,-0.15625,3.15,-0.034836479999999996,rohrwild_nonlocal_exact_post_borel,Bs1_lower_model_5720_low_combo,5.72,5.36692,low,model lower 1+ partner diagnostic,legacy_chi_condensate,4.18,0.093,0.2303,0.14753936745002144,0.1678670136320244,0.6891963565897354,46.29179694981569
9.0,5.95,35.4025,35.3,0.40614514342827907,0.5151078277989919,0.01744297902152325,0.03369443100494098,-0.0049377904295909375,0.01942828854157229,0.0,0.0025407652409270816,3.7205958085442694e-05,0.00037450971052937235,0.01210228146854575,0.019005440230229854,-0.000882574127691469,0.0024854665825123335,-8.086046159711782e-05,0.001064677312941632,0.1850151414564751,0.315052463191878,-0.0012361644190402653,0.016276387569679106,0.6550929289476588,0.03381133290704352,41.82384121494586,0.11141474672211037,0.22471315655866592,0.01210228146854575,-0.15625,3.15,-0.034836479999999996,rohrwild_nonlocal_exact_post_borel,Bs1_lower_model_5720_low_combo,5.72,5.36692,low,model lower 1+ partner diagnostic,legacy_chi_condensate,4.18,0.093,0.2303,0.14753936745002144,0.1678670136320244,0.6550929289476588,41.82384121494586
9.5,5.95,35.4025,35.3,0.38656206061153586,0.49426175893956814,0.019873925887331143,0.03870276846338302,-0.005608479698141028,0.022317294190062405,0.0,0.002716345221651037,4.120858835372553e-05,0.00040755758540500617,0.01417673572177171,0.021831567918198187,-0.0010318285326582442,0.002657225140767923,-8.955945895535491e-05,0.0011586276742587961,0.18104695379850377,0.2995620470180328,-0.0011437377084492029,0.014796495831480806,0.626763434831495,0.029874902719488117,38.28471316014858,0.08698234127877562,0.22471315655866592,0.01417673572177171,-0.15625,3.15,-0.034836479999999996,rohrwild_nonlocal_exact_post_borel,Bs1_lower_model_5720_low_combo,5.72,5.36692,low,model lower 1+ partner diagnostic,legacy_chi_condensate,4.18,0.093,0.2303,0.14753936745002144,0.1678670136320244,0.626763434831495,38.28471316014858
10.0,5.95,35.4025,35.3,0.3701712987338686,0.47662922278410214,0.022375859208724716,0.04388117289561009,-0.00628944110817421,0.025299670902176365,0.0,0.0028815310205378866,4.517783948891161e-05,0.00043892055469576125,0.016354473387558924,0.024749034488906436,-0.001190752901168987,0.0028188157420660814,-9.818591276818143e-05,0.001247788091015822,0.17763927956755488,0.28650317596370806,-0.0010664773114058604,0.013553244564245167,0.6029013325461071,0.026686881275724883,35.42505891668983,0.06940867291074938,0.22471315655866592,0.016354473387558924,-0.15625,3.15,-0.034836479999999996,rohrwild_nonlocal_exact_post_borel,Bs1_lower_model_5720_low_combo,5.72,5.36692,low,model lower 1+ partner diagnostic,legacy_chi_condensate,4.18,0.093,0.2303,0.14753936745002144,0.1678670136320244,0.6029013325461071,35.42505891668983
10.5,5.95,35.4025,35.3,0.35628055354359023,0.46153755028180665,0.02493361239797261,0.04919497104816403,-0.006976259105780901,0.028355567085675736,0.0,0.003036695577885683,4.9097523447689844e-05,0.0004685113167444038,0.018619508956182734,0.027738420411449704,-0.0013587672651963147,0.002970603209820303,-0.00010670464123349234,0.0013319103771410922,0.17468457380883962,0.27535833704349394,-0.0010010819738137252,0.012495721403286784,0.5825575783032337,0.024070959991863816,33.074691812789005,0.05646832632398931,0.22471315655866592,0.018619508956182734,-0.15625,3.15,-0.034836479999999996,rohrwild_nonlocal_exact_post_borel,Bs1_lower_model_5720_low_combo,5.72,5.36692,low,model lower 1+ partner diagnostic,legacy_chi_condensate,4.18,0.093,0.2303,0.14753936745002144,0.1678670136320244,0.5825575783032337,33.074691812789005
11.0,5.95,35.4025,35.3,0.3443791786116241,0.448485733119592,0.02753358716258681,0.05461288581524857,-0.00766520191078455,0.03146723990831055,0.0,0.00318230224135123,5.295522206850772e-05,0.0004962917016410725,0.02095699424623188,0.03078236901866092,-0.0015353156221239853,0.0031130408071257058,-0.00011508865570949495,0.0014108860210635477,0.1721006459958959,0.2657438872914583,-0.0009451179764466771,0.011586317808684531,0.5650281994532137,0.021899892595493797,31.11417857880944,0.04674143737689191,0.22471315655866592,0.02095699424623188,-0.15625,3.15,-0.034836479999999996,rohrwild_nonlocal_exact_post_borel,Bs1_lower_model_5720_low_combo,5.72,5.36692,low,model lower 1+ partner diagnostic,legacy_chi_condensate,4.18,0.093,0.2303,0.14753936745002144,0.1678670136320244,0.5650281994532137,31.11417857880944
11.5,5.95,35.4025,35.3,0.3340833422123619,0.4370937613496183,0.03016370021668041,0.060106990686913594,-0.0083531462984434,0.034618980334681235,0.0,0.0033188637248066514,5.6741596118861634e-05,0.000522260859517065,0.02335332230715231,0.03386551317551312,-0.0017198698322855395,0.003246630088858367,-0.00012331765905320292,0.0014847126067285413,0.16982369888408888,0.25737009523108034,-0.0008967572460440879,0.010796724480493167,0.5497812555038872,0.020080011232781303,29.45764005215242,0.03929578749490197,0.22471315655866592,0.02335332230715231,-0.15625,3.15,-0.034836479999999996,rohrwild_nonlocal_exact_post_borel,Bs1_lower_model_5720_low_combo,5.72,5.36692,low,model lower 1+ partner diagnostic,legacy_chi_condensate,4.18,0.093,0.2303,0.14753936745002144,0.1678670136320244,0.5497812555038872,29.45764005215242
12.0,5.95,35.4025,35.3,0.3250996525147817,0.4270687009251551,0.032813296245967655,0.06565256242122065,-0.009037502553254332,0.037796989648611876,0.0,0.003446913644921104,6.0449805316560484e-05,0.0005464457003724486,0.025796156587278653,0.036974354488929946,-0.001911931562999024,0.003371893057751045,-0.00013137678514091213,0.0015534666354009472,0.1678035201719724,0.25001451265202274,-0.0008546035507628156,0.010105271651922813,0.5364081332618156,0.018541141974151604,28.04198819209466,0.033503567411094864,0.22471315655866592,0.025796156587278653,-0.15625,3.15,-0.034836479999999996,rohrwild_nonlocal_exact_post_borel,Bs1_lower_model_5720_low_combo,5.72,5.36692,low,model lower 1+ partner diagnostic,legacy_chi_condensate,4.18,0.093,0.2303,0.14753936745002144,0.1678670136320244,0.5364081332618156,28.04198819209466
12.5,5.95,35.4025,35.3,0.3172004577285039,0.41818145226408915,0.03547304213085803,0.07122787355255633,-0.009716143487407224,0.040989230185706674,0.0,0.003566987135397008,6.407502675574536e-05,0.0005688932704058206,0.0282744096512275,0.04009711728908352,-0.0021110328887188876,0.0034893532005521866,-0.0001392555522537244,0.0016172818526657212,0.16600009378541586,0.24350381197948212,-0.0008175744434421661,0.009495120942633212,0.524590305623389,0.017229876576294156,26.819990206038064,0.028932264488626507,0.22471315655866592,0.0282744096512275,-0.15625,3.15,-0.034836479999999996,rohrwild_nonlocal_exact_post_borel,Bs1_lower_model_5720_low_combo,5.72,5.36692,low,model lower 1+ partner diagnostic,legacy_chi_condensate,4.18,0.093,0.2303,0.14753936745002144,0.1678670136320244,0.524590305623389,26.819990206038064
13.0,5.95,35.4025,35.3,0.3102067168484376,0.41025049595544155,0.038134812828411385,0.07681395378557489,-0.010387339506503099,0.044185265564870055,0.0,0.0036796079644918953,6.761405803921946e-05,0.0005896647475133136,0.03077818936922116,0.04322359233820661,-0.0023167359857192895,0.0035995228859293524,-0.00014694700055700898,0.0016763321784940546,0.1643811681479244,0.237701137044846,-0.0007848193835453707,0.008953010146216427,0.5140761675641095,0.016104985320396226,25.755680843817558,0.025277770138307853,0.22471315655866592,0.03077818936922116,-0.15625,3.15,-0.034836479999999996,rohrwild_nonlocal_exact_post_borel,Bs1_lower_model_5720_low_combo,5.72,5.36692,low,model lower 1+ partner diagnostic,legacy_chi_condensate,4.18,0.093,0.2303,0.14753936745002144,0.1678670136320244,0.5140761675641095,25.755680843817558
13.5,5.95,35.4025,35.3,0.30397589301430844,0.40313031267432725,0.04079157591132154,0.08239434002657052,-0.011049700516339628,0.04737610039285413,0.0,0.003785280278504251,7.106499195376553e-05,0.0006088307643490247,0.03329872552304818,0.046344980023901305,-0.0025286322343437747,0.0037028952876545216,-0.000154446985065687,0.0017308184113759616,0.16292048249229418,0.23249712678791146,-0.0007556618738745795,0.008468365267996138,0.5046645892813898,0.015134227968195857,24.821256306916826,0.02232228438337828,0.22471315655866592,0.03329872552304818,-0.15625,3.15,-0.034836479999999996,rohrwild_nonlocal_exact_post_borel,Bs1_lower_model_5720_low_combo,5.72,5.36692,low,model lower 1+ partner diagnostic,legacy_chi_condensate,4.18,0.093,0.2303,0.14753936745002144,0.1678670136320244,0.5046645892813898,24.821256306916826
14.0,5.95,35.4025,35.3,0.29839324854092636,0.3967029938428647,0.04343727929760378,0.08795482806290204,-0.011702124751724904,0.050554025683790305,0.0,0.003884483610315629,7.442695081562207e-05,0.0006264678044071262,0.03582828598416042,0.049453739143047855,-0.002746340950696887,0.0037999395017831337,-0.00016175359829187903,0.0017809579828993833,0.16159645385253943,0.22780343632718225,-0.0007295578664692951,0.008032661529612269,0.49619303910643686,0.014292097152519806,23.99492675479497,0.019907192366863165,0.22471315655866592,0.03582828598416042,-0.15625,3.15,-0.034836479999999996,rohrwild_nonlocal_exact_post_borel,Bs1_lower_model_5720_low_combo,5.72,5.36692,low,model lower 1+ partner diagnostic,legacy_chi_condensate,4.18,0.093,0.2303,0.14753936745002144,0.1678670136320244,0.49619303910643686,23.99492675479497
8.0,6.05,36.6025,35.3,0.47079732422916337,0.5830603750004577,0.013189441314652037,0.024878633639904828,-0.0035591034091152804,0.014252517981117513,0.0,0.0021577563549583733,2.9189139052281013e-05,0.0003090812486391508,0.00862575640499354,0.013942318081224246,-0.0006154708131655445,0.0021107937195707937,-6.343734656609683e-05,0.000878673593847887,0.20215486256010373,0.36179948117939015,-0.0014867296819120615,0.02059276094287583,0.7479113126692833,0.04730951044265702,54.51528642827247,0.21812980027609385,0.22471315655866592,0.00862575640499354,-0.15625,3.15,-0.034836479999999996,rohrwild_nonlocal_exact_post_borel,Bs1_lower_model_5720_low_combo,5.72,5.36692,low,model lower 1+ partner diagnostic,legacy_chi_condensate,4.18,0.093,0.2303,0.14753936745002144,0.1678670136320244,0.7479113126692833,54.51528642827247
8.5,6.05,36.6025,35.3,0.44199793006570676,0.5531209884398022,0.015525421641285302,0.029591289416567274,-0.004165778927195935,0.016957336487083866,0.0,0.002354566861351666,3.3190716695973475e-05,0.00034610650334973125,0.010531491215252948,0.016588267380297346,-0.0007435869277505464,0.0023033207302714637,-7.213405623401103e-05,0.000983931074730078,0.1968548497066997,0.33922281017018263,-0.0013483312579812856,0.018391659820901143,0.7068347043782124,0.04110594508776477,48.69157499938795,0.16467488513699943,0.22471315655866592,0.010531491215252948,-0.15625,3.15,-0.034836479999999996,rohrwild_nonlocal_exact_post_borel,Bs1_lower_model_5720_low_combo,5.72,5.36692,low,model lower 1+ partner diagnostic,legacy_chi_condensate,4.18,0.093,0.2303,0.14753936745002144,0.1678670136320244,0.7068347043782124,48.69157499938795
9.0,6.05,36.6025,35.3,0.4186753122530762,0.528573385418534,0.017981120312841378,0.03457524522998081,-0.004790040879401686,0.019811297210061536,0.0,0.0025407652409270816,3.7205958085442694e-05,0.0003818927831690039,0.012587434028370743,0.01938011288042528,-0.000882574127691469,0.0024854665825123335,-8.086046159711782e-05,0.0010856663279610417,0.19243197188776878,0.32078031818814007,-0.0012361644190402653,0.016597259761665463,0.673323330282579,0.03625649955798321,44.18403958341123,0.1281120079026151,0.22471315655866592,0.012587434028370743,-0.15625,3.15,-0.034836479999999996,rohrwild_nonlocal_exact_post_borel,Bs1_lower_model_5720_low_combo,5.72,5.36692,low,model lower 1+ partner diagnostic,legacy_chi_condensate,4.18,0.093,0.2303,0.14753936745002144,0.1678670136320244,0.673323330282579,44.18403958341123
9.5,6.05,36.6025,35.3,0.39947243595945464,0.5081278775382213,0.020537674012111568,0.039788543698677105,-0.005426093711924451,0.02279002336622734,0.0,0.002716345221651037,4.120858835372553e-05,0.0004161905478039188,0.014775528255232154,0.022294008347959346,-0.0010318285326582442,0.002657225140767923,-8.955945895535491e-05,0.0011831699463312835,0.18869395845937317,0.305467738762921,-0.0011437377084492029,0.015109918024376324,0.6455404542768132,0.032398902990131206,40.612995287785985,0.10230072337502195,0.22471315655866592,0.014775528255232154,-0.15625,3.15,-0.034836479999999996,rohrwild_nonlocal_exact_post_borel,Bs1_lower_model_5720_low_combo,5.72,5.36692,low,model lower 1+ partner diagnostic,legacy_chi_condensate,4.18,0.093,0.2303,0.14753936745002144,0.1678670136320244,0.6455404542768132,40.612995287785985
10.0,6.05,36.6025,35.3,0.3834337551878925,0.49086605449162474,0.023177539023967318,0.045191895872254945,-0.006068990269965326,0.02587098817345756,0.0,0.0028815310205378866,4.517783948891161e-05,0.000448832260448283,0.01707813601089835,0.02530791728646211,-0.001190752901168987,0.0028188157420660814,-9.818591276818143e-05,0.001275965646765569,0.18549956977768006,0.2925736580371946,-0.0010664773114058604,0.013859303988155897,0.6221843576462733,0.029284008775398218,37.72734732722855,0.08357553211107306,0.22471315655866592,0.01707813601089835,-0.15625,3.15,-0.034836479999999996,rohrwild_nonlocal_exact_post_borel,Bs1_lower_model_5720_low_combo,5.72,5.36692,low,model lower 1+ partner diagnostic,legacy_chi_condensate,4.18,0.093,0.2303,0.14753936745002144,0.1678670136320244,0.6221843576462733,37.72734732722855
10.5,6.05,36.6025,35.3,0.3698698604927691,0.4761183475005042,0.025884634026455758,0.05074912822691363,-0.006714565412632497,0.029033690571239577,0.0,0.003036695577885683,4.9097523447689844e-05,0.0004797157665153031,0.019478449072925088,0.02840178483215105,-0.0013587672651963147,0.002970603209820303,-0.00010670464123349234,0.0013637630184469974,0.18274298118003027,0.2815818916701418,-0.0010010819738137252,0.012794556624145833,0.6023101996374198,0.02673607937381206,35.355625824047294,0.0696648229107803,0.22471315655866592,0.019478449072925088,-0.15625,3.15,-0.034836479999999996,rohrwild_nonlocal_exact_post_borel,Bs1_lower_model_5720_low_combo,5.72,5.36692,low,model lower 1+ partner diagnostic,legacy_chi_condensate,4.18,0.093,0.2303,0.14753936745002144,0.1678670136320244,0.6023101996374198,35.355625824047294
11.0,6.05,36.6025,35.3,0.35827263627160316,0.4633864538395666,0.028644388137875017,0.05642737242909116,-0.007359354551538823,0.03225969516200926,0.0,0.00318230224135123,5.295522206850772e-05,0.0005087900639848468,0.021960742003910787,0.03155757682592995,-0.0015353156221239853,0.0031130408071257058,-0.00011508865570949495,0.0014464170699581978,0.18034350923686523,0.2721099607294968,-0.0009451179764466771,0.011878101849651213,0.5852176781899396,0.0246283705711432,33.377435647284976,0.05911387826181234,0.22471315655866592,0.021960742003910787,-0.15625,3.15,-0.034836479999999996,rohrwild_nonlocal_exact_post_borel,Bs1_lower_model_5720_low_combo,5.72,5.36692,low,model lower 1+ partner diagnostic,legacy_chi_condensate,4.18,0.093,0.2303,0.14753936745002144,0.1678670136320244,0.5852176781899396,33.377435647284976
11.5,6.05,36.6025,35.3,0.34826046873054783,0.4522927309280725,0.03144372391195547,0.062197078452252565,-0.008000508298383743,0.03553258344186537,0.0,0.0033188637248066514,5.6741596118861634e-05,0.0005360434475483321,0.024510509224398933,0.03475923210554581,-0.0017198698322855395,0.003246630088858367,-0.00012331765905320292,0.001523894524788207,0.17823867984493105,0.26386915572725644,-0.0008967572460440879,0.011081652601929138,0.5703780665577318,0.02286765664991236,31.7061658575676,0.05096375500876698,0.22471315655866592,0.024510509224398933,-0.15625,3.15,-0.034836479999999996,rohrwild_nonlocal_exact_post_borel,Bs1_lower_model_5720_low_combo,5.72,5.36692,low,model lower 1+ partner diagnostic,legacy_chi_condensate,4.18,0.093,0.2303,0.14753936745002144,0.1678670136320244,0.5703780665577318,31.7061658575676
12.0,6.05,36.6025,35.3,0.3395419149469758,0.44254632206052985,0.03427099769838015,0.068031911424135,-0.008635709738030203,0.03883785016271147,0.0,0.003446913644921104,6.0449805316560484e-05,0.000561493823461216,0.027114519303310748,0.037992561123363904,-0.001911931562999024,0.003371893057751045,-0.00013137678514091213,0.0015962462878492574,0.17637944518875437,0.2566379279248519,-0.0008546035507628156,0.010383552497686485,0.557385573135205,0.021384153850472154,30.278164278445622,0.04456585412321703,0.22471315655866592,0.027114519303310748,-0.15625,3.15,-0.034836479999999996,rohrwild_nonlocal_exact_post_borel,Bs1_lower_model_5720_low_combo,5.72,5.36692,low,model lower 1+ partner diagnostic,legacy_chi_condensate,4.18,0.093,0.2303,0.14753936745002144,0.1678670136320244,0.557385573135205,30.278164278445622
12.5,6.05,36.6025,35.3,0.3318910404644606,0.4339199559103359,0.03711591384690543,0.07390857625123405,-0.009263097820325581,0.04216276858797624,0.0,0.003566987135397008,6.407502675574536e-05,0.0005851809171020194,0.029760812064228873,0.04124511413473922,-0.0021110328887188876,0.0034893532005521866,-0.0001392555522537244,0.0016635852926863812,0.1747268167481492,0.25024374347212547,-0.0008175744434421661,0.009766970133503347,0.5459241553013139,0.020124799038919783,29.045758044076127,0.039471278919879484,0.22471315655866592,0.029760812064228873,-0.15625,3.15,-0.034836479999999996,rohrwild_nonlocal_exact_post_borel,Bs1_lower_model_5720_low_combo,5.72,5.36692,low,model lower 1+ partner diagnostic,legacy_chi_condensate,4.18,0.093,0.2303,0.14753936745002144,0.1678670136320244,0.5459241553013139,29.045758044076127
13.0,6.05,36.6025,35.3,0.3251303219080515,0.4262337269405197,0.03996942457201063,0.07980660139559828,-0.009881198466296684,0.045496240934681575,0.0,0.0036796079644918953,6.761405803921946e-05,0.0006071600810946217,0.032438657701938364,0.04450603489514837,-0.0023167359857192895,0.0035995228859293524,-0.00014694700055700898,0.001726068898858489,0.1732494521437869,0.24455044851875332,-0.0007848193835453707,0.009218645661524819,0.5357444021489518,0.019048668502047533,27.972634937459436,0.03536285674140477,0.22471315655866592,0.032438657701938364,-0.15625,3.15,-0.034836479999999996,rohrwild_nonlocal_exact_post_borel,Bs1_lower_model_5720_low_combo,5.72,5.36692,low,model lower 1+ partner diagnostic,legacy_chi_condensate,4.18,0.093,0.2303,0.14753936745002144,0.1678670136320244,0.5357444021489518,27.972634937459436
13.5,6.05,36.6025,35.3,0.3191185674390918,0.4193435447258839,0.0428236237397653,0.08570810362257392,-0.010488863835315635,0.04882864487584819,0.0,0.003785280278504251,7.106499195376553e-05,0.0006274974287747363,0.03513849199384224,0.047765910503404035,-0.0025286322343437747,0.0037028952876545216,-0.000154446985065687,0.0017838850570825783,0.17192189730282337,0.23944930515727147,-0.0007556618738745795,0.008728004139663625,0.5266471272852759,0.018123794023716,27.03071495652169,0.0320122595402566,0.22471315655866592,0.03513849199384224,-0.15625,3.15,-0.034836479999999996,rohrwild_nonlocal_exact_post_borel,Bs1_lower_model_5720_low_combo,5.72,5.36692,low,model lower 1+ partner diagnostic,legacy_chi_condensate,4.18,0.093,0.2303,0.14753936745002144,0.1678670136320244,0.5266471272852759,27.03071495652169
