scenario,ensemble,theta_deg,GA_basis,GB_basis,G2460_basis,G2536_basis,Gamma2460_basis_keV,Gamma2536_basis_keV,fA_GeV,fB_eff_GeV,f1_GeV,f2_GeV,rho_AB,f1_target_GeV,f1_target_clipped,G2460_phys,G2536_phys,Gamma2460_phys_keV,Gamma2536_phys_keV
legacy_chi_condensate,theta_fixed,35.3,-0.5369278803885116,-0.27909384004347304,-0.5380468434458741,-0.276930522959537,60.60030632677045,23.80112267423221,0.16676502631671564,0.45363214085822867,0.3582511341200657,0.32442074243753494,-0.2524019925114873,0.3582511341200657,0,-0.432851924999206,0.00025460523970585925,39.22052025992513,2.0118262259698275e-05
legacy_chi_condensate,theta_fixed,35.3,-0.414137958229097,-0.31359858674427604,-0.4952523715473189,-0.15677822084374135,51.887183755674464,7.628454955591379,0.22956559867934695,0.4393563576996049,0.3410577459517101,0.35974155594594426,-0.31380306838653094,0.3410577459517101,0,-0.4907868858657492,0.0056329783901874425,50.95571159639821,0.00984784701207936
legacy_chi_condensate,theta_fixed,35.3,-0.39506819217043604,-0.24295053683520354,-0.4265742326384585,-0.18203918221701731,38.35843074429613,10.279350057938473,0.2034587939414628,0.505911595438807,0.32236648931028083,0.4397975327367337,-0.827946426129676,0.32236648931028083,0,-0.45526116253658233,0.012333230551389112,43.691082139959164,0.04718344039715647
legacy_chi_condensate,theta_fixed,35.3,-0.34920877112128224,-0.28719832402514367,-0.4361862989389691,-0.11904266364968386,39.86089391284158,4.395795061285732,0.24366691201337554,0.45287106979430497,0.3603391709867962,0.36690796082849003,-0.2554620911156699,0.3603391709867962,0,-0.43103898770385796,0.015569871068165327,38.92567053209046,0.0751972913690877
legacy_chi_condensate,theta_fixed,35.3,-0.3295586102274749,-0.27438110491060336,-0.41437068932644966,-0.11041195648185562,36.26578925348529,3.781800761806432,0.25173101904602285,0.45443065986410486,0.36682665831455874,0.3678504224875226,-0.22380710405932758,0.36682665831455874,0,-0.40809749560813874,0.0118106839985217,35.17603923743991,0.04327295305817534
legacy_chi_condensate,theta_fixed,35.3,-0.11513218071960579,-0.14979197878354122,-0.18878087301846164,-0.007405263501611012,7.478274941527739,0.017015341892156883,0.2359600135796829,0.46229449588066657,0.32871520221813083,0.4016710653766053,-0.5140481976899408,0.32871520221813083,0,-0.2196865950183531,0.04442394409630311,10.127274066695731,0.6123417548682561
legacy_chi_condensate,theta_fixed,35.3,-0.1790090342844873,-0.1743161831923204,-0.2457077249573714,-0.04536606633240409,12.705724843741777,0.6386711134260269,0.2526281279319676,0.4920568181981961,0.3355398655165049,0.4397202315187567,-0.5969782377239062,0.3355398655165049,0,-0.2865091514558301,0.02878396583463803,17.275826004110716,0.2571084131454621
legacy_chi_condensate,theta_fixed,35.3,-0.4716621251559532,-0.2780306952391948,-0.4994648567351226,-0.22427903310025107,52.50445825814009,15.611697731777296,0.18971918753725067,0.49002647309681474,0.3250930977695088,0.41283627776410636,-0.7558143296356308,0.3250930977695088,0,-0.5010908720652687,0.013802033986103747,52.84687282246586,0.05912334115248033
legacy_chi_condensate,theta_fixed,35.3,-0.40125416597732705,-0.24986407648668618,-0.4357912443570918,-0.1830927463729854,39.8069506639308,10.404840981748153,0.19648901198172425,0.4584374981287227,0.34297537881336554,0.3621336231944021,-0.41484391938515347,0.34297537881336554,0,-0.4054099583541906,0.005097414125890305,34.45011963343512,0.008064788923980278
legacy_chi_condensate,theta_fixed,35.3,-0.3555240499446042,-0.2792636432830118,-0.4333598397381945,-0.12878191585312398,39.352564147074204,5.145181285347453,0.2239440330263786,0.4567412924653538,0.3605983791199855,0.35879290286609733,-0.2660527493365135,0.3605983791199855,0,-0.41627179033938505,0.024324976522622353,36.31028630490957,0.1835674933129213
