index,normalization,mb,mc,M2,s0,M2_vector,s0_vector,theta_deg,f_Bcstar_used_GeV,theta_sumrule_deg,Pi_1,Pi_2,f1_GeV,f2_GeV,int_A,int_B_1,int_B_2,g1_GeV_inv,g2_GeV_inv,Gamma1_keV,Gamma2_keV
2880,reference_f_Bcstar_0p384,4.174987933752514,1.2846476333417551,7.588826210964843,54.88378625507971,6.708792613010191,40.98534939775992,43.2411350611386,0.3146336227735008,43.206386962904766,0.008224039254243226,0.05976046617659253,0.26897727122634524,0.7293802219004883,0.0048797107921558355,-0.006458684378900516,-0.006461743851125173,-0.10609926160675337,0.230641360434285,135.5580380808068,677.9756091086343
2881,projector_diagnostic,4.175623030100278,1.280080797273513,7.696866394678312,53.93191455744856,6.204298753632993,41.13564632060367,43.43712199310758,0.7351453502037795,43.156384051100375,0.008631149906957424,0.06344910875531035,0.26420738038940156,0.7205332344879289,0.005239132193428333,-0.0069355978458623254,-0.0069388776572206195,-0.0449637047003754,0.09917390157099859,24.34583787548043,125.35292891346595
2882,standard_vector_invariant,4.175623030100278,1.280080797273513,7.696866394678312,53.93191455744856,6.204298753632993,41.13564632060367,43.43712199310758,0.42443636583365374,43.156384051100375,0.008631149906957424,0.06344910875531035,0.26420738038940156,0.7205332344879289,0.005239132193428333,-0.0069355978458623254,-0.0069388776572206195,-0.07787942103757375,0.17177423630580446,73.03751362644134,376.05878674039786
2883,reference_f_Bcstar_0p384,4.175623030100278,1.280080797273513,7.696866394678312,53.93191455744856,6.204298753632993,41.13564632060367,43.43712199310758,0.266650351395494,43.156384051100375,0.008631149906957424,0.06344910875531035,0.26420738038940156,0.7205332344879289,0.005239132193428333,-0.0069355978458623254,-0.0069388776572206195,-0.12396330349998325,0.2734188506406707,185.0490390948047,952.7886927448158
2884,projector_diagnostic,4.184307042216233,1.2697845454814525,7.060743338646388,53.79800635757937,7.235826966271964,40.68072203824243,43.13238950316406,0.6834204807409637,43.06710398685661,0.005115192107337158,0.03864451789607522,0.2654052667302605,0.7342222379337829,0.0034065550467313153,-0.00448869810650403,-0.004490814985217696,-0.05246645338906609,0.11202926990895223,33.148506610194204,159.95679701481427
2885,standard_vector_invariant,4.184307042216233,1.2697845454814525,7.060743338646388,53.79800635757937,7.235826966271964,40.68072203824243,43.13238950316406,0.3945729985254989,43.06710398685661,0.005115192107337158,0.03864451789607522,0.2654052667302605,0.7342222379337829,0.0034065550467313153,-0.00448869810650403,-0.004490814985217696,-0.09087456296280676,0.1940403874171524,99.44551983058255,479.8703910444426
2886,reference_f_Bcstar_0p384,4.184307042216233,1.2697845454814525,7.060743338646388,53.79800635757937,7.235826966271964,40.68072203824243,43.13238950316406,0.37156984878590527,43.06710398685661,0.005115192107337158,0.03864451789607522,0.2654052667302605,0.7342222379337829,0.0034065550467313153,-0.00448869810650403,-0.004490814985217696,-0.09650042627271714,0.2060530415705236,112.13960327208581,541.1251845776512
2887,projector_diagnostic,4.208718606274348,1.2858137737396982,7.764042595888803,54.77329622453961,5.945240267759108,43.284022636510784,43.33554711459366,0.7560675618282807,43.17529954115975,0.008593612832409114,0.06350014393867838,0.2569802535220406,0.7025924915543884,0.00518116463337411,-0.0068590510703757015,-0.006862240793713396,-0.04281642357622528,0.09317074183544871,22.076047922219377,110.63659330425767
2888,standard_vector_invariant,4.208718606274348,1.2858137737396982,7.764042595888803,54.77329622453961,5.945240267759108,43.284022636510784,43.33554711459366,0.43651581034710196,43.17529954115975,0.008593612832409114,0.06350014393867838,0.2569802535220406,0.7025924915543884,0.00518116463337411,-0.0068590510703757015,-0.006862240793713396,-0.07416022103241211,0.16137645863788033,66.22814376665812,331.90977991277305
2889,reference_f_Bcstar_0p384,4.208718606274348,1.2858137737396982,7.764042595888803,54.77329622453961,5.945240267759108,43.284022636510784,43.33554711459366,0.3435431038798808,43.17529954115975,0.008593612832409114,0.06350014393867838,0.2569802535220406,0.7025924915543884,0.00518116463337411,-0.0068590510703757015,-0.006862240793713396,-0.0942301231312226,0.20504959877724777,106.92519944752421,535.8676447402404
2890,projector_diagnostic,4.186707043927445,1.2678430289018234,7.721662793518005,53.268245033773184,6.227696366752837,43.64884168591774,43.118990011457264,0.7811760982195151,43.157590978715646,0.008439598100519308,0.06356220709736998,0.2587927992666668,0.7143509862591452,0.005327328203816072,-0.007060353431229252,-0.007063659159414136,-0.044753760195774726,0.09399589545217792,24.119017504473927,112.60494606226689
2891,standard_vector_invariant,4.186707043927445,1.2678430289018234,7.721662793518005,53.268245033773184,6.227696366752837,43.64884168591774,43.118990011457264,0.45101223059153855,43.157590978715646,0.008439598100519308,0.06356220709736998,0.2587927992666668,0.7143509862591452,0.005327328203816072,-0.007060353431229252,-0.007063659159414136,-0.07751578648883549,0.16280566662610452,72.35705251342178,337.81483818680067
2892,reference_f_Bcstar_0p384,4.186707043927445,1.2678430289018234,7.721662793518005,53.268245033773184,6.227696366752837,43.64884168591774,43.118990011457264,0.4376126302593712,43.157590978715646,0.008439598100519308,0.06356220709736998,0.2587927992666668,0.7143509862591452,0.005327328203816072,-0.007060353431229252,-0.007063659159414136,-0.07988930244007392,0.16779073952792842,76.85600571457745,358.81919221817117
2893,projector_diagnostic,4.179118841302106,1.267421210481545,8.645422404469748,53.858333966859156,6.287824487912413,43.90172606193359,43.48825791366016,0.7896846189783393,43.403355923897195,0.016179656921937527,0.11908108806537618,0.2616094070875423,0.713323584960785,0.009091329142567266,-0.012165019554885222,-0.012170688876894683,-0.041147178600586795,0.08838530590284756,20.388284028706273,99.56342466232438
2894,standard_vector_invariant,4.179118841302106,1.267421210481545,8.645422404469748,53.858333966859156,6.287824487912413,43.90172606193359,43.48825791366016,0.45592462734205125,43.403355923897195,0.016179656921937527,0.11908108806537618,0.2616094070875423,0.713323584960785,0.009091329142567266,-0.012165019554885222,-0.012170688876894683,-0.07126900392432718,0.15308784046624935,61.16485208611883,298.69027398697307
2895,reference_f_Bcstar_0p384,4.179118841302106,1.267421210481545,8.645422404469748,53.858333966859156,6.287824487912413,43.90172606193359,43.48825791366016,0.4043375472360679,43.403355923897195,0.016179656921937527,0.11908108806537618,0.2616094070875423,0.713323584960785,0.009091329142567266,-0.012165019554885222,-0.012170688876894683,-0.08036180235388135,0.17261942921769824,77.76781354538953,379.76858838038265
2896,projector_diagnostic,4.172174334098458,1.273734700716725,7.808686610036224,54.490862495754605,7.85441753638066,41.492545597366956,43.329396809546864,0.693751783461818,43.29287809578764,0.009725747145406225,0.07127285917995313,0.2688456131164307,0.7319654532341872,0.0057261879620753384,-0.007608251786753418,-0.007611839804706528,-0.04840267845255612,0.10458128012995864,28.21235509128741,139.39512795224456
2897,standard_vector_invariant,4.172174334098458,1.273734700716725,7.808686610036224,54.490862495754605,7.85441753638066,41.492545597366956,43.329396809546864,0.4005377789324636,43.29287809578764,0.009725747145406225,0.07127285917995313,0.2688456131164307,0.7319654532341872,0.0057261879620753384,-0.007608251786753418,-0.007611839804706528,-0.08383589830224653,0.1811400907056818,84.63706527386222,418.1853838567335
2898,reference_f_Bcstar_0p384,4.172174334098458,1.273734700716725,7.808686610036224,54.490862495754605,7.85441753638066,41.492545597366956,43.329396809546864,0.3481288664882131,43.29287809578764,0.009725747145406225,0.07127285917995313,0.2688456131164307,0.7319654532341872,0.0057261879620753384,-0.007608251786753418,-0.007611839804706528,-0.09645693802851205,0.2084097487771394,112.03855386168388,553.5740813058507
2899,projector_diagnostic,4.206227693923013,1.2699065871992847,8.991478863722014,54.54362629182911,5.333733999975408,40.73398196146671,43.233358360871115,0.7526316182137118,43.47902220438078,0.019059420801115404,0.1406439647088894,0.2566081093442413,0.7004355925624933,0.010408093860642835,-0.013965285828888679,-0.01397168605836256,-0.04312078982299129,0.08940807235141571,22.39102453464121,101.8809886969252
