source_index,channel,delta_g_over_g_G2ap,g_pert_GeV_inv,Gamma_pert_keV,g_pert_plus_G2ap_GeV_inv,Gamma_pert_plus_G2ap_keV
338,Bc1(6750)->Bc* gamma,0.02638312850069421,0.15634325636254587,311.5286509798951,0.16046808058537587,328.1836974236127
341,Bc1(6743)->Bc* gamma,-0.019077887779711745,-0.07320136878601394,64.52662579658067,-0.07180484128699306,62.08804783019657
341,Bc1(6750)->Bc* gamma,0.02638312850069421,0.15295753505409548,298.18201160956346,0.1569930333565771,314.12351566197543
344,Bc1(6743)->Bc* gamma,-0.019077887779711745,-0.08149799183636933,79.98238807358301,-0.0799431822938432,76.95970887957256
344,Bc1(6750)->Bc* gamma,0.026384378864296842,0.1760303690208433,394.92523625414395,0.18067482096871118,416.03987182323436
347,Bc1(6743)->Bc* gamma,-0.032912249572575464,-0.07405044188446384,66.03221425444455,-0.07161327526020288,61.75720398604905
347,Bc1(6750)->Bc* gamma,0.029825139309671938,0.15694091590648607,313.9149892212497,0.16162170058678454,332.9193453962282
350,Bc1(6743)->Bc* gamma,-0.019077887779711745,-0.08073237504484021,78.4866892503844,-0.07919217185354514,75.52053522175447
350,Bc1(6750)->Bc* gamma,0.02638312850069421,0.1768160031847424,398.45825307564223,0.1814809625177446,419.7607582865857
353,Bc1(6743)->Bc* gamma,-0.019077887779711745,-0.07670421288220265,70.84985848897472,-0.07524085851660486,68.1723141156286
353,Bc1(6750)->Bc* gamma,0.029825139309671938,0.171290105360548,373.94199510536725,0.17639885661529475,396.58037526489426
356,Bc1(6743)->Bc* gamma,-0.024599594252714622,-0.08897936343002569,95.34087659138325,-0.08679050719278222,90.70787741331701
356,Bc1(6750)->Bc* gamma,0.03468417037511633,0.1954293067321564,486.76469417702464,0.2022076101031454,521.1163272224685
359,Bc1(6743)->Bc* gamma,-0.019033881492952535,-0.08579935203588143,88.64792365619577,-0.08416625733705835,85.3054116453749
359,Bc1(6750)->Bc* gamma,0.02983996906229161,0.17976107597919777,411.84235221508027,0.1851251409250213,436.7877925255258
362,Bc1(6743)->Bc* gamma,-0.024599594252714622,-0.07631869341216875,70.13945789787681,-0.07444128452033208,66.73109768126596
362,Bc1(6750)->Bc* gamma,0.03468417037511633,0.16158473264327458,332.7670646570467,0.16718916504029155,356.25087979699833
