sector,scenario,ensemble,window_id,M2,s0,theta_deg,f1_GeV,f2_GeV,rho_AB,f1_target_clipped,GA_basis,GB_basis,chi_effective,fperp_s_used_GeV,state,state_key,g_GeV_inv,Gamma_keV,g_low_GeV_inv,g_high_GeV_inv,quoted_combo
Ds,legacy_chi_condensate,theta_fixed,central,3.2410825249981006,8.129846151990094,35.3,0.3230447007468424,0.38259669391880674,-0.4745030959836838,0,-0.391212804194124,-0.31986556543940625,2.871232730580214,-0.040483642380541474,D_{s1}(2536),Ds1_2536,0.02549478282042352,0.20158267504314262,,,
Ds,legacy_chi_condensate,theta_fixed,central,3.0525346015466264,8.112800859942807,35.3,0.32697391629147465,0.4160843197021456,-0.5038869144418319,0,-0.4623528127459152,-0.3740883044262348,3.3206101340352543,-0.029384124208247955,D_{s1}(2460),Ds1_2460,-0.6430030327780366,86.78767184702059,,,
Ds,legacy_chi_condensate,theta_fixed,central,3.0525346015466264,8.112800859942807,35.3,0.32697391629147465,0.4160843197021456,-0.5038869144418319,0,-0.4623528127459152,-0.3740883044262348,3.3206101340352543,-0.029384124208247955,D_{s1}(2536),Ds1_2536,0.0028974724109248435,0.0026053952900597565,,,
Ds,legacy_chi_condensate,theta_fixed,central,4.047552339236096,8.106543361679293,35.3,0.3563484364944081,0.388492817106123,-0.369836328555919,0,-0.5138956878828048,-0.36014583921944826,3.190978969994976,-0.03296718996977651,D_{s1}(2460),Ds1_2460,-0.586711223393543,72.36089263102537,,,
Ds,legacy_chi_condensate,theta_fixed,central,4.047552339236096,8.106543361679293,35.3,0.3563484364944081,0.388492817106123,-0.369836328555919,0,-0.5138956878828048,-0.36014583921944826,3.190978969994976,-0.03296718996977651,D_{s1}(2536),Ds1_2536,-0.006201886183584053,0.011930821894977937,,,
Ds,legacy_chi_condensate,theta_fixed,central,3.1901926267302065,8.302455346064606,35.3,0.34871649536091337,0.37257526947204056,-0.3078083544044541,0,-0.4058171904446657,-0.32193217539586677,3.7420072823488892,-0.04337021178639007,D_{s1}(2460),Ds1_2460,-0.5021163137541858,53.15389841853292,,,
Ds,legacy_chi_condensate,theta_fixed,central,3.1901926267302065,8.302455346064606,35.3,0.34871649536091337,0.37257526947204056,-0.3078083544044541,0,-0.4058171904446657,-0.32193217539586677,3.7420072823488892,-0.04337021178639007,D_{s1}(2536),Ds1_2536,0.005380827477908881,0.008982703292971236,,,
Ds,legacy_chi_condensate,theta_fixed,central,3.9035129773204655,8.656093670666017,35.3,0.3343177156927696,0.45634588322719516,-0.5632292804907097,0,-0.3811350452960139,-0.32443468978856665,3.0385833883656126,-0.04190145190004915,D_{s1}(2460),Ds1_2460,-0.575011444314634,69.71583305191429,,,
Ds,legacy_chi_condensate,theta_fixed,central,3.9035129773204655,8.656093670666017,35.3,0.3343177156927696,0.45634588322719516,-0.5632292804907097,0,-0.3811350452960139,-0.32443468978856665,3.0385833883656126,-0.04190145190004915,D_{s1}(2536),Ds1_2536,0.005407073913222251,0.009069544069621502,,,
Ds,legacy_chi_condensate,theta_fixed,central,4.041274996447929,8.050141892054008,35.3,0.3515513926728212,0.4555395925804147,-0.6006851575882329,0,-0.22536558296142428,-0.19942982193070943,3.728217659623151,-0.06303901415728501,D_{s1}(2460),Ds1_2460,-0.3335810276280289,23.41994765649653,,,
Ds,legacy_chi_condensate,theta_fixed,central,4.041274996447929,8.050141892054008,35.3,0.3515513926728212,0.4555395925804147,-0.6006851575882329,0,-0.22536558296142428,-0.19942982193070943,3.728217659623151,-0.06303901415728501,D_{s1}(2536),Ds1_2536,0.0264088507869463,0.21646403472717424,,,
Ds,legacy_chi_condensate,theta_fixed,central,3.9011494358106664,8.4875357063121,35.3,0.392194621193279,0.3223712977537263,0.006574654645622554,0,-0.4780017668545644,-0.3584698874017905,3.272024013054735,-0.038945473561544534,D_{s1}(2460),Ds1_2460,-0.5015479457376307,52.88248277542546,,,
Ds,legacy_chi_condensate,theta_fixed,central,3.9011494358106664,8.4875357063121,35.3,0.392194621193279,0.3223712977537263,0.006574654645622554,0,-0.4780017668545644,-0.3584698874017905,3.272024013054735,-0.038945473561544534,D_{s1}(2536),Ds1_2536,0.003067912358144103,0.0029216411607613443,,,
Ds,legacy_chi_condensate,theta_fixed,central,4.327034420029449,8.328410135273439,35.3,0.3287669731954098,0.3782231692405543,-0.40090883131360944,0,-0.6650667178377222,-0.45042272875441824,2.9520793099743745,-0.022711469453610262,D_{s1}(2460),Ds1_2460,-0.7727241310226788,125.17471925725708,,,
Ds,legacy_chi_condensate,theta_fixed,central,4.327034420029449,8.328410135273439,35.3,0.3287669731954098,0.3782231692405543,-0.40090883131360944,0,-0.6650667178377222,-0.45042272875441824,2.9520793099743745,-0.022711469453610262,D_{s1}(2536),Ds1_2536,-0.04255127084664193,0.5619762864825452,,,
Ds,legacy_chi_condensate,theta_fixed,central,4.416102616992936,8.62716769174857,35.3,0.3704813463220164,0.339570005188317,-0.14527915260539964,0,-0.6171926722229047,-0.41102659297693017,2.859703379775384,-0.031991259848774094,D_{s1}(2460),Ds1_2460,-0.6242690524957486,81.28388302233748,,,
Ds,legacy_chi_condensate,theta_fixed,central,4.416102616992936,8.62716769174857,35.3,0.3704813463220164,0.339570005188317,-0.14527915260539964,0,-0.6171926722229047,-0.41102659297693017,2.859703379775384,-0.031991259848774094,D_{s1}(2536),Ds1_2536,-0.022260539209209458,0.15374963669306851,,,
Ds,legacy_chi_condensate,theta_fixed,central,3.842614515905209,7.996166554095525,35.3,0.34694376925089115,0.389186822909126,-0.320777703218039,0,-0.35516254945501646,-0.3190737042649293,3.1814701215350447,-0.04289943476157852,D_{s1}(2460),Ds1_2460,-0.49451467040014097,51.4770677425569,,,
Ds,legacy_chi_condensate,theta_fixed,central,3.842614515905209,7.996166554095525,35.3,0.34694376925089115,0.389186822909126,-0.320777703218039,0,-0.35516254945501646,-0.3190737042649293,3.1814701215350447,-0.04289943476157852,D_{s1}(2536),Ds1_2536,0.010042748443375816,0.031295622030016686,,,
Ds,legacy_chi_condensate,theta_fixed,central,3.647063047693816,8.181404336399261,35.3,0.3432387296006063,0.37381749377067025,-0.39325596942057756,0,-0.46062894039097385,-0.31046576124727454,2.687759855579004,-0.043504732933240434,D_{s1}(2460),Ds1_2460,-0.5087319930208677,54.19528060474534,,,
Ds,legacy_chi_condensate,theta_fixed,central,3.647063047693816,8.181404336399261,35.3,0.3432387296006063,0.37381749377067025,-0.39325596942057756,0,-0.46062894039097385,-0.31046576124727454,2.687759855579004,-0.043504732933240434,D_{s1}(2536),Ds1_2536,-0.0032869822958547764,0.0033513923400550396,,,
Ds,legacy_chi_condensate,theta_fixed,central,4.31767541531651,8.280601831567697,35.3,0.37809391430205835,0.38345318328965683,-0.19235365270273766,0,-0.45149112890720555,-0.37021064787258146,3.0146555187239104,-0.03468059139928436,D_{s1}(2460),Ds1_2460,-0.5614601154140751,66.30524577031761,,,
Ds,legacy_chi_condensate,theta_fixed,central,4.31767541531651,8.280601831567697,35.3,0.37809391430205835,0.38345318328965683,-0.19235365270273766,0,-0.45149112890720555,-0.37021064787258146,3.0146555187239104,-0.03468059139928436,D_{s1}(2536),Ds1_2536,-0.0167611003723881,0.08723644533765326,,,
Ds,legacy_chi_condensate,theta_fixed,central,4.374475709387524,8.386569787832569,35.3,0.3282200630962399,0.4344210744308536,-0.6347014267766432,0,-0.5655910324655508,-0.3892288478539588,2.6558007518127797,-0.026033691231655557,D_{s1}(2460),Ds1_2460,-0.7125060860336351,106.36538878952942,,,
Ds,legacy_chi_condensate,theta_fixed,central,4.374475709387524,8.386569787832569,35.3,0.3282200630962399,0.4344210744308536,-0.6347014267766432,0,-0.5655910324655508,-0.3892288478539588,2.6558007518127797,-0.026033691231655557,D_{s1}(2536),Ds1_2536,-0.003292378940438305,0.0033622130183892742,,,
Ds,legacy_chi_condensate,theta_fixed,central,3.7611617243693685,7.880683452255192,35.3,0.3007124542434974,0.4087028799116978,-0.8956999782188144,0,-0.7816156204646144,-0.38335632223717026,2.54750710858314,-0.02341603131712043,D_{s1}(2460),Ds1_2460,-0.759528781733154,120.9956210047049,,,
Ds,legacy_chi_condensate,theta_fixed,central,3.7611617243693685,7.880683452255192,35.3,0.3007124542434974,0.4087028799116978,-0.8956999782188144,0,-0.7816156204646144,-0.38335632223717026,2.54750710858314,-0.02341603131712043,D_{s1}(2536),Ds1_2536,-0.01679397670577379,0.08756155506842456,,,
Ds,legacy_chi_condensate,theta_fixed,central,3.8719264811192096,8.466951964767533,35.3,0.33786107830854606,0.3313322723477082,-0.1798964732634491,0,-0.5095237075162139,-0.4094369432780576,2.9065379809579786,-0.0360710940721217,D_{s1}(2460),Ds1_2460,-0.6114524293652177,78.2836666923812,,,
Ds,legacy_chi_condensate,theta_fixed,central,3.8719264811192096,8.466951964767533,35.3,0.33786107830854606,0.3313322723477082,-0.1798964732634491,0,-0.5095237075162139,-0.4094369432780576,2.9065379809579786,-0.0360710940721217,D_{s1}(2536),Ds1_2536,-0.003968643680018835,0.0048849351049414765,,,
Ds,legacy_chi_condensate,theta_fixed,central,3.593427449109189,8.022409621399623,35.3,0.3061722506026028,0.3502776791391055,-0.6330944369436003,0,-0.6803946661285877,-0.36919829274479454,3.323625395535332,-0.03448384863600631,D_{s1}(2460),Ds1_2460,-0.6358863116968635,85.0265457635437,,,
Ds,legacy_chi_condensate,theta_fixed,central,3.593427449109189,8.022409621399623,35.3,0.3061722506026028,0.3502776791391055,-0.6330944369436003,0,-0.6803946661285877,-0.36919829274479454,3.323625395535332,-0.03448384863600631,D_{s1}(2536),Ds1_2536,0.01143818661113678,0.04059117001484721,,,
Ds,legacy_chi_condensate,theta_fixed,central,3.680764165899494,8.199423848015414,35.3,0.317931885427317,0.37963243595909313,-0.4519464520105571,0,-0.5650404324437738,-0.41101852362733493,2.9224548793808056,-0.028936721119811524,D_{s1}(2460),Ds1_2460,-0.7015932358045036,103.74282706495144,,,
Ds,legacy_chi_condensate,theta_fixed,central,3.680764165899494,8.199423848015414,35.3,0.317931885427317,0.37963243595909313,-0.4519464520105571,0,-0.5650404324437738,-0.41101852362733493,2.9224548793808056,-0.028936721119811524,D_{s1}(2536),Ds1_2536,-0.014045284422828411,0.06122508161064954,,,
Ds,legacy_chi_condensate,theta_fixed,central,4.119090489486045,8.18070544163297,35.3,0.32330350510251576,0.41275144140454456,-0.6460538597522909,0,-0.41969465720020227,-0.28102274557658136,3.3444542005463456,-0.049716083567947246,D_{s1}(2460),Ds1_2460,-0.5011617972254292,52.93473913922553,,,
Ds,legacy_chi_condensate,theta_fixed,central,4.119090489486045,8.18070544163297,35.3,0.32330350510251576,0.41275144140454456,-0.6460538597522909,0,-0.41969465720020227,-0.28102274557658136,3.3444542005463456,-0.049716083567947246,D_{s1}(2536),Ds1_2536,0.008186933707470706,0.020798521042744902,,,
Ds,legacy_chi_condensate,theta_fixed,central,3.7499183630228994,8.169046555284856,35.3,0.3404610712617395,0.36908797583679587,-0.5254912768941482,0,-0.5313139025626884,-0.29644605067186286,3.297459222646749,-0.045483053401954375,D_{s1}(2460),Ds1_2460,-0.49434129187383885,51.081015691513876,,,
Ds,legacy_chi_condensate,theta_fixed,central,3.7499183630228994,8.169046555284856,35.3,0.3404610712617395,0.36908797583679587,-0.5254912768941482,0,-0.5313139025626884,-0.29644605067186286,3.297459222646749,-0.045483053401954375,D_{s1}(2536),Ds1_2536,0.00844425410814296,0.022114901967690382,,,
Ds,legacy_chi_condensate,theta_fixed,central,4.494265462703366,8.16405768450206,35.3,0.3546210463702542,0.34353100262908715,-0.11139749801289192,0,-0.5088935921122623,-0.44783085161885894,3.159489955910325,-0.027667830328842867,D_{s1}(2460),Ds1_2460,-0.650424250981832,88.62042665495781,,,
Ds,legacy_chi_condensate,theta_fixed,central,4.494265462703366,8.16405768450206,35.3,0.3546210463702542,0.34353100262908715,-0.11139749801289192,0,-0.5088935921122623,-0.44783085161885894,3.159489955910325,-0.027667830328842867,D_{s1}(2536),Ds1_2536,-0.020636967519505073,0.13212287409020487,,,
Ds,legacy_chi_condensate,theta_fixed,central,3.1793676017557684,7.893703292234976,35.3,0.3492309202119665,0.4422159677497488,-0.5294704233914106,0,-0.35612649605301955,-0.28415809355246263,3.4554328687437756,-0.041480455593364274,D_{s1}(2460),Ds1_2460,-0.4866448735435991,49.72735652224516,,,
Ds,legacy_chi_condensate,theta_fixed,central,3.1793676017557684,7.893703292234976,35.3,0.3492309202119665,0.4422159677497488,-0.5294704233914106,0,-0.35612649605301955,-0.28415809355246263,3.4554328687437756,-0.041480455593364274,D_{s1}(2536),Ds1_2536,0.009531740587057268,0.028171832409282418,,,
Ds,legacy_chi_condensate,theta_fixed,central,3.7037241384221216,8.085288692714416,35.3,0.36323801092418406,0.4603272188192015,-0.5175844042543071,0,-0.4330928442409729,-0.321778085121325,3.250524859866439,-0.034176803304691736,D_{s1}(2460),Ds1_2460,-0.5659062062804137,67.26537446467002,,,
Ds,legacy_chi_condensate,theta_fixed,central,3.7037241384221216,8.085288692714416,35.3,0.36323801092418406,0.4603272188192015,-0.5175844042543071,0,-0.4330928442409729,-0.321778085121325,3.250524859866439,-0.034176803304691736,D_{s1}(2536),Ds1_2536,-0.00856615460379569,0.022763319820860942,,,
Ds,legacy_chi_condensate,theta_fixed,central,4.367410121274211,8.05845566989672,35.3,0.337078060478705,0.3443547305397121,-0.28836033097656066,0,-0.5114206439504154,-0.3572056187774874,3.0646099608054556,-0.039749477433562545,D_{s1}(2460),Ds1_2460,-0.5623762281067031,66.96580198782905,,,
Ds,legacy_chi_condensate,theta_fixed,central,4.367410121274211,8.05845566989672,35.3,0.337078060478705,0.3443547305397121,-0.28836033097656066,0,-0.5114206439504154,-0.3572056187774874,3.0646099608054556,-0.039749477433562545,D_{s1}(2536),Ds1_2536,-0.005179949599892249,0.008328830683324573,,,
Ds,legacy_chi_condensate,theta_fixed,central,4.088807847918536,7.977345041953832,35.3,0.34025807248105366,0.3288392109847836,-0.16678706952666178,0,-0.43155220403466377,-0.3643152532571755,2.9870065351584754,-0.039824170631124034,D_{s1}(2460),Ds1_2460,-0.5309420225879055,59.33256390544189,,,
Ds,legacy_chi_condensate,theta_fixed,central,4.088807847918536,7.977345041953832,35.3,0.34025807248105366,0.3288392109847836,-0.16678706952666178,0,-0.43155220403466377,-0.3643152532571755,2.9870065351584754,-0.039824170631124034,D_{s1}(2536),Ds1_2536,0.012395327627858194,0.04769260163506135,,,
Ds,legacy_chi_condensate,theta_fixed,central,3.6348016793561984,8.65285956601048,35.3,0.3316258506823078,0.42948217767464497,-0.6511504929805989,0,-0.5338638807107194,-0.349219055487011,3.143326703521053,-0.03390819622764549,D_{s1}(2460),Ds1_2460,-0.6351666143329743,84.74596292875717,,,
Ds,legacy_chi_condensate,theta_fixed,central,3.6348016793561984,8.65285956601048,35.3,0.3316258506823078,0.42948217767464497,-0.6511504929805989,0,-0.5338638807107194,-0.349219055487011,3.143326703521053,-0.03390819622764549,D_{s1}(2536),Ds1_2536,0.0003021352776901603,2.833657402896759e-05,,,
Ds,legacy_chi_condensate,theta_fixed,central,3.4929794177251647,8.67226090430087,35.3,0.33965266037454267,0.4420789843034872,-0.5831806366703408,0,-0.4961431959329943,-0.34597615186394737,3.151974956217839,-0.03591701374112594,D_{s1}(2460),Ds1_2460,-0.6279601214890558,82.9570683515783,,,
Ds,legacy_chi_condensate,theta_fixed,central,3.4929794177251647,8.67226090430087,35.3,0.33965266037454267,0.4420789843034872,-0.5831806366703408,0,-0.4961431959329943,-0.34597615186394737,3.151974956217839,-0.03591701374112594,D_{s1}(2536),Ds1_2536,-0.01096911515796334,0.037355740667952185,,,
Ds,legacy_chi_condensate,theta_fixed,central,4.167772202568316,8.504928621685536,35.3,0.3626488999133671,0.3948624423048239,-0.42750556436429216,0,-0.5920929561364278,-0.3661479316518031,2.824115656128291,-0.032234545479122446,D_{s1}(2460),Ds1_2460,-0.6113485235389368,78.28627274254222,,,
Ds,legacy_chi_condensate,theta_fixed,central,4.167772202568316,8.504928621685536,35.3,0.3626488999133671,0.3948624423048239,-0.42750556436429216,0,-0.5920929561364278,-0.3661479316518031,2.824115656128291,-0.032234545479122446,D_{s1}(2536),Ds1_2536,-0.009624901766532036,0.028743299650859946,,,
Ds,legacy_chi_condensate,theta_fixed,central,4.4349931587682825,8.517218242536723,35.3,0.3419303013365523,0.39957386813651674,-0.5022324471098851,0,-0.5439983551535706,-0.3554363840243873,3.0873472947054856,-0.03730329088139289,D_{s1}(2460),Ds1_2460,-0.6098419539262525,78.34249337232524,,,
Ds,legacy_chi_condensate,theta_fixed,central,4.4349931587682825,8.517218242536723,35.3,0.3419303013365523,0.39957386813651674,-0.5022324471098851,0,-0.5439983551535706,-0.3554363840243873,3.0873472947054856,-0.03730329088139289,D_{s1}(2536),Ds1_2536,-0.004932437814068438,0.007553274575672641,,,
Ds,legacy_chi_condensate,theta_fixed,central,3.4380599732677295,8.244429362336872,35.3,0.3210943375695155,0.40703582450768633,-0.5961978769161793,0,-0.36127235796939905,-0.2800578003373977,3.404099026282032,-0.04795410982935411,D_{s1}(2460),Ds1_2460,-0.4787756358245553,48.25370384025064,,,
Ds,legacy_chi_condensate,theta_fixed,central,3.4380599732677295,8.244429362336872,35.3,0.3210943375695155,0.40703582450768633,-0.5961978769161793,0,-0.36127235796939905,-0.2800578003373977,3.404099026282032,-0.04795410982935411,D_{s1}(2536),Ds1_2536,0.02268058704825013,0.15971419940957693,,,
Ds,legacy_chi_condensate,theta_fixed,central,4.212394295979238,7.936067977737894,35.3,0.34859984240303266,0.4112632665598706,-0.4872690850395189,0,-0.4546810571573435,-0.3258398661979254,3.7604330852878185,-0.03689915098813717,D_{s1}(2460),Ds1_2460,-0.5488169524455816,63.31207828520954,,,
Ds,legacy_chi_condensate,theta_fixed,central,4.212394295979238,7.936067977737894,35.3,0.34859984240303266,0.4112632665598706,-0.4872690850395189,0,-0.4546810571573435,-0.3258398661979254,3.7604330852878185,-0.03689915098813717,D_{s1}(2536),Ds1_2536,0.0055190433462365815,0.009450407759937584,,,
Ds,legacy_chi_condensate,theta_fixed,central,4.423336495541795,8.602568555035418,35.3,0.34098572339125277,0.39134187712387636,-0.5219564217866655,0,-0.6510269846510877,-0.3877298927611572,3.4770554845377863,-0.032788966198555695,D_{s1}(2460),Ds1_2460,-0.6710523238535078,94.25579973785864,,,
Ds,legacy_chi_condensate,theta_fixed,central,4.423336495541795,8.602568555035418,35.3,0.34098572339125277,0.39134187712387636,-0.5219564217866655,0,-0.6510269846510877,-0.3877298927611572,3.4770554845377863,-0.032788966198555695,D_{s1}(2536),Ds1_2536,-0.010698483079529867,0.03552719163522421,,,
Ds,legacy_chi_condensate,theta_fixed,central,3.4613001083327455,8.685887540294543,35.3,0.3567299539770088,0.3807829593469947,-0.3469994427761806,0,-0.5264852002959292,-0.3823466373282125,2.8791515405751205,-0.03137199683656311,D_{s1}(2460),Ds1_2460,-0.6077897444846784,78.23339360098475,,,
Ds,legacy_chi_condensate,theta_fixed,central,3.4613001083327455,8.685887540294543,35.3,0.3567299539770088,0.3807829593469947,-0.3469994427761806,0,-0.5264852002959292,-0.3823466373282125,2.8791515405751205,-0.03137199683656311,D_{s1}(2536),Ds1_2536,0.005600918542640501,0.009735130473722778,,,
Ds,legacy_chi_condensate,theta_fixed,central,4.382972017553912,7.845365025836731,35.3,0.3057423255812316,0.42235041570652143,-0.6208829620888094,0,-0.4610083240268867,-0.3484811206558788,3.384644379847978,-0.03537746062889001,D_{s1}(2460),Ds1_2460,-0.64330527027872,87.18233068774218,,,
Ds,legacy_chi_condensate,theta_fixed,central,4.382972017553912,7.845365025836731,35.3,0.3057423255812316,0.42235041570652143,-0.6208829620888094,0,-0.4610083240268867,-0.3484811206558788,3.384644379847978,-0.03537746062889001,D_{s1}(2536),Ds1_2536,-0.004067557926809502,0.005134225602881092,,,
Ds,legacy_chi_condensate,theta_fixed,central,3.5716133238260417,8.056594112137917,35.3,0.3564965666778095,0.4149032616734535,-0.43012334034147637,0,-0.41133244146678166,-0.30355755189815997,3.2759527892987483,-0.041125535894390386,D_{s1}(2460),Ds1_2460,-0.5068752985492997,53.802332488867506,,,
Ds,legacy_chi_condensate,theta_fixed,central,3.5716133238260417,8.056594112137917,35.3,0.3564965666778095,0.4149032616734535,-0.43012334034147637,0,-0.41133244146678166,-0.30355755189815997,3.2759527892987483,-0.041125535894390386,D_{s1}(2536),Ds1_2536,-0.0035736115806650672,0.0039626277473892345,,,
Ds,legacy_chi_condensate,theta_fixed,central,3.5380270737757233,8.165637278603771,35.3,0.3590260473363824,0.3221378509793065,-0.12404431574916772,0,-0.5009444886457295,-0.36026338799898855,3.211786938849258,-0.03715173371576558,D_{s1}(2460),Ds1_2460,-0.5266655508849112,58.2636107723516,,,
Ds,legacy_chi_condensate,theta_fixed,central,3.5380270737757233,8.165637278603771,35.3,0.3590260473363824,0.3221378509793065,-0.12404431574916772,0,-0.5009444886457295,-0.36026338799898855,3.211786938849258,-0.03715173371576558,D_{s1}(2536),Ds1_2536,0.007388463457844939,0.01693060393601484,,,
Ds,legacy_chi_condensate,theta_fixed,central,3.754836031376544,7.851958083719792,35.3,0.3430124048467632,0.44255730089068945,-0.6452792169640382,0,-0.28674841999096634,-0.23024337405006465,3.264003886117442,-0.05263746819534096,D_{s1}(2460),Ds1_2460,-0.3920145596217565,32.21577090559833,,,
Ds,legacy_chi_condensate,theta_fixed,central,3.754836031376544,7.851958083719792,35.3,0.3430124048467632,0.44255730089068945,-0.6452792169640382,0,-0.28674841999096634,-0.23024337405006465,3.264003886117442,-0.05263746819534096,D_{s1}(2536),Ds1_2536,0.02829679344667457,0.24849936580517323,,,
Ds,legacy_chi_condensate,theta_fixed,central,4.334307749496206,7.872399728570967,35.3,0.33691790993928455,0.422304348717846,-0.589406107008805,0,-0.49584436786289987,-0.32849008540537294,3.68983716229733,-0.03536612503377107,D_{s1}(2460),Ds1_2460,-0.5856255726411426,72.20526382152647,,,
Ds,legacy_chi_condensate,theta_fixed,central,4.334307749496206,7.872399728570967,35.3,0.33691790993928455,0.422304348717846,-0.589406107008805,0,-0.49584436786289987,-0.32849008540537294,3.68983716229733,-0.03536612503377107,D_{s1}(2536),Ds1_2536,-0.0032772544167581977,0.003334047421942102,,,
Ds,legacy_chi_condensate,theta_fixed,central,4.114780647385448,8.454357578226448,35.3,0.3521602261524565,0.34934034543633125,-0.28770959422303766,0,-0.6571168675168026,-0.40747511637485645,3.2339406896199434,-0.030585822435263643,D_{s1}(2460),Ds1_2460,-0.6497691846166121,88.48274986267434,,,
Ds,legacy_chi_condensate,theta_fixed,central,4.114780647385448,8.454357578226448,35.3,0.3521602261524565,0.34934034543633125,-0.28770959422303766,0,-0.6571168675168026,-0.40747511637485645,3.2339406896199434,-0.030585822435263643,D_{s1}(2536),Ds1_2536,-0.016469599792165918,0.08416115706904298,,,
Ds,legacy_chi_condensate,theta_fixed,central,4.109612022360493,8.522845544209135,35.3,0.35897283914098027,0.34557040191944244,-0.16209655986257857,0,-0.5066514943245227,-0.38257821352026267,3.1520679872908475,-0.03839639142402292,D_{s1}(2460),Ds1_2460,-0.5777119554483233,69.77792406128788,,,
Ds,legacy_chi_condensate,theta_fixed,central,4.109612022360493,8.522845544209135,35.3,0.35897283914098027,0.34557040191944244,-0.16209655986257857,0,-0.5066514943245227,-0.38257821352026267,3.1520679872908475,-0.03839639142402292,D_{s1}(2536),Ds1_2536,-0.01799955424103714,0.10056602626848439,,,
Ds,legacy_chi_condensate,theta_fixed,central,3.551206287924944,8.67193562360178,35.3,0.3526329111719604,0.30631007248791464,-0.11505502161207393,0,-0.6454001956872758,-0.3971510502075366,2.659405616714366,-0.034067714343390516,D_{s1}(2460),Ds1_2460,-0.5938849378479557,74.02762254359392,,,
Ds,legacy_chi_condensate,theta_fixed,central,3.551206287924944,8.67193562360178,35.3,0.3526329111719604,0.30631007248791464,-0.11505502161207393,0,-0.6454001956872758,-0.3971510502075366,2.659405616714366,-0.034067714343390516,D_{s1}(2536),Ds1_2536,-0.009330025772589923,0.027019732828568118,,,
Ds,legacy_chi_condensate,theta_fixed,central,3.7187948853338963,8.440292155798279,35.3,0.34793993168366855,0.4000997482744951,-0.5257291881786585,0,-0.48663913177014656,-0.30849472805249284,3.6330216781960076,-0.04348217839040599,D_{s1}(2460),Ds1_2460,-0.5232827324671713,57.609242108956984,,,
Ds,legacy_chi_condensate,theta_fixed,central,3.7187948853338963,8.440292155798279,35.3,0.34793993168366855,0.4000997482744951,-0.5257291881786585,0,-0.48663913177014656,-0.30849472805249284,3.6330216781960076,-0.04348217839040599,D_{s1}(2536),Ds1_2536,0.005456901559389854,0.00924389263833245,,,
Ds,legacy_chi_condensate,theta_fixed,central,3.2732468351732145,8.64465311815375,35.3,0.33469632412906575,0.4670400627368864,-0.795788118116963,0,-0.45393036299340284,-0.2967757718295352,3.3551616554494097,-0.040511354324230114,D_{s1}(2460),Ds1_2460,-0.5607142994201301,66.0072358362007,,,
Ds,legacy_chi_condensate,theta_fixed,central,3.2732468351732145,8.64465311815375,35.3,0.33469632412906575,0.4670400627368864,-0.795788118116963,0,-0.45393036299340284,-0.2967757718295352,3.3551616554494097,-0.040511354324230114,D_{s1}(2536),Ds1_2536,0.012089686572453294,0.045341953970149514,,,
Ds,legacy_chi_condensate,theta_fixed,central,3.387460271803824,8.04443527733975,35.3,0.3676184175787143,0.3625252262094199,-0.31923488159183405,0,-0.738618686329048,-0.4085392309433819,2.674854703075312,-0.021023072195261405,D_{s1}(2460),Ds1_2460,-0.6653504513819651,93.48735322710971,,,
Ds,legacy_chi_condensate,theta_fixed,central,3.387460271803824,8.04443527733975,35.3,0.3676184175787143,0.3625252262094199,-0.31923488159183405,0,-0.738618686329048,-0.4085392309433819,2.674854703075312,-0.021023072195261405,D_{s1}(2536),Ds1_2536,-0.026153051910093473,0.2122868124982685,,,
Ds,legacy_chi_condensate,theta_fixed,central,3.7492804122828005,8.638086768281788,35.3,0.34175001864250165,0.3298168204823612,-0.19788135188192835,0,-0.5829929383963535,-0.42463939579722265,3.3314401802082276,-0.03296960328800867,D_{s1}(2460),Ds1_2460,-0.6439314041963252,87.50299594033244,,,
Ds,legacy_chi_condensate,theta_fixed,central,3.7492804122828005,8.638086768281788,35.3,0.34175001864250165,0.3298168204823612,-0.19788135188192835,0,-0.5829929383963535,-0.42463939579722265,3.3314401802082276,-0.03296960328800867,D_{s1}(2536),Ds1_2536,-0.005080868854297276,0.008009574397433168,,,
Ds,legacy_chi_condensate,theta_fixed,central,3.7419765324512193,8.58773178184985,35.3,0.35362876403505733,0.3512300846514028,-0.22454737373332062,0,-0.5348462747996175,-0.39141881296630354,3.088102317213732,-0.03407750878490976,D_{s1}(2460),Ds1_2460,-0.6027756417214366,76.35213657813509,,,
Ds,legacy_chi_condensate,theta_fixed,central,3.7419765324512193,8.58773178184985,35.3,0.35362876403505733,0.3512300846514028,-0.22454737373332062,0,-0.5348462747996175,-0.39141881296630354,3.088102317213732,-0.03407750878490976,D_{s1}(2536),Ds1_2536,-0.010370894985305655,0.03340251813289871,,,
Ds,legacy_chi_condensate,theta_fixed,central,3.1455840725447803,8.515459567983234,35.3,0.33528080862614257,0.37957765557656736,-0.39084664569250505,0,-0.496912883234432,-0.377133884972679,3.4158708772629205,-0.03421922411106409,D_{s1}(2460),Ds1_2460,-0.6147444481271216,79.60821618983105,,,
Ds,legacy_chi_condensate,theta_fixed,central,3.1455840725447803,8.515459567983234,35.3,0.33528080862614257,0.37957765557656736,-0.39084664569250505,0,-0.496912883234432,-0.377133884972679,3.4158708772629205,-0.03421922411106409,D_{s1}(2536),Ds1_2536,0.00042434098501088416,5.58956363831031e-05,,,
