M2,s0_root,s0,theta_deg,GA,GB,GB_hard,GB_soft2p,GB_3p,G_low_combo,G_high_combo,Gamma_low_combo_keV,Gamma_high_combo_keV,fB_effective,hard_qcd_side,f1_tensor_matched,chi_effective,fperp_s_used_GeV,G_quoted,Gamma_quoted_keV,state,scenario,ensemble,quoted_combo,f_B1s_A_PZ_input,f_B1s_T_PZ_input
12.369403336960904,6.133448805251146,37.61919424663671,35.3,0.08490221038563525,0.196058188444131,0.10327321232698354,0.0926473807051456,0.00013759541200186116,0.20907184703062678,-0.04400183363864804,9.266730371318452,0.4104657874137154,0.4081165060419642,0.03035048904862756,0.06795032012477209,2.7810073743822215,-0.020044435999229362,-0.04400183363864804,0.4104657874137154,Bs1_5830_observed_high_combo,legacy_chi_condensate,theta_fixed,high,0.3136624340387902,0.295344154231159
12.988862898465571,6.157454870010101,37.91425047621111,35.3,0.12382644981041362,0.21081227542928732,0.089740000783218,0.1209112519041763,0.00016102274189301228,0.2436058805514625,-0.020760060333996286,12.616323198951644,0.09162510664419371,0.4146198285119612,0.02980276157530107,0.06804086411270746,3.070034087415275,-0.028918908351856367,-0.020760060333996286,0.09162510664419371,Bs1_5830_observed_high_combo,legacy_chi_condensate,theta_fixed,high,0.30387063189699165,0.30664850127895144
13.442151519679825,6.181735706069412,38.213856339693486,35.3,0.13211229130761018,0.2585827657857752,0.10403801311966276,0.15437130934112628,0.00017344332498611982,0.28738121011154233,-0.04160221569572335,17.49815587622397,0.3666979358676123,0.389807475521722,0.03599473001984022,0.06802175959763107,3.583140537783772,-0.035640924514537826,-0.04160221569572335,0.3666979358676123,Bs1_5830_observed_high_combo,legacy_chi_condensate,theta_fixed,high,0.3868337058659908,0.286150124462808
9.777191629054553,6.172539152390166,38.10023958778951,35.3,0.17911600979192502,0.2977318786906713,0.10921672225304647,0.18819283370640166,0.0003223227312231749,0.34649372987205757,-0.02586332754707321,25.49104205228295,0.1420252718683828,0.40449010007757413,0.015912399508944602,0.0680787768297219,2.7438943854440345,-0.03637360716017552,-0.02586332754707321,0.1420252718683828,Bs1_5830_observed_high_combo,legacy_chi_condensate,theta_fixed,high,0.3612325873406351,0.300392589310583
10.699228377006449,6.079967455035269,36.966004254288045,35.3,0.16645944672348492,0.26650703609965554,0.1230669062109021,0.14323622580676973,0.00020390408198368387,0.3136962706216048,-0.018149311067054225,20.84433683026444,0.06977336358800638,0.4098793723900732,0.024619671911922058,0.06795775341398627,3.2081725747480165,-0.028865457549232098,-0.018149311067054225,0.06977336358800638,Bs1_5830_observed_high_combo,legacy_chi_condensate,theta_fixed,high,0.3085550319314949,0.2954372674690958
9.888745903647015,6.168476138231565,38.0500978679322,35.3,0.11614532941171161,0.24247656043460442,0.1150601814220768,0.12721101586828149,0.00020536314424611626,0.2650096998211157,-0.045326359936283284,14.906861163654884,0.436078176205048,0.36242586998909754,0.015859939896461457,0.06802884812549571,2.900535524808644,-0.021898436439303337,-0.045326359936283284,0.436078176205048,Bs1_5830_observed_high_combo,legacy_chi_condensate,theta_fixed,high,0.26914746946266216,0.26695566030174495
12.049971523641073,6.142256898146543,37.72731980282879,35.3,0.07270425334836224,0.18235393118926338,0.09652982318127053,0.08569964668423234,0.00012446132376050568,0.1908386050649099,-0.04603793535771115,7.731587892567426,0.449953783541445,0.39484125125787717,0.025477595183739418,0.0680558373120265,2.9275992528694266,-0.018976196525716825,-0.04603793535771115,0.449953783541445,Bs1_5830_observed_high_combo,legacy_chi_condensate,theta_fixed,high,0.2835053998425024,0.29259539219652814
13.946000601881073,6.211314664905731,38.580429866473,35.3,0.11249966209038022,0.19532651513897883,0.0838634743650871,0.11132145013212537,0.00014159064176637187,0.22442209882377634,-0.021055712914043817,10.686666863094278,0.09406995431737136,0.4472025801053399,0.03588361245463852,0.06798870463183461,3.039236388067441,-0.028749040475369417,-0.021055712914043817,0.09406995431737136,Bs1_5830_observed_high_combo,legacy_chi_condensate,theta_fixed,high,0.33915292120939833,0.32726423710439984
11.272862835273255,6.174714924002937,38.127104392704595,35.3,0.21969340336699822,0.29691286913983955,0.11408975053444921,0.18256256266367354,0.00026055594171679595,0.3692732616459554,0.0077266795704122315,28.99193653876838,0.01269308840929503,0.41322940383386864,0.02604823523965403,0.06803873003846182,3.070506810409661,-0.03927132563561405,0.0077266795704122315,0.01269308840929503,Bs1_5830_observed_high_combo,legacy_chi_condensate,theta_fixed,high,0.30944480079614695,0.30357682625342913
11.263260414979658,6.181529391347285,38.21130561609033,35.3,0.2523580572828783,0.3828909115499071,0.12364415075731922,0.25891502985821546,0.00033173093437246696,0.4583186932914576,-0.015297535838104837,44.63386011161025,0.04972471063693528,0.3503170327731202,0.024148100807746493,0.06801792353138453,3.4418793467837454,-0.04748366851558387,-0.015297535838104837,0.04972471063693528,Bs1_5830_observed_high_combo,legacy_chi_condensate,theta_fixed,high,0.321722431283701,0.25698537784505515
