M2,s0_root,s0,theta_deg,GA,GB,GB_hard,GB_soft2p,GB_3p,G_low_combo,G_high_combo,Gamma_low_combo_keV,Gamma_high_combo_keV,fB_effective,hard_qcd_side,f1_tensor_matched,chi_effective,fperp_s_used_GeV,G_quoted,Gamma_quoted_keV,state,scenario,ensemble,quoted_combo
12.917254966023934,6.059429501476118,36.71668588335912,35.3,0.32065555241802857,0.3502954396518599,0.13627439272761624,0.21375112059011883,0.00026992633412480587,0.47118253169920166,0.05927815920667304,47.01295598611345,0.7440953896787684,0.2740597563448604,0.02986643340732763,0.06803172333931949,3.339688244095741,-0.034758191104884574,0.05927815920667304,0.7440953896787684,Bs1_5830_observed_high_combo,legacy_chi_condensate,theta_fixed,high
12.176233181236,6.141223607812488,37.714627401153436,35.3,0.2935909901627346,0.4611842557760078,0.2091798849379424,0.2516861894286019,0.00031818140946353237,0.5460435992077821,-0.026888195265136472,63.309529273085,0.15351038112134666,0.22047062986814475,0.031656947132143926,0.06800075238463714,3.3588162096799437,-0.030248248703499164,-0.026888195265136472,0.15351038112134666,Bs1_5830_observed_high_combo,legacy_chi_condensate,theta_fixed,high
11.355647436440531,6.208758198036152,38.54867836168113,35.3,0.6305723844647237,0.4873630696781421,0.16747675053763525,0.3194679857648734,0.0004183333756334058,0.7621363812698158,0.23300736057167598,123.29935958195043,11.524834950101337,0.24989771326533888,0.02367680220705211,0.06802869317983733,3.3301904478884015,-0.04173682604509793,0.23300736057167598,11.524834950101337,Bs1_5830_observed_high_combo,legacy_chi_condensate,theta_fixed,high
11.06220919848014,6.07634491920965,36.92196757720493,35.3,0.20800138108856528,0.37360631874765127,0.16611353000333146,0.2071589665491043,0.0003338221952154871,0.4251093445657548,-0.04613351391121773,38.35972123381056,0.4517594125804781,0.22840644464826074,0.019937895021424887,0.06802569015926871,2.769656902052056,-0.02449735744845551,-0.04613351391121773,0.4517594125804781,Bs1_5830_observed_high_combo,legacy_chi_condensate,theta_fixed,high
10.28924992957387,6.1949429943660235,38.37731870344467,35.3,0.26314525438600633,0.41814994491585933,0.17056482870633802,0.2472137123255691,0.0003714038839521966,0.493328379903072,-0.02686840004954613,51.49668455464042,0.15275332812509906,0.2373914989552796,0.017316332130070642,0.06799933755079421,3.0414843501380395,-0.027949234393993716,-0.02686840004954613,0.15275332812509906,Bs1_5830_observed_high_combo,legacy_chi_condensate,theta_fixed,high
9.650303201601758,6.136247962398983,37.653539056045666,35.3,0.29445349524405184,0.5127907782545713,0.1941923518975115,0.31811543406818754,0.00048299228887230657,0.5886600272331632,-0.05600549492879503,73.57306726865455,0.6659644534141806,0.21045226858578586,0.01411029440710259,0.06805467617373596,3.180822836667689,-0.031757891813893685,-0.05600549492879503,0.6659644534141806,Bs1_5830_observed_high_combo,legacy_chi_condensate,theta_fixed,high
13.000213569685307,6.249535293975699,39.05669139064792,35.3,0.26182194826127453,0.44036532456876354,0.19854462514472035,0.24148861873006283,0.0003320806939803844,0.5106945037821394,-0.04078572643212797,55.483028750204355,0.35387851541827675,0.22786122295190067,0.036970654385305834,0.06802777773903011,2.8938882275008537,-0.031086949978568104,-0.04078572643212797,0.35387851541827675,Bs1_5830_observed_high_combo,legacy_chi_condensate,theta_fixed,high
12.944360843579823,6.0626257916935336,36.75543149010765,35.3,0.488811868921622,0.765566561020347,0.29798348581388207,0.46701776265541634,0.0005653125510486861,0.9072713135026118,-0.04345073355439577,174.20383214763766,0.39955592137183876,0.1465881245832502,0.035372160004811845,0.06796295875747525,3.449424429055438,-0.03893578991581516,-0.04345073355439577,0.39955592137183876,Bs1_5830_observed_high_combo,legacy_chi_condensate,theta_fixed,high
13.011551183082236,6.06272648403677,36.75665242024086,35.3,0.5478487980664346,0.4563919890542137,0.17290665444431388,0.2831410166325544,0.00034431797734541707,0.6890572630506255,0.18339040719972166,100.59408252899537,7.125494907883659,0.27019626239305644,0.03806228710052327,0.06802255285478723,3.456483819358394,-0.04508596442466595,0.18339040719972166,7.125494907883659,Bs1_5830_observed_high_combo,legacy_chi_condensate,theta_fixed,high
8.126080350094448,6.098854985754012,37.19603213725657,35.3,0.37897390140258275,0.513558266071728,0.19351515186455098,0.3194706519921707,0.0005724622150063849,0.6381271640053712,0.01253128697925926,86.50596751154286,0.033359762889331575,0.23295323843036425,0.008600445422466097,0.0679801787523765,2.9463971985583286,-0.028170234819492924,0.01253128697925926,0.033359762889331575,Bs1_5830_observed_high_combo,legacy_chi_condensate,theta_fixed,high
10.737079487737441,6.0922642520301435,37.115683716564405,35.3,0.33585253409882193,0.5914198793184104,0.25628826061553456,0.334620764348196,0.0005108543546798951,0.6767549425299522,-0.06765460867438866,97.29220196962517,0.9723215984056699,0.17841488040061615,0.022491515518108934,0.06797354874926495,2.962557456035737,-0.02956905195797464,-0.06765460867438866,0.9723215984056699,Bs1_5830_observed_high_combo,legacy_chi_condensate,theta_fixed,high
