sector,M2,s0,g_2460,g_2536,Gamma_2460_keV,Gamma_2536_keV,GA_basis,GB_basis,GB_hard_frac,GB_soft2p_frac,GB_3p_frac,GA_3p_frac,spectral_pole_axial,spectral_pole_tensor,twist2_retention,rho_AB,window,window_state,s0_sqrt,state,g_low,g_high,g_quoted,Gamma_low_keV,Gamma_high_keV,Gamma_quoted_keV
Ds,5.4,6.42,-0.2798640786461807,0.03563103746717926,16.463761566624626,0.3939645090055278,-0.1987596241675994,-0.18755616414322784,2.095179275347229,1.092656547000328,0.002522728346901098,0.006169389857234559,0.3282700690333239,0.42702368566501214,0.5894278908258948,-0.4081864418895571,Ds_old_near_threshold,"Ds1(2460), Ds1(2536)",2.5337718918639855,,,,,,,
Ds,5.4,6.505000000000001,-0.2893637104740452,0.03504959873604344,17.60041382014532,0.3812117377020456,-0.207979838791137,-0.19306947282041775,2.0745068744264916,1.0720561853299289,0.002450689096562958,0.005895886911417281,0.3355704281284634,0.4352391185287317,0.5958400018690111,-0.4081864418895571,Ds_old_near_threshold,"Ds1(2460), Ds1(2536)",2.55049014897137,,,,,,,
Ds,5.4,6.590000000000001,-0.2988245635353309,0.03444030196341808,18.77013245660286,0.36807308804006256,-0.2172041709963216,-0.19854587534744764,2.0550174389700593,1.0526343461402932,0.0023830928297661996,0.005645497523102846,0.34283552564567615,0.4433797090146992,0.6021519717502937,-0.4081864418895571,Ds_old_near_threshold,"Ds1(2460), Ds1(2536)",2.5670995305986875,,,,,,,
Ds,5.4,6.675000000000001,-0.30824341387743814,0.033804138610760676,19.97203698274649,0.3546009635012518,-0.22642839480163082,-0.203983878903833,2.036615146887715,1.0342955848984896,0.0023195619892257342,0.005415511647475182,0.35006369953629823,0.45144437742471855,0.6083653644246123,-0.4081864418895571,Ds_old_near_threshold,"Ds1(2460), Ds1(2536)",2.583602136552763,,,,,,,
Ds,5.4,6.760000000000001,-0.31761722976047546,0.03314207689985453,21.205223622871777,0.34084710136196894,-0.2356484866338655,-0.2093820967578737,2.019214266795937,1.016954506963332,0.0022597598326054755,0.005203621830479082,0.35725338623687247,0.45943215087188205,0.614481719421768,-0.4081864418895571,Ds_old_near_threshold,"Ds1(2460), Ds1(2536)",2.6,,,,,,,
Ds,5.699999999999999,6.25,-0.2624924287932895,0.03586821908359049,14.483326205825657,0.3992268951683096,-0.18303990780694412,-0.17708068472976266,2.118479706602996,1.1158935475260898,0.0025861590769061006,0.0064840923573131716,0.2957749560284376,0.3936592140276558,0.556707881164856,-0.4081864418895571,Ds_old_near_threshold,"Ds1(2460), Ds1(2536)",2.5,,,,,,,
Ds,5.699999999999999,6.335,-0.27218401731671804,0.03533874042978422,15.572559152831783,0.38752729387671336,-0.19235843824095994,-0.18273574577466542,2.095576781150458,1.0930706550599267,0.002506126090531516,0.006169979742752933,0.302851606605824,0.40183892942636235,0.5632693329761276,-0.4081864418895571,Ds_old_near_threshold,"Ds1(2460), Ds1(2536)",2.5169425897306437,,,,,,,
Ds,5.699999999999999,6.42,-0.2818514809937484,0.03477849529149753,16.69842045134432,0.37533731237916107,-0.2016980874713395,-0.18836144723217563,2.07404809810264,1.0716168212841193,0.00243127681852083,0.005884278240679701,0.30990371340123446,0.4099545987095304,0.569733664518298,-0.4081864418895571,Ds_old_near_threshold,"Ds1(2460), Ds1(2536)",2.5337718918639855,,,,,,,
Ds,5.699999999999999,6.505000000000001,-0.29149108268969137,0.03418848735569867,17.86015799103084,0.36271033965117744,-0.2110541579265738,-0.19395598930781752,2.05377649770994,1.0514153495866314,0.002361148123308636,0.005623427081248126,0.31692942851850975,0.41800482520983384,0.5761023133309459,-0.4081864418895571,Ds_old_near_threshold,"Ds1(2460), Ds1(2536)",2.55049014897137,,,,,,,
Ds,5.699999999999999,6.590000000000001,-0.3010992907198693,0.03356969854444318,19.056985986293217,0.3496995281165182,-0.22042216413543184,-0.19951768706683512,2.034657788884497,1.0323624594483394,0.002295329436157781,0.005384429791575274,0.32392700330547336,0.4259883255073374,0.5823766956757013,-0.4081864418895571,Ds_old_near_threshold,"Ds1(2460), Ds1(2536)",2.5670995305986875,,,,,,,
