index,mb,mc,M2,s0,theta_deg,f_Bc_GeV,Pi_AA,Pi_AB,Pi_BB,Pi_1,Pi_2,f1_GeV,f2_GeV,int_A,int_B,g1_GeV_inv,g2_GeV_inv,Gamma1_keV,Gamma2_keV
810,4.178523884448525,1.2544571143235868,7.883536886459845,54.55558314430557,43.44482909934421,0.4000612153974986,0.04569574213462856,-0.03347549871052829,0.042057685608341305,0.010351829416192674,0.0774015983267772,0.26980203436527356,0.741942339424787,-0.007754398739262962,0.008403985513041643,0.033551594586631615,-0.17178882291839295,0.252615303308503,6.955964157315208
811,4.165778769401064,1.2815475461099237,7.277073125735533,53.84635743237031,43.06127906638348,0.3210828256056423,0.027895447604473954,-0.020134882585660235,0.02516605844963965,0.006349675552651339,0.04671183050146226,0.26871091580449546,0.7333804269612206,-0.005089003530994989,0.005327604327129342,0.03246113652776312,-0.21940532060699428,0.2364616784503366,11.346497916795101
812,4.205845166550198,1.285349128528193,8.947412353307218,53.888629074552945,43.274642566073645,0.37614589529860054,0.07722357380759107,-0.05601131325603294,0.07046869236101637,0.017733083634957535,0.1299591825336499,0.2506199903330231,0.6817608086696476,-0.012778397514961626,0.013558674874717217,0.027485994892560622,-0.17269296238171788,0.16953378118244114,7.029376522503146
813,4.161549501338289,1.2761275219452877,8.05045758036011,54.89375210222819,43.385885940884656,0.35389687715041235,0.05123997128831195,-0.03711705757393061,0.04705295139117531,0.01197041062357376,0.0863225120559135,0.2732900060262125,0.7379520308549914,-0.00856802805521615,0.009039259848009943,0.030045881913088407,-0.19050312536952746,0.2025831116419232,8.55404907907052
814,4.167590803910082,1.28603038659984,8.76488718389532,53.791407252062925,43.29485037240679,0.3473398618262037,0.07439200017382284,-0.05368929410360864,0.06799316628124959,0.01740804483461171,0.12497712162046073,0.26180505335925597,0.7049816507695402,-0.01225502018331574,0.012838327084271189,0.023707676053484082,-0.18900542293136383,0.12612793752395435,8.420076898208848
815,4.209062150148448,1.2690410016845988,8.185310021899001,53.5660245761255,43.23227554755791,0.3205507540833467,0.04987480783998838,-0.03641581836787858,0.04537500288165058,0.011139649591288499,0.08411016113035044,0.25165163897592135,0.695243808413566,-0.008646095526105473,0.00931479626925955,0.03944417847452756,-0.2102606787641464,0.34913963685488686,10.420382281278256
816,4.178631760420191,1.27211140585828,7.2012447823153085,53.31567063167036,43.03846833699764,0.3580415256939671,0.025684250488086896,-0.018637459698575377,0.023128026960214015,0.005724905528851649,0.043087371919449266,0.2636818706984089,0.727966445307541,-0.004768250827250114,0.005056919486313617,0.03136004150485393,-0.1989436710340499,0.2206919962481588,9.328842968825674
817,4.165624218153319,1.265556391225549,8.507061308054526,54.46539147344048,43.49189926343923,0.4101186912220793,0.0681344527884362,-0.04962728971772163,0.06290459706991243,0.015823390950404664,0.11521565890794397,0.2700179447293027,0.7323845694466949,-0.011088096962249622,0.011860737984826612,0.02858835242403456,-0.16241891269481595,0.18340517258971126,6.217856934304252
818,4.163193023881924,1.2644940787980279,8.592242074457944,54.700838882699806,43.547268148395574,0.3770693136401582,0.0725982570579827,-0.05290194895886488,0.06722834744976638,0.01694326179753311,0.12288334271021599,0.2721044081753401,0.7365408545017487,-0.011669000025405045,0.012492303240418213,0.03055281253885152,-0.17590465204989572,0.20947669644832992,7.293268090106514
819,4.192468388661612,1.2663808200348885,8.098050433488707,53.43907385776611,43.24729616181427,0.3443646770874602,0.04864730918050979,-0.03548886632536494,0.044299400977185474,0.01091796576167442,0.08202874439602084,0.2567038092218688,0.7074964080480023,-0.00843212661856445,0.009063406623598162,0.03541741143858484,-0.19745437472920543,0.281492584629816,9.189693951295435
820,4.189464167568878,1.261990030207242,7.927545048571844,54.93631503501054,43.42538730808876,0.3883343676510207,0.046033650991501474,-0.03366151087566514,0.04232955386132488,0.010469180408409655,0.07789402444441669,0.2670180499001804,0.7324506463764953,-0.007792802637852273,0.008409095718595971,0.03216020006279267,-0.17508371414988394,0.2320976851313244,7.225352331610077
821,4.208377254760179,1.2698734026397112,8.455931807982052,53.795114460606655,43.299268643619556,0.3243043609578165,0.05944551408304429,-0.043403701337489935,0.05428598013273567,0.013385447115363228,0.10034604710041672,0.25239278180301894,0.6946529250600175,-0.010071818016797516,0.010851472829484827,0.036891745262983215,-0.20527537645459887,0.3054159598223665,9.932103626572255
822,4.163664160565554,1.2597910510548938,7.16668719233527,54.06019085193551,43.216881059737815,0.3929610808182985,0.0268392021558241,-0.01955639976031579,0.024401571375854327,0.006026043639820837,0.04521472989185758,0.274677705643599,0.7571870742589423,-0.004866319586321349,0.005205522591100609,0.02969027998601447,-0.18288429884140425,0.1978162258532984,7.883523577610221
823,4.182203734248593,1.2886159047556622,8.308836225439626,53.63807595716847,43.15995728124525,0.36196201172803744,0.05482818425465404,-0.039569872726915666,0.04973806786879701,0.012631491179545741,0.09193476094390529,0.2571335009888118,0.6973929450877608,-0.00940224554089709,0.009852471010523363,0.02605323723871891,-0.18408110348837495,0.1523199237887137,7.987041587718522
824,4.206381535487134,1.277897921814859,7.610687020433707,54.83385621225041,43.210443194212985,0.3041647634201417,0.03449715881011325,-0.025084537619887864,0.03135914855144094,0.007794594348691782,0.05806171301286242,0.25961675036900245,0.7127643972492446,-0.006092129165782409,0.0064894703727943,0.037385514239341826,-0.2243398212622988,0.3136462092440049,11.862610384007365
825,4.1797775790700955,1.2728232296114215,8.544680139826207,54.7882843547675,43.460914625879724,0.44849263275715695,0.06779693987581886,-0.04931321194803466,0.062493209037462465,0.01576061067669038,0.11452953823659094,0.2663297770413293,0.7216396910676892,-0.011040447270044313,0.01177162339604652,0.023072684321444513,-0.14721181862526433,0.11946194289930659,5.108023462753545
826,4.194322865748328,1.2711767791906616,7.06143877707839,53.04716655042159,42.96561292527401,0.3446968645708438,0.02205402002565933,-0.01603294294671863,0.01977307356543555,0.004840092321746968,0.03698700126934791,0.258087916684686,0.7180754982158952,-0.00419259307546749,0.0044669861807331655,0.036587379826435534,-0.20800950769138354,0.3003972436560503,10.198443632776927
827,4.170537443357763,1.254090761352186,8.897657766484677,53.54642637843259,43.51524026930933,0.39754391404096295,0.08336597160106629,-0.06105510936581078,0.0770315837167815,0.01906157542380147,0.1413359798940463,0.2635563456822287,0.7211740107924764,-0.013469474264097402,0.014615323886705457,0.03139166084980349,-0.167055883881865,0.2211372542223081,6.5779577651742684
828,4.206349570719328,1.2764202051910216,7.179985309297802,53.67940121339902,43.00592271854776,0.4000467268164544,0.02394399044276746,-0.017399983325224255,0.021517769405139983,0.005288659398775779,0.04017310044913166,0.2558164668637095,0.7095340813545329,-0.004481974251347321,0.004770071957367408,0.028856630025973568,-0.1760718668580902,0.18686352974500964,7.307140629104884
829,4.195317821234109,1.2683627334166312,7.630709307615323,53.507097036831766,43.15167375701026,0.4131009332341162,0.03502842295377651,-0.025526491269491015,0.031729969908749385,0.007799483675761512,0.0589589091867644,0.25767062358094683,0.7126294165129046,-0.006286380779966052,0.0067368634533883235,0.030121302117275463,-0.16786451150172949,0.20360142329871542,6.641792593398174
830,4.199179989773599,1.2820452403313363,8.042922999661538,53.18652180279864,43.08225443504972,0.3553953648333575,0.04465112857613429,-0.03236457518600753,0.0403115489684025,0.010044111474552357,0.07491856606998443,0.251000100899381,0.6893066386501001,-0.007909463576980373,0.008377823462641988,0.029754224606308024,-0.1903317740909803,0.19866922589091662,8.538667829571773
