sector,scenario,ensemble,window_id,M2,s0,theta_deg,f1_GeV,f2_GeV,normalization_scheme,two_point_M2_GeV2,two_point_s0_mix_GeV2,two_point_s01_GeV2,two_point_s02_GeV2,T_A,T_B,T_A_pert,T_A_tw2,T_A_tw3,T_A_tw4,T_A_3p_g,T_A_3p_gamma,T_B_pert,T_B_tw2,T_B_tw3,T_B_tw4,T_B_3p_g,T_B_3p_gamma,chi_effective,fperp_s_used_GeV,transition_scheme,state,state_key,g_GeV_inv,g_A_component_GeV_inv,g_B_component_GeV_inv,interference,Gamma_keV,physical_normalization,two_point_matrix_theta_deg,two_point_offdiag_residual,mass_low_GeV,mass_high_GeV,g_low_GeV_inv,g_high_GeV_inv,quoted_combo
Bs,lattice_fperp_s,theta_sensitivity_25_45,central_10_14,12.472378299850394,38.394710029116396,35.75760107205119,0.5273006218376523,0.09251052293239652,direct_AA_AB_BB_two_point_LO_d3_d5,6.908903912357411,44.406099907379925,43.9,42.575,0.06447957145598142,0.10168943080382294,-0.007214594627102504,0.06732671157521766,0.0,0.0036802485626965804,6.573296039244271e-05,0.0006214729847772492,0.03290515412075119,0.06598938478673207,-0.0024393109094196304,0.0036071468935963275,-0.00014313643730103925,0.0017701923494640296,4.746762189926547,-0.0545986673519292,rohrwild_nonlocal_exact_post_borel,B_{s1}(5830),Bs1_5830,-0.10651323204758334,0.7851906958664902,-0.8917039279140735,destructive,2.406756423206849,,39.51762121354379,0.08673007486446539,5.746399165879225,5.828867092728308,0.30893807293774633,-0.10651323204758334,high
Bs,lattice_fperp_s,theta_sensitivity_25_45,central_10_14,13.473765895655292,40.63601360979441,28.420990320865545,0.5196052542844549,0.1386100491578932,direct_AA_AB_BB_two_point_LO_d3_d5,6.735362198059873,42.14684924264155,44.275,43.325,0.07937274562065955,0.1218847438976735,-0.009567653519188939,0.08430092843497734,0.0,0.003874238565425868,7.249307010690196e-05,0.0006927390693383593,0.037607848784368875,0.08233643676864728,-0.0036524546537957093,0.003783955937269239,-0.00015730283075808679,0.001966259891941891,4.935774157877622,-0.0561107827521765,rohrwild_nonlocal_exact_post_borel,B_{s1}(5830),Bs1_5830,0.09668858844456413,0.5721986866888447,-0.47551009824428053,destructive,1.9854477772525074,,39.870811740468795,0.16261176625671914,5.748398858312802,5.82887404161222,0.3105125351189865,0.09668858844456413,high
Bs,lattice_fperp_s,theta_sensitivity_25_45,central_10_14,10.824615883903073,39.77329273700727,33.42126456698048,0.5263765789267103,0.10595021344306389,direct_AA_AB_BB_two_point_LO_d3_d5,7.095582390075553,45.31374609709414,43.7,42.925,0.04782663639254247,0.07487660809555018,-0.007619070294572112,0.05091841472102594,0.0,0.003823059284793211,6.303121808739088e-05,0.0006412014632080253,0.021103922194826593,0.04966727698449456,-0.001304731781948393,0.0037291212907215624,-0.00013659396481870476,0.0018176133722745717,4.0091238836033005,-0.05406059581893592,rohrwild_nonlocal_exact_post_borel,B_{s1}(5830),Bs1_5830,-0.025079923712047925,0.7566454494761177,-0.7817253731881656,destructive,0.13337109025896018,,39.439659991176924,0.10069534897268909,5.764684524770365,5.828465639865496,0.33118434167955313,-0.025079923712047925,high
Bs,lattice_fperp_s,theta_sensitivity_25_45,central_10_14,11.039453693762148,39.95563338254507,38.11630380458852,0.5055602981400437,0.08724446389177849,direct_AA_AB_BB_two_point_LO_d3_d5,7.026987711059357,46.92746823359602,42.8,42.85,0.04452860058563367,0.07114378905066639,-0.0075619017876621,0.04830007768661738,0.0,0.0032002432913968894,5.30993341358306e-05,0.0005370820611456669,0.022428050216363585,0.04714905916835959,-0.0029657643602040325,0.0031239796606170847,-0.00011515813203705742,0.0015236224975672156,4.451856956470294,-0.049741017237978566,rohrwild_nonlocal_exact_post_borel,B_{s1}(5830),Bs1_5830,-0.19537735835973336,0.7707225367983694,-0.9660998951581028,destructive,8.096022758396835,,39.431660816412595,0.10483821268243929,5.725400692132722,5.8288667749747525,0.3055744464137182,-0.19537735835973336,high
Bs,lattice_fperp_s,theta_sensitivity_25_45,central_10_14,13.195909744249938,38.33042906310368,42.67830587925508,0.5481191954316132,0.0952409938950333,direct_AA_AB_BB_two_point_LO_d3_d5,6.992116091238149,44.31705541804206,44.625,43.7,0.0776224852573596,0.12424731120994295,-0.005989289346818211,0.07772521153532874,0.0,0.0049476483400199035,9.159779888434489e-05,0.0008473169299448187,0.03997066192561808,0.07633480948536064,0.0008642142232273203,0.004859141403099467,-0.0001998600932536914,0.0024183442658911483,3.798903778059021,-0.05592919941052219,rohrwild_nonlocal_exact_post_borel,B_{s1}(5830),Bs1_5830,-0.3436505641934423,0.7220671771437811,-1.0657177413372234,destructive,25.034143045558082,,39.3652317557576,0.08933393924241705,5.779796208395321,5.828369368976536,0.3124309649004493,-0.3436505641934423,high
Bs,lattice_fperp_s,theta_sensitivity_25_45,central_10_14,11.794369069979915,40.004283054881725,29.00815250178743,0.5444758767950048,0.13966050395774854,direct_AA_AB_BB_two_point_LO_d3_d5,6.529838734216892,42.3024166252833,45.775,44.05,0.06156775443044949,0.09663822201930823,-0.0073641254468122894,0.06487854806412634,0.0,0.0034037848223090355,5.9330033641749606e-05,0.0005902169571846588,0.02860354025384285,0.06342661935041705,-0.0002675341725460196,0.0033276109086463317,-0.00012886214947920474,0.0016768478284272233,5.0932656338568485,-0.056121991036698717,rohrwild_nonlocal_exact_post_borel,B_{s1}(5830),Bs1_5830,0.07888435648519732,0.6084349781024707,-0.5295506216172734,destructive,1.3196656353737437,,39.824716051474894,0.1476090230133137,5.75070220300428,5.828754619902584,0.32337232300564994,0.07888435648519732,high
Bs,lattice_fperp_s,theta_sensitivity_25_45,central_10_14,12.789412157517464,38.5183536526229,42.2347603035046,0.5577602960926548,0.09565813559594412,direct_AA_AB_BB_two_point_LO_d3_d5,6.899119886534162,45.03086849967364,45.725,43.7,0.06628562352071744,0.10772235867142878,-0.008922346229978829,0.07189540728286953,0.0,0.0027813518062519823,5.090376000981674e-05,0.00048030690156494727,0.03352974243236701,0.07029429223166234,-7.525187483973526e-05,0.0027194109339766345,-0.00011057300482286581,0.0013647379530854025,6.396071929034973,-0.053757649410075076,rohrwild_nonlocal_exact_post_borel,B_{s1}(5830),Bs1_5830,-0.3132103402283486,0.6588769372800295,-0.9720872775083781,destructive,20.79508144585603,,39.58572590623321,0.1373997868300878,5.742328727637799,5.82857569986899,0.27940869230145465,-0.3132103402283486,high
Bs,lattice_fperp_s,theta_sensitivity_25_45,central_10_14,10.653330713046438,40.77306032975333,33.047723621378616,0.5792797465847358,0.10638148582546268,direct_AA_AB_BB_two_point_LO_d3_d5,7.28449611398795,45.14428867289693,46.8,42.325,0.04961887670036605,0.07429194109893779,-0.005324837498113661,0.05136145572966752,0.0,0.0030226770953797827,4.931371452772704e-05,0.0005102676589046852,0.02313064770361902,0.050288568288888016,-0.003431457072234692,0.0029595365117048612,-0.0001072704243424242,0.0014519160913030204,5.163396466122418,-0.05599864593279473,rohrwild_nonlocal_exact_post_borel,B_{s1}(5830),Bs1_5830,0.02116839317341035,0.8173300355533759,-0.7961616423799656,destructive,0.09520046745900979,,39.39002333712646,0.08583910094575042,5.823386860894061,5.828921263887525,0.3217184573757101,0.02116839317341035,high
Bs,lattice_fperp_s,theta_sensitivity_25_45,central_10_14,10.890813062413837,38.73517128924158,44.03915427851791,0.5034658021552691,0.09609004753485927,direct_AA_AB_BB_two_point_LO_d3_d5,7.26604010686192,42.153413073901724,42.475,43.225,0.04606556536188426,0.0743612678316827,-0.00520710200233095,0.04756670942844725,0.0,0.0031403053981292153,5.156459455541821e-05,0.0005140879430833331,0.02435906832072358,0.04666854428382757,-0.001100742040037671,0.003081009455947142,-0.0001123965776241209,0.0014657843888461971,4.642874964816933,-0.05176479828289924,rohrwild_nonlocal_exact_post_borel,B_{s1}(5830),Bs1_5830,-0.38415981996362947,0.6847831076506606,-1.06894292761429,destructive,31.323792965249776,,39.76678662959501,0.1339059557644467,5.712217249558961,5.828669436282876,0.3236391496167831,-0.38415981996362947,high
Bs,lattice_fperp_s,theta_sensitivity_25_45,central_10_14,12.40983771584543,39.63981997902601,31.219165435664422,0.5351464491526875,0.1184638255921838,direct_AA_AB_BB_two_point_LO_d3_d5,7.2933180248716685,46.413404965722926,44.275,43.025,0.06546501478971715,0.09969825275724362,-0.008327674102286542,0.06888552449769374,0.0,0.0041198494952599425,7.360453630330565e-05,0.000713710362746701,0.03143242055749253,0.06733971242754462,-0.004968997812088907,0.004027398822590915,-0.0001598557284004516,0.0020275744901049183,4.250318407760892,-0.054707246168819224,rohrwild_nonlocal_exact_post_borel,B_{s1}(5830),Bs1_5830,0.05064761455306732,0.6578642512776346,-0.6072166367245673,destructive,0.5440543003833199,,39.30708072669384,0.08066954205312518,5.7781098872006496,5.828534558951186,0.3054628095104006,0.05064761455306732,high
Bs,lattice_fperp_s,theta_sensitivity_25_45,central_10_14,12.035341122695296,38.48721760633502,38.74642609445406,0.5082767040233286,0.08782274918163621,direct_AA_AB_BB_two_point_LO_d3_d5,7.279705117833903,46.0741631942112,42.225,42.625,0.0608403601865494,0.09770985927623588,-0.00863024780533865,0.06405362521378938,0.0,0.004564424171507992,8.023823151405436e-05,0.0007723203750766256,0.028157918106946997,0.06258969224950121,0.0004831838658712945,0.0044601051577853185,-0.0001741890235550167,0.00219314891968607,3.7659055104961037,-0.05496051296994718,rohrwild_nonlocal_exact_post_borel,B_{s1}(5830),Bs1_5830,-0.23498977056137693,0.8137053652608367,-1.0486951358222136,destructive,11.735050594740857,,39.245444941290884,0.06331029359651666,5.735411155783668,5.828774230694998,0.32904173042628626,-0.23498977056137693,high
Bs,lattice_fperp_s,theta_sensitivity_25_45,central_10_14,13.609635150586051,39.778209655727835,26.99616917298637,0.5509456226857254,0.14925452891219068,direct_AA_AB_BB_two_point_LO_d3_d5,7.121319308522337,42.53851213345787,46.125,42.975,0.0795979168862396,0.12501553094204892,-0.009112219829495519,0.08472820821812779,0.0,0.00333076302763209,6.271134424157125e-05,0.0005884541257336656,0.0391700979118489,0.08285894702273877,-0.0018069259708466795,0.003257280226454937,-0.00013625041462740937,0.0016723821664803877,5.781633108997602,-0.05605483255390245,rohrwild_nonlocal_exact_post_borel,B_{s1}(5830),Bs1_5830,0.10598744284469125,0.5302614019696748,-0.4242739591249835,destructive,2.383719406554864,,39.80656219760909,0.12780708532807747,5.791339396156284,5.828824345699669,0.2959581510540155,0.10598744284469125,high
Bs,lattice_fperp_s,theta_sensitivity_25_45,central_10_14,10.149389261257484,40.43092084745432,26.776359067960584,0.49358662874408493,0.14792140095441716,direct_AA_AB_BB_two_point_LO_d3_d5,6.883503859108175,45.38809941800123,41.9,42.725,0.04390676918340493,0.0689731796854676,-0.004702528686892942,0.04366665031049895,0.0,0.004183036483066385,6.634755449599642e-05,0.0006932635222365391,0.020627852147882392,0.04277985755744182,-0.0003619899284722977,0.004098086380125584,-0.000144409149605912,0.0019737826780959994,3.3915109281409634,-0.05336720799254022,rohrwild_nonlocal_exact_post_borel,B_{s1}(5830),Bs1_5830,0.13398431744399464,0.6463483277398657,-0.5123640102958711,destructive,3.8143735535106735,,39.20765516982221,0.08060542263483206,5.7226360955678715,5.828839634365435,0.3854777792203476,0.13398431744399464,high
Bs,lattice_fperp_s,theta_sensitivity_25_45,central_10_14,12.305913728438899,40.12125014348626,29.387287374066997,0.5193127410991782,0.13234710870482252,direct_AA_AB_BB_two_point_LO_d3_d5,6.862351445485441,45.192838634860465,43.7,43.175,0.06718610485243533,0.10537756576500475,-0.004592921413073986,0.0678867664004586,0.0,0.0032654173232257817,5.8044842233622466e-05,0.0005687976995913175,0.03580351667593052,0.06666942417944688,-0.0017989382583850258,0.003206862017272088,-0.0001266442718430097,0.0016233454225832963,5.300233791382836,-0.054461639488957346,rohrwild_nonlocal_exact_post_borel,B_{s1}(5830),Bs1_5830,0.07305800854843358,0.6261060917349455,-0.5530480831865119,destructive,1.1352951609295914,,39.43049114603458,0.11454428497717963,5.714465713185084,5.829055906815308,0.3287946547358031,0.07305800854843358,high
Bs,lattice_fperp_s,theta_sensitivity_25_45,central_10_14,10.073522215544346,39.62625571411467,42.3366203550027,0.5649328403103246,0.0960703817079707,direct_AA_AB_BB_two_point_LO_d3_d5,6.998519342217703,43.08740965656931,46.3,43.55,0.039487296014171745,0.062078042977436215,-0.0073376869654641465,0.044241518135528034,0.0,0.0021879353887038068,3.472711273316303e-05,0.0003608023426708943,0.016597747755988258,0.04306860093113887,-0.0006638600984831979,0.0021299295343015874,-7.510688572018708e-05,0.001020731740210886,6.652133022842431,-0.05468510602285348,rohrwild_nonlocal_exact_post_borel,B_{s1}(5830),Bs1_5830,-0.3224606146048419,0.7458491652414203,-1.0683097798462622,destructive,22.056723566267078,,39.87021516626579,0.15621356305326253,5.766040132378744,5.828531928558227,0.3071270910495232,-0.3224606146048419,high
Bs,lattice_fperp_s,theta_sensitivity_25_45,central_10_14,10.082429995388384,40.50219457495012,26.09256624312934,0.5487687630614622,0.16332158332802935,direct_AA_AB_BB_two_point_LO_d3_d5,7.025420047556299,46.0030871918852,46.1,43.375,0.04391325805984631,0.06791106380217639,-0.005634830114142382,0.04759878217762042,-0.0,0.0016488863473465897,2.6149921134701362e-05,0.00027426972788698647,0.01905701508567668,0.04651936267979623,9.895475417918968e-07,0.0016114937925038977,-5.677911683307462e-05,0.0007789818134908546,9.406636278136848,-0.058358841053353275,rohrwild_nonlocal_exact_post_borel,B_{s1}(5830),Bs1_5830,0.14592727570459557,0.6014269902605829,-0.4554997145559873,destructive,4.522031994221323,,39.55235514252727,0.11256979553209459,5.740151543830574,5.828727107681006,0.3517561917717922,0.14592727570459557,high
Bs,lattice_fperp_s,theta_sensitivity_25_45,central_10_14,10.014888877536373,39.78442259842515,40.05260617142083,0.5238589905889598,0.0823141487645357,direct_AA_AB_BB_two_point_LO_d3_d5,7.022177260372715,46.63144208212166,43.7,42.325,0.039339338226194204,0.06169798992978873,-0.004116089506199533,0.040045019292940805,0.0,0.002898269375464954,4.505672048458544e-05,0.0004670823435033958,0.019941040735187945,0.039302616940617874,-0.0016241861051444746,0.0028445377993538143,-9.824554675509357e-05,0.0013322261065286678,4.6783264482907585,-0.05282078293539967,rohrwild_nonlocal_exact_post_borel,B_{s1}(5830),Bs1_5830,-0.2969962576571564,0.9325996280162209,-1.2295958856733773,destructive,18.700369017525,,39.30996023263893,0.08381613443209004,5.7506374165570255,5.828523697491231,0.3420453184589378,-0.2969962576571564,high
Bs,lattice_fperp_s,theta_sensitivity_25_45,central_10_14,13.454035550150314,40.40826914758057,27.735763372830064,0.5051241619638608,0.13609653648839917,direct_AA_AB_BB_two_point_LO_d3_d5,7.158972247521945,46.26856637356042,43.225,42.35,0.07925801068256028,0.12518247906787408,-0.007059508119483134,0.08112253297414859,0.0,0.004348781322470097,8.06868329492421e-05,0.0007655176724754779,0.04048913998677348,0.07950765634224433,-0.0010812276873925298,0.00426221172118365,-0.00017569137966670195,0.002180390084731854,4.3044266527992505,-0.05554027572391294,rohrwild_nonlocal_exact_post_borel,B_{s1}(5830),Bs1_5830,0.10003468319767583,0.5900960892442951,-0.4900614060466193,destructive,2.120084454670374,,39.324432788837726,0.08499407250075244,5.762573978468935,5.828524997580715,0.32906142600396615,0.10003468319767583,high
Bs,lattice_fperp_s,theta_sensitivity_25_45,central_10_14,10.48136615950492,40.103803933620824,43.39120939210785,0.5487682883942787,0.09537294724084021,direct_AA_AB_BB_two_point_LO_d3_d5,7.147526291145612,42.08619757294745,44.825,42.95,0.044863773652391956,0.06864791199077949,-0.005289643094828361,0.04645504441960339,0.0,0.0031268413679344147,5.052392802407197e-05,0.0005210070316584407,0.021996675267329683,0.04549190077012343,-0.003275467056414254,0.0030620131572614228,-0.00010992048755189114,0.001482710340031083,4.6489299596785365,-0.05299390727256038,rohrwild_nonlocal_exact_post_borel,B_{s1}(5830),Bs1_5830,-0.33614524668023293,0.7527807611856993,-1.0889260078659322,destructive,24.04523807138584,,39.72042570948527,0.12585490582549225,5.768232029001823,5.829017341024158,0.3164581589842424,-0.33614524668023293,high
Bs,lattice_fperp_s,theta_sensitivity_25_45,central_10_14,11.888399600054049,40.57148207720714,38.719172014908835,0.5327405904358742,0.09144098576616633,direct_AA_AB_BB_two_point_LO_d3_d5,7.057275222932244,45.21793391589475,43.575,43.3,0.06185476239944528,0.09474825790503927,-0.005108732190022431,0.0630734767656211,0.0,0.003260943350035447,5.715705609639696e-05,0.0005719174177147742,0.03242625444060463,0.06184829235200599,-0.004229139652166798,0.003197600449484848,-0.00012451771115235382,0.0016297680262629373,5.069576193502059,-0.0530829164985376,rohrwild_nonlocal_exact_post_borel,B_{s1}(5830),Bs1_5830,-0.18600120259810415,0.8156740268693987,-1.0016752294675029,destructive,7.331935554152651,,39.38183314975616,0.08446493660188106,5.709816595278964,5.82857431594803,0.3148172700460531,-0.18600120259810415,high
Bs,lattice_fperp_s,theta_sensitivity_25_45,central_10_14,10.047822035663525,38.53819847319805,36.64062162099553,0.5519833936052045,0.09334073528401492,direct_AA_AB_BB_two_point_LO_d3_d5,6.918416680855406,45.669554829478685,44.45,42.85,0.04585057711829958,0.07107130059394028,-0.0028221083163825016,0.04476348642375348,0.0,0.0033188535944865248,5.249490399483862e-05,0.0005378505124472359,0.022508632919916116,0.04406140259190422,-0.0001892727909201078,0.0032667997078230557,-0.00011479735822341819,0.0015385355234404264,4.526598597668188,-0.05678324109696898,rohrwild_nonlocal_exact_post_borel,B_{s1}(5830),Bs1_5830,-0.1516213724457982,0.9917369817060833,-1.1433583541518815,destructive,4.880021739777482,,39.14561262816152,0.03558260956808617,5.73951360421145,5.828925946992593,0.3710755429559498,-0.1516213724457982,high
Bs,lattice_fperp_s,theta_sensitivity_25_45,central_10_14,10.043180402393688,40.81650339282316,41.85461202963026,0.48819892858572267,0.08405069643036414,direct_AA_AB_BB_two_point_LO_d3_d5,6.890763264580142,45.52631102310752,41.75,42.0,0.04090541758668847,0.06501838112503892,-0.005514514066927783,0.04260409794310005,-0.0,0.003235607517506241,5.0491475016134833e-05,0.0005297347179938228,0.018351018501645656,0.04165396952948487,0.0004544845136820901,0.0031634491387090803,-0.00010967393184740049,0.0015051333733646197,4.376261600175837,-0.0547944995644186,rohrwild_nonlocal_exact_post_borel,B_{s1}(5830),Bs1_5830,-0.38918169421629456,0.918122856992358,-1.3073045512086525,destructive,32.152452750852504,,39.44870865349961,0.07677674474258003,5.711224798288416,5.828755463853956,0.37475353027678426,-0.38918169421629456,high
Bs,lattice_fperp_s,theta_sensitivity_25_45,central_10_14,10.220242780716369,39.434326620922256,41.94563371622811,0.5705077971450291,0.0968532486754238,direct_AA_AB_BB_two_point_LO_d3_d5,6.880559663228812,47.203508790524126,46.075,43.425,0.041569781684579254,0.06589958580428024,-0.006895032017842264,0.044753286353897644,0.0,0.00313853559200224,5.0521570639426025e-05,0.0005224701858822094,0.01847740616747196,0.04364132308536942,-0.0006508719407486241,0.0030605539155801457,-0.00010945362635197641,0.0014806282029593124,4.580193308606017,-0.05273760446945768,rohrwild_nonlocal_exact_post_borel,B_{s1}(5830),Bs1_5830,-0.3222179785252657,0.7587532131876615,-1.0809711917129272,destructive,22.036761802822756,,39.290895823873306,0.074397706220181,5.772074616945493,5.828834248705728,0.31286567464201753,-0.3222179785252657,high
Bs,lattice_fperp_s,theta_sensitivity_25_45,central_10_14,11.669754697884178,39.12486668829793,44.006791394368925,0.5363025003131128,0.09370391597695069,direct_AA_AB_BB_two_point_LO_d3_d5,6.72127270307376,45.430308838750804,45.65,43.375,0.05667146459639402,0.08897793751750652,-0.00926238919281541,0.06289142493593045,0.0,0.0025683835128470127,4.392094490922382e-05,0.00043012439552274866,0.024203783138167886,0.06132792249495015,-0.00018206072669936066,0.0025045326159115282,-9.515219869440879e-05,0.001218912193870712,6.847266536284786,-0.05858143279381038,rohrwild_nonlocal_exact_post_borel,B_{s1}(5830),Bs1_5830,-0.3700209772940941,0.7163247705530422,-1.0863457478471363,destructive,29.052576714673034,,39.8002994100787,0.143299450793267,5.767602503857454,5.8287321506834955,0.3111662783018282,-0.3700209772940941,high
Bs,lattice_fperp_s,theta_sensitivity_25_45,central_10_14,10.037420449754116,38.2283404949314,30.861822275961785,0.5292449995737943,0.12339907412538652,direct_AA_AB_BB_two_point_LO_d3_d5,6.525031013835804,47.32679766197913,44.725,44.1,0.040470270467243157,0.06389628145495196,-0.006075026833994622,0.04260518248709716,0.0,0.0033527763474302417,5.2570703101406814e-05,0.0005347677636089709,0.017550962510781795,0.04164819458675205,1.4644431722194365e-05,0.003277467049130071,-0.00011417154295165579,0.0015191844195175039,4.337671860575882,-0.05580806619761891,rohrwild_nonlocal_exact_post_borel,B_{s1}(5830),Bs1_5830,0.04014714596259161,0.7104547630293625,-0.6703076170667709,destructive,0.342250551556527,,39.413118253992224,0.09164262924238063,5.759240646851361,5.828778581511739,0.35052221997780875,0.04014714596259161,high
Bs,lattice_fperp_s,theta_sensitivity_25_45,central_10_14,13.235158824518933,39.382202920106195,38.69291697424871,0.5575522056805629,0.09372169731272487,direct_AA_AB_BB_two_point_LO_d3_d5,7.151832508667081,47.35483738413642,44.9,43.6,0.07911799344233182,0.12357423378815605,-0.008525710788769018,0.08258574716439462,0.0,0.00422996472984772,7.910685286032228e-05,0.0007488854839981823,0.03762866376074241,0.08077263444023537,-0.0009208329558529396,0.0041370987918649205,-0.00017189117784618773,0.0021285609290124657,4.553466372993891,-0.05655705136635731,rohrwild_nonlocal_exact_post_borel,B_{s1}(5830),Bs1_5830,-0.1925232616252448,0.767027235187278,-0.9595504968125228,destructive,7.872560475023711,,39.173125663702784,0.08386643587805162,5.764457883573719,5.828949115969418,0.2994785085154874,-0.1925232616252448,high
Bs,lattice_fperp_s,theta_sensitivity_25_45,central_10_14,13.712006169065111,40.59548408574474,39.01319905960254,0.5596173564575978,0.08998033193344507,direct_AA_AB_BB_two_point_LO_d3_d5,7.095742033200072,42.66243565131799,45.325,42.825,0.08213249494638719,0.13072741375100708,-0.007792026076698593,0.0859873581840252,0.0,0.003279838383863233,6.246077337249175e-05,0.0005948636818248723,0.04213591375406692,0.08413475874070933,-0.00030814675316258907,0.003209174196796257,-0.00013577772871505828,0.0016914915413122416,5.760998374577666,-0.05420708267134703,rohrwild_nonlocal_exact_post_borel,B_{s1}(5830),Bs1_5830,-0.22177330715204202,0.7660243433859766,-0.9877976505380186,destructive,10.441342300404315,,39.683058028290446,0.12709311711643317,5.7537115364889635,5.828860534672317,0.29033053930615804,-0.22177330715204202,high
Bs,lattice_fperp_s,theta_sensitivity_25_45,central_10_14,11.991581687325544,40.02228202535689,44.018013016493896,0.4735738416871373,0.0910544884415067,direct_AA_AB_BB_two_point_LO_d3_d5,6.898331379971165,43.5198151194099,41.525,42.925,0.0616518714735136,0.09305409230642249,-0.009859398257833262,0.06658698076570845,0.0,0.004147627042382954,7.177784418284029e-05,0.0007048840790726215,0.025599946479585103,0.06489132275829054,-0.003320080615574847,0.004042006440197285,-0.00015540609539680577,0.0019963033393212153,4.3050356561551855,-0.05842130751750995,rohrwild_nonlocal_exact_post_borel,B_{s1}(5830),Bs1_5830,-0.34162053225007516,0.7451200689569482,-1.0867406012070233,destructive,24.747841644596917,,39.809288122923775,0.133311568549456,5.728456899258938,5.828575323367001,0.3438747174559512,-0.34162053225007516,high
Bs,lattice_fperp_s,theta_sensitivity_25_45,central_10_14,11.343231280503726,38.79882052100121,37.25696224651369,0.5584812155172165,0.09036326030470311,direct_AA_AB_BB_two_point_LO_d3_d5,7.020681427931355,43.90456941157777,45.9,42.75,0.05620545673031933,0.0847114309857388,-0.007235890387315062,0.06046514520147559,0.0,0.0025131567104675692,4.2582324931891946e-05,0.00042046288075933404,0.02513308362150345,0.0591346394290953,-0.0031166480595899446,0.002457855933482223,-9.252232918382986e-05,0.0011950223904316016,6.928229298038611,-0.05882329897011853,rohrwild_nonlocal_exact_post_borel,B_{s1}(5830),Bs1_5830,-0.12717549896878733,0.8688560915741799,-0.9960315905429672,destructive,3.4345200474909205,,39.69020547110453,0.11795223741166161,5.770000963263038,5.828852604208043,0.31251623216144275,-0.12717549896878733,high
Bs,lattice_fperp_s,theta_sensitivity_25_45,central_10_14,12.552860808124432,40.491602257553126,36.249586357368045,0.5466103671455247,0.09374096818602926,direct_AA_AB_BB_two_point_LO_d3_d5,7.057355921048219,42.988316835968746,44.7,42.975,0.0705505522943515,0.11221910903939633,-0.005330925118505465,0.07162919105185694,0.0,0.0035604066433400717,6.41077168159331e-05,0.0006277720008440221,0.03671267514414814,0.07026564881600172,9.822666034718252e-05,0.003492630297359855,-0.00013971520069764893,0.001789643322237077,4.967375518912549,-0.054653889951062774,rohrwild_nonlocal_exact_post_borel,B_{s1}(5830),Bs1_5830,-0.1351897294012704,0.8130584701689054,-0.9482481995701758,destructive,3.8904344764271035,,39.604132627799636,0.10670929301451781,5.755080534299584,5.829193595101748,0.3171646735721312,-0.1351897294012704,high
Bs,lattice_fperp_s,theta_sensitivity_25_45,central_10_14,13.469458152378051,38.93287574338448,43.337069807516194,0.5334255775971636,0.10079135736091176,direct_AA_AB_BB_two_point_LO_d3_d5,6.853332452093846,44.33223142549994,43.55,43.95,0.08261462938872917,0.12883784399962872,-0.005721564328255826,0.08249476424422528,0.0,0.004891049850028766,9.215560489145703e-05,0.0008582240178394951,0.042901860175453825,0.08098951606210861,-0.0021029149565042287,0.0048018048662671065,-0.00020100391069228103,0.0024485817629956684,3.8999334609509635,-0.05547148310300109,rohrwild_nonlocal_exact_post_borel,B_{s1}(5830),Bs1_5830,-0.3158727149318188,0.6699196393089271,-0.9857923542407458,destructive,21.170460142486338,,39.3458596469242,0.08694528613989226,5.730134122975853,5.828664035883082,0.3089515443834523,-0.3158727149318188,high
Bs,lattice_fperp_s,theta_sensitivity_25_45,central_10_14,11.57149212864949,40.35250765067135,41.166484839013904,0.5072269966370037,0.08586422758277225,direct_AA_AB_BB_two_point_LO_d3_d5,7.064208648989466,46.37433602794746,41.775,42.0,0.058988567998770586,0.09298772217724656,-0.004577574086927334,0.05716797272288364,0.0,0.005379300391375174,9.228346288627817e-05,0.0009265855085528333,0.03059959665063765,0.05611174289999392,-0.001445299654717197,0.005279912968154926,-0.0002012357722037923,0.002643005085381056,2.913798563838555,-0.051959903587502965,rohrwild_nonlocal_exact_post_borel,B_{s1}(5830),Bs1_5830,-0.3262594550410205,0.8622571177854583,-1.1885165728264788,destructive,22.574256432372618,,38.960874422114266,0.04403625863480508,5.7474992334403625,5.828621510090381,0.3483482184483597,-0.3262594550410205,high
Bs,lattice_fperp_s,theta_sensitivity_25_45,central_10_14,12.439886734118826,40.501962428225276,31.05904136140632,0.5401033239635279,0.12019057665085991,direct_AA_AB_BB_two_point_LO_d3_d5,6.739181126006907,44.579673428766355,45.275,43.125,0.06713119331764773,0.10722962771411046,-0.005744935592816675,0.0690588338273073,0.0,0.0031997010403513088,5.712816106181724e-05,0.0005604658817439778,0.03517347588787691,0.06771589008642596,-0.00026986452558183595,0.003137478465096466,-0.00012445201433783042,0.0015970998146307939,5.412965203647032,-0.054160830131907124,rohrwild_nonlocal_exact_post_borel,B_{s1}(5830),Bs1_5830,0.025214958293733547,0.66363873127851,-0.6384237729847765,destructive,0.13493889443364046,,39.581680631906664,0.11223167307111734,5.7527886234662216,5.828702158501799,0.3176956506240467,0.025214958293733547,high
