M2,s0,gA_star,width_A_keV,qcd_side,pert,heavy_local,twist2_chi_phi,twist4_2p,twist3_2p_f3g,twist4_3p_F2,twist3_3p_F3,F2_integral,F3_integral,theta_deg,g1_2460_axial_only,g2_2536_axial_only,Gamma2460_axial_only_keV,Gamma2536_axial_only_keV,fV_Dsstar_GeV,fA_GeV,f1_GeV,f2_GeV,chi_effective,fperp_s_used_GeV,omegaA,omegaV,scenario,ensemble
3.044364778527935,7.72742127766109,0.18945462104876787,1.1546494701124372,0.010846029007185847,0.01280504197848759,-0.005201550994607269,-0.0324007316979536,-0.0014608166551550402,0.018755592657267152,-0.0004070989381200541,0.01875559265726707,-0.1562500000000002,-7.6661069850275805,35.3,0.0722577138135257,0.09563939180329176,0.16796089818288878,0.49337242019545385,0.27319035826454036,0.2267376052837844,0.3435305695354677,0.3665686615953081,3.1384842175733136,-0.03278981274695646,-3.787543460821615,5.522272702412147,legacy_chi_condensate,theta_fixed
3.5064625743985443,7.962505067991851,-0.1369667117837607,0.5962477916984923,-0.00745499488305385,0.015258318806213051,-0.004269890610161382,-0.026114141585525802,-0.0010103215558640497,0.004507551665245845,-0.000334063268207398,0.004507551665245886,-0.1562500000000002,-4.643160607826374,35.3,-0.05424116070526205,-0.06604738361368423,0.09350927142196938,0.23413251876713526,0.19970528572784474,0.2348427528037923,0.34267629722867315,0.39746597338228623,2.7771070053545426,-0.02221382906154767,-3.34262516909863,3.520928042532323,legacy_chi_condensate,theta_fixed
3.0743328953496967,7.504748518240594,0.25768032772297783,2.101960331803704,0.010911418835931382,0.012481837490955635,-0.005373571435697996,-0.035598287827540806,-0.001620530678130887,0.020721175989277776,-0.0004203806922097808,0.02072117598927744,-0.1562500000000002,-6.538657808912328,35.3,0.10742156748348718,0.1471152772526688,0.36529603471543914,1.158561694871286,0.19420643090389642,0.23194465354837207,0.3215103757311084,0.33156695210488873,3.3738649495252,-0.03627065038669378,-2.3668133878300264,5.194107757060794,legacy_chi_condensate,theta_fixed
3.2372735008509013,7.817268089457612,-0.06845279385422516,0.1484901498914474,-0.0030381911397413027,0.01353131085902903,-0.006057613142612268,-0.03952944521857681,-0.0014916891426724308,0.015491594613376385,-0.00047394372166141124,0.01549159461337621,-0.1562500000000002,-6.998752999411574,35.3,-0.024553532777122057,-0.028772489151787702,0.019104833807557887,0.044580568854698806,0.1881675629950608,0.23013366690952303,0.3707474700163556,0.4468453902686103,3.1334434611577917,-0.0369777359212624,-2.5916224968887662,5.4463501895073305,legacy_chi_condensate,theta_fixed
3.631168313329714,7.754295435302975,-0.8086347724875277,20.718434260431263,-0.03535147774916525,0.01596915988088844,-0.007667336258028322,-0.05732003264372197,-0.0018540978068526596,0.00806037154554197,-0.0005999140125345991,0.008060371545541895,-0.1562500000000002,-3.368148716101307,35.3,-0.27603915391269845,-0.3018742755464648,2.414312491725486,4.890240880346946,0.1870716951529286,0.19124269677184627,0.32373334311829294,0.418094589365822,3.3785431082630892,-0.04766762688718343,-1.767689308375528,3.1392315397689483,legacy_chi_condensate,theta_fixed
4.057484298404587,7.726330057145402,-0.42004674679248916,5.584408160035073,-0.027266313841797247,0.01747844134317263,-0.006824344617636885,-0.04790557702549435,-0.0013267060377462944,0.005922835301042823,-0.0005337981061778681,0.0059228353010426955,-0.1562500000000002,-7.698407781034195,35.3,-0.17257250710700806,-0.17799566299054398,0.9425949724926959,1.7020159061479432,0.20152135169472726,0.22639433497757794,0.3184288586549111,0.43603077385373373,2.9707570589010013,-0.035569512869754745,-1.2510630668777143,6.390735621998274,legacy_chi_condensate,theta_fixed
4.096986797308386,7.894848023296939,-0.22573545478784854,1.609810623002592,-0.014602260741642784,0.017992364541543914,-0.007268848856471075,-0.057556090604756915,-0.0012427779621687206,0.017020882467748154,-0.0005686727952856839,0.017020882467747547,-0.1562500000000002,-4.931199569703484,35.3,-0.07879740598852993,-0.08735129559295964,0.19615486232929313,0.40968562957103066,0.22569554640865402,0.19895164581054242,0.3293489168337373,0.4196056649703574,3.270529431909011,-0.0418314137181377,0.07583433333891199,4.865242249568723,legacy_chi_condensate,theta_fixed
4.294694618075798,7.511905117477209,-0.25759193886809056,2.1152964885305825,-0.018351848385762412,0.01908524249421103,-0.006364746494152104,-0.040937766760538924,-0.001157985971207913,0.005760730365216162,-0.0004980523845075504,0.005760730365216891,-0.1562500000000002,-1.8795371695677816,35.3,-0.08143785293823261,-0.09339924659913657,0.2114264622405939,0.4689485215744502,0.2613030974265212,0.17843367423190182,0.3261396636696148,0.4016327275722454,2.687230276949188,-0.029288246014406286,-4.90054960987989,1.0363765617324,legacy_chi_condensate,theta_fixed
4.339587343037152,7.911408230976133,-0.3776310091291651,4.522632923624132,-0.03283965615149994,0.01998927789131986,-0.007136818387655902,-0.05753110430289099,-0.0012252529167199977,0.006811372031062471,-0.0005585024976777058,0.006811372031062321,-0.1562500000000002,-3.3143396259184508,35.3,-0.1541889918902024,-0.2065616105191297,0.7539851278799481,2.2854701696362296,0.22668303162287914,0.24789481220317258,0.3508347198940754,0.3698697873134945,3.2394487851072435,-0.03952919812245799,-0.8507128592342141,3.4066261142416225,legacy_chi_condensate,theta_fixed
3.711286295304374,8.001205108330273,-0.045798447173122585,0.06777765195353477,-0.00393412479020667,0.013930145132765642,-0.004453284008928901,-0.02854814385401863,-0.0010041969768762476,0.008244733669595836,-0.0003481124223401031,0.008244733669595735,-0.1562500000000002,-4.377907572285155,35.3,-0.019590444475987,-0.025549438379133916,0.012401482136335205,0.035344243382918764,0.25734686269357393,0.26479857416351177,0.3577197789827354,0.3873900115723478,2.811487197424554,-0.022808930650194435,-1.782353477597761,3.852394225536712,legacy_chi_condensate,theta_fixed
