sector,state,label,M2,s0,combo,theta_deg,theta_reference_deg,sqrt_s0,f1_GeV,f2_GeV,g_GeV_inv,g_A_component_GeV_inv,g_B_component_GeV_inv,Gamma_keV,two_point_source_theta_deg,normalization_scheme,m_initial,m_sigma,quoted_combo,window_id
Ds,Ds1_2536,D_s1(2536),3.75,9.5,high,38.25,35.3,3.082207001484488,0.4157666862771976,0.18356238848224543,0.16368919799255155,-0.44550428674780107,0.6091934847403526,8.31457787603324,26.594403607486143,AA_AB_BB_two_point_projection,,,,
Ds,Ds1_2460,D_s1(2460),3.75,9.0,low,38.375,35.3,3.0,0.41567972053650043,0.18390928705608853,-0.46029400462674575,-0.14081920573639212,-0.31947479889035363,44.53540294648619,26.594403607486143,AA_AB_BB_two_point_projection,,,,
Ds,Ds1_2536,D_s1(2536),3.75,9.5,high,38.375,35.3,3.082207001484488,0.41567972053650043,0.18390928705608853,0.16582753583485643,-0.44389812733442213,0.6097256631692786,8.533230130530589,26.594403607486143,AA_AB_BB_two_point_projection,,,,
Ds,Ds1_2460,D_s1(2460),3.75,9.0,low,38.5,35.3,3.0,0.4155910076688538,0.18426094583398844,-0.4602271627551543,-0.1412369752006455,-0.3189901875545088,44.52246941481277,26.594403607486143,AA_AB_BB_two_point_projection,,,,
Ds,Ds1_2536,D_s1(2536),3.75,9.5,high,38.5,35.3,3.082207001484488,0.4155910076688538,0.18426094583398844,0.16795269519006362,-0.4422844806355496,0.6102371758256132,8.753346466907994,26.594403607486143,AA_AB_BB_two_point_projection,,,,
Ds,Ds1_2460,D_s1(2460),3.75,9.0,low,38.625,35.3,3.0,0.41550054824469185,0.18461733093848676,-0.4601600356298704,-0.14165484612094645,-0.318505189508924,44.50948257845863,26.594403607486143,AA_AB_BB_two_point_projection,,,,
Ds,Ds1_2536,D_s1(2536),3.75,9.5,high,38.625,35.3,3.082207001484488,0.41550054824469185,0.18461733093848676,0.17006460658699613,-0.4406635987593522,0.6107282053463483,8.97486740822434,26.594403607486143,AA_AB_BB_two_point_projection,,,,
Ds,Ds1_2460,D_s1(2460),3.75,9.0,low,38.75,35.3,3.0,0.4154083428458097,0.184978408286649,-0.4600926223700518,-0.14207282179235456,-0.3180198005776972,44.49644229119779,26.594403607486143,AA_AB_BB_two_point_projection,,,,
Ds,Ds1_2536,D_s1(2536),3.75,9.5,high,38.75,35.3,3.082207001484488,0.4154083428458097,0.184978408286649,0.1721632048642589,-0.4390357323061848,0.6111989371704437,9.197733899444783,26.594403607486143,AA_AB_BB_two_point_projection,,,,
Ds,Ds1_2460,D_s1(2460),3.75,9.0,low,38.875,35.3,3.0,0.4153143920653674,0.18534414360082802,-0.4600249220850814,-0.14249090551243956,-0.3175340165726418,44.48334840511675,26.594403607486143,AA_AB_BB_two_point_projection,,,,
Ds,Ds1_2536,D_s1(2536),3.75,9.5,high,38.875,35.3,3.082207001484488,0.4153143920653674,0.18534414360082802,0.1742484291225841,-0.4374011302719343,0.6116495593945184,9.421887335901436,26.594403607486143,AA_AB_BB_two_point_projection,,,,
Ds,Ds1_2460,D_s1(2460),3.75,9.0,low,39.0,35.3,3.0,0.415218696507894,0.185714502419316,-0.4599569338745245,-0.14290910058137157,-0.31704783329315295,44.47020077060867,26.594403607486143,AA_AB_BB_two_point_projection,,,,
Ds,Ds1_2536,D_s1(2536),3.75,9.5,high,39.0,35.3,3.082207001484488,0.415218696507894,0.185714502419316,0.17632022267504693,-0.4357600399547284,0.6120802626297753,9.647269590643972,26.594403607486143,AA_AB_BB_two_point_projection,,,,
Ds,Ds1_2460,D_s1(2460),3.75,9.0,low,39.125,35.3,3.0,0.41512125678929185,0.18608945010687908,-0.45988865682808455,-0.14332741030201093,-0.31656124652607365,44.45699923636733,26.594403607486143,AA_AB_BB_two_point_projection,,,,
Ds,Ds1_2536,D_s1(2536),3.75,9.5,high,39.125,35.3,3.082207001484488,0.41512125678929185,0.18608945010687908,0.17837853299526069,-0.4341127068650274,0.6124912398602881,9.873823040675772,26.594403607486143,AA_AB_BB_two_point_projection,,,,
Ds,Ds1_2460,D_s1(2460),3.75,9.0,low,39.25,35.3,3.0,0.41502207353684084,0.18646895186516962,-0.45982009002555824,-0.14374583797999874,-0.3160742520455595,44.44374364938099,26.594403607486143,AA_AB_BB_two_point_projection,,,,
Ds,Ds1_2536,D_s1(2536),3.75,9.5,high,39.25,35.3,3.082207001484488,0.41502207353684084,0.18646895186516962,0.1804233116636632,-0.43245937463910367,0.6128826863027669,10.101490592073837,26.594403607486143,AA_AB_BB_two_point_projection,,,,
Ds,Ds1_2460,D_s1(2460),3.75,9.0,low,39.375,35.3,3.0,0.4149211473892029,0.1868529727430115,-0.45975123253679,-0.14416438692384675,-0.31558684561294326,44.43043385492606,26.594403607486143,AA_AB_BB_two_point_projection,,,,
Ds,Ds1_2536,D_s1(2536),3.75,9.5,high,39.375,35.3,3.082207001484488,0.4149211473892029,0.1868529727430115,0.182454514312001,-0.43080028495591927,0.6132547992679203,10.330215703991955,26.594403607486143,AA_AB_BB_two_point_projection,,,,
Ds,Ds1_2460,D_s1(2460),3.75,9.0,low,39.5,35.3,3.0,0.4148184789964262,0.1872414776465536,-0.4596820834216261,-0.14458306044502806,-0.31509902297659803,44.417069696560866,26.594403607486143,AA_AB_BB_two_point_projection,,,,
Ds,Ds1_2536,D_s1(2536),3.75,9.5,high,39.5,35.3,3.082207001484488,0.4148184789964262,0.1872414776465536,0.1844721005661223,-0.42913567745739634,0.6136077780235186,10.55994241154925,26.594403607486143,AA_AB_BB_two_point_projection,,,,
Ds,Ds1_2460,D_s1(2460),3.75,9.0,low,39.625,35.3,3.0,0.41471406901995006,0.18763443134928798,-0.4596126417298678,-0.14500186185806743,-0.31461077987180036,44.40365101611914,26.594403607486143,AA_AB_BB_two_point_projection,,,,
Ds,Ds1_2536,D_s1(2536),3.75,9.5,high,39.625,35.3,3.082207001484488,0.41471406901995006,0.18763443134928798,0.18647603398718648,-0.4274657896720766,0.6139418236592631,10.79061534760774,26.594403607486143,AA_AB_BB_two_point_projection,,,,
Ds,Ds1_2460,D_s1(2460),3.75,9.0,low,39.75,35.3,3.0,0.4146079181326093,0.18803179850192722,-0.459542906501224,-0.14542079448063192,-0.31412211202059204,44.390177653703546,26.594403607486143,AA_AB_BB_two_point_projection,,,,
Ds,Ds1_2536,D_s1(2536),3.75,9.5,high,39.75,35.3,3.082207001484488,0.4146079181326093,0.18803179850192722,0.18846628201139415,-0.42579085694216035,0.6142571389535545,11.022179763444102,26.594403607486143,AA_AB_BB_two_point_projection,,,,
Ds,Ds1_2460,D_s1(2460),3.75,9.0,low,39.875,35.3,3.0,0.41450002701863914,0.18843354364213938,-0.4594728767652627,-0.14583986163362142,-0.3136330151316413,44.37664944767897,26.594403607486143,AA_AB_BB_two_point_projection,,,,
Ds,Ds1_2536,D_s1(2536),3.75,9.5,high,39.875,35.3,3.082207001484488,0.41450002701863914,0.18843354364213938,0.19044281588834527,-0.42411111235390725,0.6145539282422525,11.254581548322918,26.594403607486143,AA_AB_BB_two_point_projection,,,,
Ds,Ds1_2460,D_s1(2460),3.75,9.0,low,40.0,35.3,3.0,0.4143903963736802,0.188839631204135,-0.4594025515413623,-0.14625906664125943,-0.31314348490010285,44.36306623466572,26.594403607486143,AA_AB_BB_two_point_projection,,,,
Ds,Ds1_2536,D_s1(2536),3.75,9.5,high,40.0,35.3,3.082207001484488,0.4143903963736802,0.188839631204135,0.19240561061813,-0.422426786671381,0.614832397289511,11.487767247980278,26.594403607486143,AA_AB_BB_two_point_projection,,,,
Ds,Ds1_2460,D_s1(2460),3.75,9.0,low,40.125,35.3,3.0,0.414279026904783,0.18925002552810402,-0.4593319298386617,-0.14667841283118405,-0.3126535170074777,44.349427849532695,26.594403607486143,AA_AB_BB_two_point_projection,,,,
Ds,Ds1_2536,D_s1(2536),3.75,9.5,high,40.125,35.3,3.082207001484488,0.414279026904783,0.18925002552810402,0.19435464488725074,-0.42073810827351565,0.6150927531607664,11.721684082027496,26.594403607486143,AA_AB_BB_two_point_projection,,,,
Ds,Ds1_2460,D_s1(2460),3.75,9.0,low,40.25,35.3,3.0,0.4141659193304134,0.1896646908694997,-0.45926101065601077,-0.14709790353453886,-0.3121631071214719,44.33573412539052,26.594403607486143,AA_AB_BB_two_point_projection,,,,
Ds,Ds1_2536,D_s1(2536),3.75,9.5,high,40.25,35.3,3.082207001484488,0.4141659193304134,0.1896646908694997,0.1962899010034801,-0.41904530309447086,0.615335204097951,11.956279960287125,26.594403607486143,AA_AB_BB_two_point_projection,,,,
Ds,Ds1_2460,D_s1(2460),3.75,9.0,low,40.375,35.3,3.0,0.4140510743804576,0.19008359140816614,-0.4591897929819179,-0.14751754208606382,-0.3116722508958541,44.32198489358424,26.594403607486143,AA_AB_BB_two_point_projection,,,,
Ds,Ds1_2536,D_s1(2536),3.75,9.5,high,40.375,35.3,3.082207001484488,0.4140510743804576,0.19008359140816614,0.19821136482975077,-0.41734859456724993,0.6155599593970007,12.19150349807393,26.594403607486143,AA_AB_BB_two_point_projection,,,,
Ds,Ds1_2460,D_s1(2460),3.75,9.0,low,40.5,35.3,3.0,0.4139344927962272,0.1905066912573076,-0.4591182757944995,-0.14793733182418684,-0.31118094397031265,44.30817998368628,26.594403607486143,AA_AB_BB_two_point_projection,,,,
Ds,Ds1_2536,D_s1(2536),3.75,9.5,high,40.5,35.3,3.082207001484488,0.4139344927962272,0.1905066912573076,0.20011902571717588,-0.4156482035705409,0.6157672292877168,12.427304030435424,26.594403607486143,AA_AB_BB_two_point_projection,,,,
Ds,Ds1_2460,D_s1(2460),3.75,9.0,low,40.625,35.3,3.0,0.41381617533046455,0.19093395447229694,-0.4590464580614272,-0.14835727609111493,-0.31068918197031226,44.29431922348926,26.594403607486143,AA_AB_BB_two_point_projection,,,,
Ds,Ds1_2536,D_s1(2536),3.75,9.5,high,40.625,35.3,3.082207001484488,0.41381617533046455,0.19093395447229694,0.20201287643729288,-0.41394434837874455,0.6159572248160374,12.663631625367197,26.594403607486143,AA_AB_BB_two_point_projection,,,,
Ds,Ds1_2460,D_s1(2460),3.75,9.0,low,40.75,35.3,3.0,0.4136961227473485,0.19136534505932137,-0.4589743387398737,-0.14877737823292544,-0.3101969605069482,44.28040243899829,26.594403607486143,AA_AB_BB_two_point_projection,,,,
Ds,Ds1_2536,D_s1(2536),3.75,9.5,high,40.75,35.3,3.082207001484488,0.4136961227473485,0.19136534505932137,0.20389291311362562,-0.41223724461514516,0.6161301577287708,12.900437096019985,26.594403607486143,AA_AB_BB_two_point_projection,,,,
Ds,Ds1_2460,D_s1(2460),3.75,9.0,low,40.875,35.3,3.0,0.4135743358224997,0.19180082698386328,-0.45890191677645975,-0.1491976415996579,-0.3097042751768018,44.26642945442364,26.594403607486143,AA_AB_BB_two_point_projection,,,,
Ds,Ds1_2536,D_s1(2536),3.75,9.5,high,40.875,35.3,3.082207001484488,0.4135743358224997,0.19180082698386328,0.2057591351526516,-0.41052710520818264,0.6162862403608342,13.137672011915633,26.594403607486143,AA_AB_BB_two_point_projection,,,,
Ds,Ds1_2460,D_s1(2460),3.75,9.0,low,41.0,35.3,3.0,0.41345081534298583,0.19224036417901544,-0.4588291911071991,-0.14961806954540563,-0.3092111215617935,44.25240009217314,26.594403607486143,AA_AB_BB_two_point_projection,,,,
Ds,Ds1_2536,D_s1(2536),3.75,9.5,high,41.0,35.3,3.082207001484488,0.41345081534298583,0.19224036417901544,0.20761154517426705,-0.40881414035077224,0.6164256855250393,13.375288709191238,26.594403607486143,AA_AB_BB_two_point_projection,,,,
Ds,Ds1_2460,D_s1(2460),3.75,9.0,low,41.125,35.3,3.0,0.4133255621073278,0.19268392055362837,-0.4587561606574433,-0.15003866542840774,-0.3087174952290356,44.238314172844504,26.594403607486143,AA_AB_BB_two_point_projection,,,,
Ds,Ds1_2536,D_s1(2536),3.75,9.5,high,41.125,35.3,3.082207001484488,0.4133255621073278,0.19268392055362837,0.20945014894183067,-0.40709855746262713,0.6165487064044578,13.613240299890244,26.594403607486143,AA_AB_BB_two_point_projection,,,,
Ds,Ds1_2460,D_s1(2460),3.75,9.0,low,41.25,35.3,3.0,0.4131985769255056,0.1931314600002889,-0.4586828243418245,-0.15045943261114067,-0.30822339173068386,44.2241715152172,26.594403607486143,AA_AB_BB_two_point_projection,,,,
Ds,Ds1_2536,D_s1(2536),3.75,9.5,high,41.25,35.3,3.082207001484488,0.4131985769255056,0.1931314600002889,0.2112749552918739,-0.405380561155528,0.6166555164474019,13.851480680321481,26.594403607486143,AA_AB_BB_two_point_projection,,,,
Ds,Ds1_2460,D_s1(2460),3.75,9.0,low,41.375,35.3,3.0,0.41306986061896367,0.1935829464031295,-0.4586091810641995,-0.15088037446041092,-0.3077288066037886,44.20997193624482,26.594403607486143,AA_AB_BB_two_point_projection,,,,
Ds,Ds1_2536,D_s1(2536),3.75,9.5,high,41.375,35.3,3.082207001484488,0.41306986061896367,0.1935829464031295,0.2130859760635544,-0.40366035320148397,0.6167463292650384,14.08996453850653,26.594403607486143,AA_AB_BB_two_point_projection,,,,
Ds,Ds1_2460,D_s1(2460),3.75,9.0,low,41.5,35.3,3.0,0.41293941402061746,0.19403834364546696,-0.4585352297175914,-0.15130149434744677,-0.30723373537014464,44.195715251046835,26.594403607486143,AA_AB_BB_two_point_projection,,,,
Ds,Ds1_2536,D_s1(2536),3.75,9.5,high,41.5,35.3,3.082207001484488,0.41293941402061746,0.19403834364546696,0.21488322602793214,-0.40193813250372995,0.6168213585316621,14.328647360737307,26.594403607486143,AA_AB_BB_two_point_projection,,,,
Ds,Ds1_2460,D_s1(2460),3.75,9.0,low,41.625,35.3,3.0,0.41280723797485935,0.19449761561727008,-0.45846096918413115,-0.1517227956479911,-0.3067381735361401,44.18140127290042,26.594403607486143,AA_AB_BB_two_point_projection,,,,
Ds,Ds1_2536,D_s1(2536),3.75,9.5,high,41.625,35.3,3.082207001484488,0.41280723797485935,0.19449761561727008,0.21666672281714716,-0.400214095070499,0.6168808178876461,14.567485437266507,26.594403607486143,AA_AB_BB_two_point_projection,,,,
Ds,Ds1_2460,D_s1(2460),3.75,9.0,low,41.75,35.3,3.0,0.41267333333756473,0.1949607262224564,-0.4583863983349983,-0.15214428174239372,-0.3062421165926046,44.1670298132323,26.594403607486143,AA_AB_BB_two_point_projection,,,,
Ds,Ds1_2536,D_s1(2536),3.75,9.5,high,41.75,35.3,3.082207001484488,0.41267333333756473,0.1949607262224564,0.21843648685356531,-0.39848843399151,0.6169249208450753,14.806435867152814,26.594403607486143,AA_AB_BB_two_point_projection,,,,
Ds,Ds1_2460,D_s1(2460),3.75,9.0,low,41.875,35.3,3.0,0.4125377009760983,0.195427639386017,-0.4583115160303609,-0.15256595601570438,-0.3057455600146565,44.15260068161018,26.594403607486143,AA_AB_BB_two_point_projection,,,,
Ds,Ds1_2536,D_s1(2536),3.75,9.5,high,41.875,35.3,3.082207001484488,0.4125377009760983,0.195427639386017,0.22019254127896848,-0.396761339417109,0.6169538806960775,15.045456562284793,26.594403607486143,AA_AB_BB_two_point_projection,,,,
Ds,Ds1_2460,D_s1(2460),3.75,9.0,low,42.0,35.3,3.0,0.412400341769321,0.19589831906097013,-0.4582363211193141,-0.15298782185776524,-0.30524849926154884,44.13811368573429,26.594403607486143,AA_AB_BB_two_point_projection,,,,
Ds,Ds1_2536,D_s1(2536),3.75,9.5,high,42.0,35.3,3.082207001484488,0.412400341769321,0.19589831906097013,0.22193491188385367,-0.39503299853999935,0.616967910423853,15.284506250606718,26.594403607486143,AA_AB_BB_two_point_projection,,,,
Ds,Ds1_2460,D_s1(2460),3.75,9.0,low,42.125,35.3,3.0,0.41226125660759577,0.19637272923514315,-0.4581608124398193,-0.15340988266330444,-0.3047509297765149,44.12356863142879,26.594403607486143,AA_AB_BB_two_point_projection,,,,
Ds,Ds1_2536,D_s1(2536),3.75,9.5,high,42.125,35.3,3.082207001484488,0.41226125660759577,0.19637272923514315,0.2236636270369078,-0.3933035955794957,0.6169672226164035,15.523544478570251,26.594403607486143,AA_AB_BB_two_point_projection,,,,
Ds,Ds1_2460,D_s1(2460),3.75,9.0,low,42.25,35.3,3.0,0.4121204463927949,0.1968508339377837,-0.45808498881864074,-0.1538321418320288,-0.3042528469866119,44.10896532263293,26.594403607486143,AA_AB_BB_two_point_projection,,,,
Ds,Ds1_2536,D_s1(2536),3.75,9.5,high,42.25,35.3,3.082207001484488,0.4121204463927949,0.1968508339377837,0.2253787176147185,-0.3915733117682384,0.6169520293829569,15.762531612835971,26.594403607486143,AA_AB_BB_two_point_projection,,,,
Ds,Ds1_2460,D_s1(2460),3.75,9.0,low,42.375,35.3,3.0,0.4119779120383062,0.19733259724600002,-0.4580088490712828,-0.15425460276871783,-0.303754246302565,44.09430356139229,26.594403607486143,AA_AB_BB_two_point_projection,,,,
Ds,Ds1_2536,D_s1(2536),3.75,9.5,high,42.375,35.3,3.082207001484488,0.4119779120383062,0.19733259724600002,0.22708021693178326,-0.3898423253412986,0.6169225422730819,16.001428841249293,26.594403607486143,AA_AB_BB_two_point_projection,,,,
Ds,Ds1_2460,D_s1(2460),3.75,9.0,low,42.5,35.3,3.0,0.41183365446904024,0.19781798329103137,-0.45793239200192587,-0.1546772688833169,-0.30325512311860897,44.079583147849775,26.594403607486143,AA_AB_BB_two_point_projection,,,,
Ds,Ds1_2536,D_s1(2536),3.75,9.5,high,42.5,35.3,3.082207001484488,0.41183365446904024,0.19781798329103137,0.22876816067087236,-0.38811081152760984,0.6168789721984822,16.240198173115076,26.594403607486143,AA_AB_BB_two_point_projection,,,,
Ds,Ds1_2460,D_s1(2460),3.75,9.0,low,42.625,35.3,3.0,0.4116876746214372,0.19830695626434927,-0.45785561640336064,-0.15510014359103091,-0.30275547281232973,44.064803880236376,26.594403607486143,AA_AB_BB_two_point_projection,,,,
Ds,Ds1_2536,D_s1(2536),3.75,9.5,high,42.625,35.3,3.082207001484488,0.4116876746214372,0.19830695626434927,0.23044258681380042,-0.38637894254365407,0.6168215293574545,16.47880243879541,26.594403607486143,AA_AB_BB_two_point_projection,,,,
Ds,Ds1_2460,D_s1(2460),3.75,9.0,low,42.75,35.3,3.0,0.4115399734434738,0.19879948042359005,-0.4577785210569234,-0.15552323031241877,-0.30225529074450463,44.04996555486218,26.594403607486143,AA_AB_BB_two_point_projection,,,,
Ds,Ds1_2536,D_s1(2536),3.75,9.5,high,42.75,35.3,3.082207001484488,0.4115399734434738,0.19879948042359005,0.23210353557265873,-0.3846468875893403,0.616750423161999,16.71720528865521,26.594403607486143,AA_AB_BB_two_point_projection,,,,
Ds,Ds1_2460,D_s1(2460),3.75,9.0,low,42.875,35.3,3.0,0.4113905518946706,0.19929552009832047,-0.4577011047324286,-0.155946532473487,-0.3017545722589416,44.03506796610689,26.594403607486143,AA_AB_BB_two_point_projection,,,,
Ds,Ds1_2536,D_s1(2536),3.75,9.5,high,42.875,35.3,3.082207001484488,0.4113905518946706,0.19929552009832047,0.233751049321558,-0.3829148128459997,0.6166658621675577,16.9553711913802,26.594403607486143,AA_AB_BB_two_point_projection,,,,
Ds,Ds1_2460,D_s1(2460),3.75,9.0,low,43.0,35.3,3.0,0.4112394109460995,0.1997950396956367,-0.4576233661881014,-0.15637005350578426,-0.30125331268231714,44.020110906410316,26.594403607486143,AA_AB_BB_two_point_projection,,,,
Ds,Ds1_2536,D_s1(2536),3.75,9.5,high,43.0,35.3,3.082207001484488,0.4112394109460995,0.1997950396956367,0.23538517252892838,-0.3811828814764349,0.6165680540053633,17.193265431691703,26.594403607486143,AA_AB_BB_two_point_projection,,,,
Ds,Ds1_2460,D_s1(2460),3.75,9.0,low,43.125,35.3,3.0,0.41108655158039076,0.20029800370559855,-0.4575453041705102,-0.15679379684649608,-0.3007515073240141,44.005094166263035,26.594403607486143,AA_AB_BB_two_point_projection,,,,
Ds,Ds1_2536,D_s1(2536),3.75,9.5,high,43.125,35.3,3.082207001484488,0.41108655158039076,0.20029800370559855,0.23700595169041888,-0.3794512536269517,0.6164572053173706,17.430854107482443,26.594403607486143,AA_AB_BB_two_point_projection,,,,
Ds,Ds1_2460,D_s1(2460),3.75,9.0,low,43.25,35.3,3.0,0.4109319747917409,0.20080437670650012,-0.4574669174144963,-0.15721776593853917,-0.3002491514759571,43.990017534196376,26.594403607486143,AA_AB_BB_two_point_projection,,,,
Ds,Ds1_2536,D_s1(2536),3.75,9.5,high,43.25,35.3,3.082207001484488,0.4109319747917409,0.20080437670650012,0.23861343526244144,-0.3777200864313042,0.6163335216937457,17.66810412639783,26.594403607486143,AA_AB_BB_two_point_projection,,,,
Ds,Ds1_2460,D_s1(2460),3.75,9.0,low,43.375,35.3,3.0,0.4107756815859197,0.20131412336997795,-0.45738820464310515,-0.15764196423065688,-0.29974624041244824,43.97488079677299,26.594403607486143,AA_AB_BB_two_point_projection,,,,
Ds,Ds1_2536,D_s1(2536),3.75,9.5,high,43.375,35.3,3.082207001484488,0.4107756815859197,0.20131412336997795,0.2402076735963966,-0.3759895340164874,0.616197207612884,17.90498320188662,26.594403607486143,AA_AB_BB_two_point_projection,,,,
Ds,Ds1_2460,D_s1(2460),3.75,9.0,low,43.5,35.3,3.0,0.41061767298027907,0.20182720846595908,-0.4573091645675136,-0.1580663951775136,-0.29924276938999994,43.95968373857639,26.594403607486143,AA_AB_BB_two_point_projection,,,,
Ds,Ds1_2536,D_s1(2536),3.75,9.5,high,43.5,35.3,3.082207001484488,0.41061767298027907,0.20182720846595908,0.24178871887361875,-0.3742597475103062,0.616048466383925,18.1414598487448,26.594403607486143,AA_AB_BB_two_point_projection,,,,
Ds,Ds1_2460,D_s1(2460),3.75,9.0,low,43.625,35.3,3.0,0.41045795000375973,0.20234359686744954,-0.45722979588696033,-0.15849106223979098,-0.29873873364716935,43.94442614220142,26.594403607486143,AA_AB_BB_two_point_projection,,,,
Ds,Ds1_2536,D_s1(2536),3.75,9.5,high,43.625,35.3,3.082207001484488,0.41045795000375973,0.20234359686744954,0.24335662504107503,-0.37253087505065696,0.615887500091732,18.37750337817615,26.594403607486143,AA_AB_BB_two_point_projection,,,,
Ds,Ds1_2460,D_s1(2460),3.75,9.0,low,43.75,35.3,3.0,0.4102965136969,0.2028632535551663,-0.45715009728867184,-0.15891596888428283,-0.298234128404389,43.92910778824378,26.594403607486143,AA_AB_BB_two_point_projection,,,,
Ds,Ds1_2536,D_s1(2536),3.75,9.5,high,43.75,35.3,3.082207001484488,0.4102965136969,0.2028632535551663,0.24491144774784956,-0.3708030617964494,0.615714509544299,18.61308389239262,26.594403607486143,AA_AB_BB_two_point_projection,,,,
Ds,Ds1_2460,D_s1(2460),3.75,9.0,low,43.875,35.3,3.0,0.4101333651118435,0.2033861436220133,-0.45707006744778933,-0.1593411185839912,-0.29772894886379814,43.91372845528978,26.594403607486143,AA_AB_BB_two_point_projection,,,,
Ds,Ds1_2536,D_s1(2536),3.75,9.5,high,43.875,35.3,3.082207001484488,0.4101333651118435,0.2033861436220133,0.2464532442824457,-0.36907644994010774,0.6155296942225534,18.848172278777906,26.594403607486143,AA_AB_BB_two_point_projection,,,,
Ds,Ds1_2460,D_s1(2460),3.75,9.0,low,44.0,35.3,3.0,0.40996850531234774,0.2039122322774042,-0.45698970502729336,-0.15976651481822207,-0.2972231902090713,43.89828791990578,26.594403607486143,AA_AB_BB_two_point_projection,,,,
Ds,Ds1_2536,D_s1(2536),3.75,9.5,high,44.0,35.3,3.082207001484488,0.40996850531234774,0.2039122322774042,0.24798207351093093,-0.3673511787215804,0.6153332522325113,19.08274020363631,26.594403607486143,AA_AB_BB_two_point_projection,,,,
Ds,Ds1_2460,D_s1(2460),3.75,9.0,low,44.125,35.3,3.0,0.4098019353737921,0.2044414848514338,-0.4569090086779303,-0.16019216107268214,-0.29671684760524814,43.88278595662791,26.594403607486143,AA_AB_BB_two_point_projection,,,,
Ds,Ds1_2536,D_s1(2536),3.75,9.5,high,44.125,35.3,3.082207001484488,0.4098019353737921,0.2044414848514338,0.24949799581595183,-0.36562738444379744,0.6151253802597493,19.316760105549236,26.594403607486143,AA_AB_BB_two_point_projection,,,,
Ds,Ds1_2460,D_s1(2460),3.75,9.0,low,44.25,35.3,3.0,0.40963365638318644,0.20497386679889923,-0.4568279770381345,-0.16061806083957472,-0.2962099161985598,43.86722233795113,26.594403607486143,AA_AB_BB_two_point_projection,,,,
Ds,Ds1_2536,D_s1(2536),3.75,9.5,high,44.25,35.3,3.082207001484488,0.40963365638318644,0.20497386679889923,0.2510010730366419,-0.3639052004895079,0.6149062735261498,19.550205188361172,26.594403607486143,AA_AB_BB_two_point_projection,,,,
Ds,Ds1_2460,D_s1(2460),3.75,9.0,low,44.375,35.3,3.0,0.40946366943917994,0.20550934370317508,-0.45674660873395156,-0.16104421761769663,-0.29570239111625496,43.85159683431843,26.594403607486143,AA_AB_BB_two_point_projection,,,,
Ds,Ds1_2536,D_s1(2536),3.75,9.5,high,44.375,35.3,3.082207001484488,0.40946366943917994,0.20550934370317508,0.2524913684094461,-0.3621847573394348,0.6146761257488809,19.783049413816816,26.594403607486143,AA_AB_BB_two_point_projection,,,,
Ds,Ds1_2460,D_s1(2460),3.75,9.0,low,44.5,35.3,3.0,0.4092919756520695,0.20604788127994178,-0.45666490237896074,-0.16147063491253524,-0.2951942674664255,43.83590921411011,26.594403607486143,AA_AB_BB_two_point_projection,,,,
Ds,Ds1_2536,D_s1(2536),3.75,9.5,high,44.5,35.3,3.082207001484488,0.4092919756520695,0.20604788127994178,0.2539689465098773,-0.3604661825916872,0.6144351291015645,20.015267493869565,26.594403607486143,AA_AB_BB_two_point_projection,,,,
Ds,Ds1_2460,D_s1(2460),3.75,9.0,low,44.625,35.3,3.0,0.40911857614380853,0.2065894453807718,-0.45658285657419495,-0.16189731623636536,-0.2946855403378296,43.820159243632396,26.594403607486143,AA_AB_BB_two_point_projection,,,,
Ds,Ds1_2536,D_s1(2536),3.75,9.5,high,44.625,35.3,3.082207001484488,0.40911857614380853,0.2065894453807718,0.25543387319522703,-0.3587496009823651,0.6141834741775921,20.246834882682794,26.594403607486143,AA_AB_BB_two_point_projection,,,,
Ds,Ds1_2460,D_s1(2460),3.75,9.0,low,44.75,35.3,3.0,0.4089434720480166,0.20713400199657506,-0.4565004699080617,-0.16232426510834683,-0.2941762047997149,43.80434668710649,26.594403607486143,AA_AB_BB_two_point_projection,,,,
Ds,Ds1_2536,D_s1(2536),3.75,9.5,high,44.75,35.3,3.082207001484488,0.4089434720480166,0.20713400199657506,0.2568862155482435,-0.35703513440729767,0.6139213499555412,20.477727768343293,26.594403607486143,AA_AB_BB_two_point_projection,,,,
Ds,Ds1_2460,D_s1(2460),3.75,9.0,low,44.875,35.3,3.0,0.40876666450998766,0.2076815172609054,-0.45641774095626153,-0.16275148505462214,-0.29366625590163936,43.788471306657065,26.594403607486143,AA_AB_BB_two_point_projection,,,,
Ds,Ds1_2536,D_s1(2536),3.75,9.5,high,44.875,35.3,3.082207001484488,0.40876666450998766,0.2076815172609054,0.25832604182179114,-0.3553229019448568,0.6136489437666479,20.70792306430671,26.594403607486143,AA_AB_BB_two_point_projection,,,,
Ds,Ds1_2460,D_s1(2460),3.75,9.0,low,45.0,35.3,3.0,0.4085881546866999,0.20823195745313097,-0.45633466828170616,-0.16317897960841415,-0.293155688673292,43.772532862300864,26.594403607486143,AA_AB_BB_two_point_projection,,,,
Ds,Ds1_2536,D_s1(2536),3.75,9.5,high,45.0,35.3,3.082207001484488,0.4085881546866999,0.20823195745313097,0.259753421384506,-0.35361301987978616,0.6133664412642922,20.93739840059411,26.594403607486143,AA_AB_BB_two_point_projection,,,,
