sample,sector,state,mQ,ms,ss,chi,f3gamma,omegaV,omegaA,theta_deg,M2_twopoint,s0_twopoint,M2_transition,s0_transition,f_initial_GeV,f_vector_GeV,tensor_delta,g,width_keV
17,D,Ds1_2536,1.2591215629242445,0.09602349616471231,-0.01219918061992684,-2.648686525614867,-0.0043205286593338095,4.536207118817699,-2.231606433274599,42.705668528530666,2.8734275557643763,9.641178915754052,5.588331600527158,7.347519571340749,0.18873595760014097,0.2572345577651736,-0.2241758956708431,0.025186262271108963,0.03419308657096399
17,B,Bs1_lower,4.197533687672863,0.08781991297763062,-0.00845567275968088,-3.1150883253084127,-0.003423901312315975,3.196000932756771,-1.5291762844822272,34.59083231484562,10.343115134017117,41.98133301786806,5.442783764520147,36.82702027684762,0.511356222537724,0.29926335110702534,-0.06492211066966537,-0.3961064867940906,0.8083112593209414
17,B,Bs1_5830,4.197533687672863,0.08781991297763062,-0.00845567275968088,-3.1150883253084127,-0.003423901312315975,3.196000932756771,-1.5291762844822272,34.59083231484562,8.573327552364152,43.28264535482945,6.535741030823834,38.117728131908095,0.0991507509019578,0.29926335110702534,-0.038667041904013724,-0.25567328989580385,0.6347862136416088
18,D,Ds1_2460,1.2514916144305692,0.07636138164862703,-0.012003925084237832,-3.091913559250377,-0.005317874702269739,5.135573616875577,-3.465344178849918,43.1664201082977,2.0752960564526592,7.625900069659838,4.553064732518171,6.599194139737606,0.40373570902032974,0.25691629993775683,-0.006471178733918211,0.1477468175677979,0.6962646023504817
18,D,Ds1_2536,1.2514916144305692,0.07636138164862703,-0.012003925084237832,-3.091913559250377,-0.005317874702269739,5.135573616875577,-3.465344178849918,43.1664201082977,2.733897774006247,9.103685857888472,5.373347216182808,7.386844546226882,0.18695747708114574,0.25691629993775683,0.07006969611172145,0.009945180602826988,0.005306195013239912
18,B,Bs1_lower,4.177102380901001,0.09769676696747917,-0.01257049276166053,-3.188266391446748,-0.0060443911726592225,3.6918367138527852,-2.069995975201862,38.49546965164421,8.058542014472494,40.299869854527365,5.664436329755515,37.88857911227735,0.4954187419057075,0.3007004086466844,0.039627488189962645,-0.8132392593984271,3.670673813741748
18,B,Bs1_5830,4.177102380901001,0.09769676696747917,-0.01257049276166053,-3.188266391446748,-0.0060443911726592225,3.6918367138527852,-2.069995975201862,38.49546965164421,7.4407898404602495,42.55093622582596,6.716584435662812,39.110866634628174,0.08796839642899089,0.3007004086466844,0.027441086927945803,-0.34876597714423685,1.1986761486576623
19,D,Ds1_2460,1.2653959340589505,0.07242645068180392,-0.011399708060780533,-3.1976916298903943,-0.0035558415140574053,3.9893132676709695,-2.4168277589267753,41.45884881026242,2.37705064154518,8.491085644511632,4.02895888855566,6.371772875017538,0.43381808132376715,0.24680044935818027,0.13379542406230222,-0.08733261013216917,0.2441578665188897
19,D,Ds1_2536,1.2653959340589505,0.07242645068180392,-0.011399708060780533,-3.1976916298903943,-0.0035558415140574053,3.9893132676709695,-2.4168277589267753,41.45884881026242,2.2566923248143653,8.874394103549252,4.697648241118124,7.63912242023012,0.17276358189011315,0.24680044935818027,-0.260691420443431,-0.041701055851387364,0.09385326467704481
19,B,Bs1_lower,4.148591280749198,0.09631315891288478,-0.015793420283748014,-3.2471310806113776,-0.002053312961312809,6.8672507600362644,-1.475908298826008,35.87537492627286,9.17132973346957,40.58522893452812,5.483042430403282,39.70319830354306,0.5076349223655212,0.30763650615579075,-0.016246880599999687,-1.4635678528757436,13.642908357985876
19,B,Bs1_5830,4.148591280749198,0.09631315891288478,-0.015793420283748014,-3.2471310806113776,-0.002053312961312809,6.8672507600362644,-1.475908298826008,35.87537492627286,8.16301637521333,42.54732836370766,5.136506918793721,38.766541785485,0.09606796510294204,0.30763650615579075,0.043263912225396495,-1.5027927778118233,22.33322969466616
20,D,Ds1_2460,1.27050594775423,0.07780174586432304,-0.012138410598091696,-2.864265593793178,-0.0050023858586712155,4.461088654700865,-3.5772117612680416,40.955786864353,2.994463121563074,7.79926262676376,5.58658022241257,6.648403978094314,0.39843744271707987,0.26046128402561625,-0.1762463731241516,0.08214465569006141,0.21434970772274933
20,D,Ds1_2536,1.27050594775423,0.07780174586432304,-0.012138410598091696,-2.864265593793178,-0.0050023858586712155,4.461088654700865,-3.5772117612680416,40.955786864353,2.125059550291393,9.921858746778433,5.835099402566092,7.179181040533433,0.18619025631035618,0.26046128402561625,0.4131714208430409,-0.018023356088351615,0.017448965862692477
20,B,Bs1_lower,4.180142475372171,0.08874998779401065,-0.008434203218314862,-3.4782613707390855,-0.004677202028383332,7.8640643712378075,0.0974131969170493,33.95731434617664,10.844612245807038,41.525643130572476,6.518403615467562,39.16000461046668,0.5100640513879462,0.2998858799583157,-0.047163777025311986,0.029418392640799103,0.004257254528783788
